#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000186l:7755862-7945797   -           1627 6183at33392          -            824         0 1412.5  29.5   1   4  3.1e-236  1.4e-232  774.0   3.8     1   398   275   705   275   711 0.95 -
ptg000186l:7755862-7945797   -           1627 6183at33392          -            824         0 1412.5  29.5   2   4  1.1e-192  5.2e-189  629.9  11.6   399   779   777  1192   758  1224 0.91 -
ptg000186l:7755862-7945797   -           1627 6183at33392          -            824         0 1412.5  29.5   3   4      0.26   1.2e+03   -3.1   0.0   777   793  1410  1427  1405  1429 0.76 -
ptg000186l:7755862-7945797   -           1627 6183at33392          -            824         0 1412.5  29.5   4   4   1.8e-07   0.00083   17.3   0.1   791   819  1468  1496  1457  1501 0.87 -
ptg000082l:225141-370652     -           1677 6183at33392          -            824   1.1e-06   26.9  11.7   1   2   0.00029       1.3    6.7   0.1   270   365  1142  1234  1136  1243 0.83 -
ptg000082l:225141-370652     -           1677 6183at33392          -            824   1.1e-06   26.9  11.7   2   2   8.2e-09   3.8e-05   21.8   7.2   508   679  1357  1554  1245  1567 0.75 -
ptg000540l:211221-339283     -           1732 6183at33392          -            824   1.5e-05   23.1  11.2   1   2    0.0057        26    2.4   0.1   316   365  1239  1289  1192  1304 0.80 -
ptg000540l:211221-339283     -           1732 6183at33392          -            824   1.5e-05   23.1  11.2   2   2   9.1e-09   4.2e-05   21.6   7.4   508   679  1412  1609  1298  1621 0.75 -
ptg000080l:23402305-23402457 -             51 6183at33392          -            824      0.14    9.9   0.1   1   1   3.7e-05      0.17    9.7   0.1   106   129     4    27     2    31 0.90 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/6183at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/6183at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/6183at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:11 2022
# [ok]
