#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000288l:561694-586855   -            243 99447at33392         -            189   2.5e-58  197.3   5.5   1   2     1e-06    0.0049   17.0   0.8    14    64     4    60     2    66 0.78 -
ptg000288l:561694-586855   -            243 99447at33392         -            189   2.5e-58  197.3   5.5   2   2     2e-58   9.4e-55  185.6   2.0    14   184    33   213    30   216 0.88 -
ptg000497l:519487-539514   -            243 99447at33392         -            189   2.5e-58  197.3   5.5   1   2     1e-06    0.0049   17.0   0.8    14    64     4    60     2    66 0.78 -
ptg000497l:519487-539514   -            243 99447at33392         -            189   2.5e-58  197.3   5.5   2   2     2e-58   9.4e-55  185.6   2.0    14   184    33   213    30   216 0.88 -
ptg000482l:549980-590084   -           1001 99447at33392         -            189      0.25   11.4   4.4   1   2   0.00021      0.98    9.5   0.7    20   128   213   324   200   328 0.85 -
ptg000482l:549980-590084   -           1001 99447at33392         -            189      0.25   11.4   4.4   2   2     0.048   2.2e+02    1.8   0.2   153   174   697   718   638   725 0.91 -
ptg000103l:4097492-4133920 -           1002 99447at33392         -            189      0.32   11.1   4.8   1   2   0.00023       1.1    9.4   0.8    20   128   214   325   200   329 0.85 -
ptg000103l:4097492-4133920 -           1002 99447at33392         -            189      0.32   11.1   4.8   2   2     0.048   2.2e+02    1.8   0.2   153   174   698   719   639   726 0.91 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/99447at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/99447at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/99447at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:27 2022
# [ok]
