#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000150l:1073702-1103062   -            566 52238at33392         -            348  6.9e-143  476.0  20.0   1   4   2.6e-19   2.5e-16   59.7   0.5     1    78     1    93     1   130 0.79 -
ptg000150l:1073702-1103062   -            566 52238at33392         -            348  6.9e-143  476.0  20.0   2   4      0.96   9.4e+02   -1.3   0.1    32    97    92   155    77   158 0.83 -
ptg000150l:1073702-1103062   -            566 52238at33392         -            348  6.9e-143  476.0  20.0   3   4   4.4e-58   4.3e-55  187.2   1.9    44   201   219   375   188   387 0.76 -
ptg000150l:1073702-1103062   -            566 52238at33392         -            348  6.9e-143  476.0  20.0   4   4   1.7e-73   1.6e-70  238.0   2.7   198   348   394   563   386   563 0.92 -
ptg000149l:17546228-17602777 -            402 52238at33392         -            348   9.1e-13   48.0   2.3   1   4   1.2e-06    0.0012   18.1   0.1   221   308    59   150    50   174 0.84 -
ptg000149l:17546228-17602777 -            402 52238at33392         -            348   9.1e-13   48.0   2.3   2   4      0.39   3.8e+02   -0.0   0.0   261   294   203   234   153   238 0.66 -
ptg000149l:17546228-17602777 -            402 52238at33392         -            348   9.1e-13   48.0   2.3   3   4   6.4e-08   6.2e-05   22.3   0.0   226   297   235   304   201   314 0.88 -
ptg000149l:17546228-17602777 -            402 52238at33392         -            348   9.1e-13   48.0   2.3   4   4    0.0084       8.2    5.4   0.0   240   299   317   375   307   385 0.59 -
ptg000196l:11338468-11400618 -            786 52238at33392         -            348   3.9e-11   42.7   1.1   1   5       4.2   4.1e+03   -3.4   0.0   163   191    28    56    20    68 0.81 -
ptg000196l:11338468-11400618 -            786 52238at33392         -            348   3.9e-11   42.7   1.1   2   5   0.00036      0.35    9.9   0.0   131   162   106   137    97   145 0.85 -
ptg000196l:11338468-11400618 -            786 52238at33392         -            348   3.9e-11   42.7   1.1   3   5     0.013        13    4.8   0.0   242   282   538   578   514   584 0.65 -
ptg000196l:11338468-11400618 -            786 52238at33392         -            348   3.9e-11   42.7   1.1   4   5   3.9e-08   3.8e-05   23.0   0.1   221   300   585   664   581   680 0.80 -
ptg000196l:11338468-11400618 -            786 52238at33392         -            348   3.9e-11   42.7   1.1   5   5      0.31     3e+02    0.3   0.0   230   309   661   740   647   754 0.83 -
ptg000018l:152424-156793     -            269 52238at33392         -            348   1.2e-08   34.5   0.5   1   2   8.3e-06    0.0081   15.3   0.2   222   276    80   134    71   138 0.88 -
ptg000018l:152424-156793     -            269 52238at33392         -            348   1.2e-08   34.5   0.5   2   2   2.3e-06    0.0022   17.2   0.0   214   296   140   225   133   234 0.84 -
ptg000618l:600610-604805     -            269 52238at33392         -            348   1.2e-08   34.5   0.5   1   2   8.3e-06    0.0081   15.3   0.2   222   276    80   134    71   138 0.88 -
