#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000020l:9870097-9882236   -            390 65314at33392         -            309  3.3e-137  456.6  18.4   1   2   5.3e-70   1.2e-66  224.9  12.3     1   140     5   153     5   161 0.92 -
ptg000020l:9870097-9882236   -            390 65314at33392         -            309  3.3e-137  456.6  18.4   2   2   3.8e-73   8.9e-70  235.2   0.4   136   308   175   375   158   376 0.91 -
ptg000080l:20200738-20203989 -            347 65314at33392         -            309   1.6e-24   86.5  14.7   1   2     3e-24     7e-21   74.6  12.0    28   132    65   172    37   186 0.73 -
ptg000080l:20200738-20203989 -            347 65314at33392         -            309   1.6e-24   86.5  14.7   2   2   3.1e-05     0.071   12.1   0.0   151   190   248   286   240   315 0.79 -
ptg000153l:2823254-2823547   -             98 65314at33392         -            309   1.8e-18   66.6   8.7   1   1   9.3e-22   2.2e-18   66.4   8.7    63   134    23    92     8    97 0.86 -
ptg000407l:1195635-1195928   -             98 65314at33392         -            309   1.8e-18   66.6   8.7   1   1   9.3e-22   2.2e-18   66.4   8.7    63   134    23    92     8    97 0.86 -
ptg000010l:3543818-3544555   -            246 65314at33392         -            309   2.5e-17   62.9  13.4   1   2   1.1e-20   2.5e-17   62.9  13.4    73   148    61   136    16   155 0.83 -
ptg000010l:3543818-3544555   -            246 65314at33392         -            309   2.5e-17   62.9  13.4   2   2      0.32   7.5e+02   -1.1   0.1   122   164   164   180   136   213 0.54 -
ptg000172l:6058081-6077025   -            628 65314at33392         -            309   4.7e-17   62.0  11.7   1   2       5.2   1.2e+04   -5.0   1.1   123   147   299   323   297   330 0.66 -
ptg000172l:6058081-6077025   -            628 65314at33392         -            309   4.7e-17   62.0  11.7   2   2     2e-20   4.7e-17   62.0  11.7    21   133   360   483   340   487 0.79 -
ptg000080l:24267821-24268120 -            100 65314at33392         -            309   0.00065   18.9   0.0   1   2    0.0016       3.8    6.5   0.0   273   302     1    32     1    41 0.76 -
ptg000080l:24267821-24268120 -            100 65314at33392         -            309   0.00065   18.9   0.0   2   2   6.7e-05      0.15   11.0   0.0   269   302    59    94    36    99 0.76 -
ptg000052l:1925260-1925388   -             43 65314at33392         -            309     0.062   12.4   1.3   1   1   2.5e-05     0.058   12.4   1.3    80   105     2    27     1    39 0.86 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/65314at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/65314at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/65314at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:15 2022
# [ok]
