#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000045l:282908-319611   -            439 45052at33392         -            305   7.3e-73  245.3  15.5   1   3   1.1e-08   1.6e-05   24.2   0.0     1    53     9    61     9    79 0.70 -
ptg000045l:282908-319611   -            439 45052at33392         -            305   7.3e-73  245.3  15.5   2   3      0.11   1.5e+02    1.3   2.4    23    65   131   174   122   187 0.68 -
ptg000045l:282908-319611   -            439 45052at33392         -            305   7.3e-73  245.3  15.5   3   3   1.6e-67   2.2e-64  217.4   3.5    70   249   212   439   207   439 0.84 -
ptg000874l:261757-294843   -            382 45052at33392         -            305   1.4e-66  224.6  12.7   1   3   9.6e-08   0.00014   21.1   0.1     1    34     9    43     9    92 0.71 -
ptg000874l:261757-294843   -            382 45052at33392         -            305   1.4e-66  224.6  12.7   2   3      0.13   1.9e+02    1.0   0.4    44    65    97   120    75   134 0.78 -
ptg000874l:261757-294843   -            382 45052at33392         -            305   1.4e-66  224.6  12.7   3   3   8.8e-63   1.3e-59  201.8   3.3    69   246   157   382   145   382 0.82 -
ptg000034l:6722300-6726779 -            459 45052at33392         -            305   1.8e-21   76.6   4.4   1   3   2.1e-08     3e-05   23.3   0.4    69   129    45   110    35   118 0.85 -
ptg000034l:6722300-6726779 -            459 45052at33392         -            305   1.8e-21   76.6   4.4   2   3   0.00034      0.48    9.5   0.1    74   135   123   190   116   199 0.76 -
ptg000034l:6722300-6726779 -            459 45052at33392         -            305   1.8e-21   76.6   4.4   3   3   1.1e-14   1.6e-11   43.9   0.0   198   276   309   395   275   434 0.79 -
ptg000232l:366587-410922   -           1576 45052at33392         -            305     2e-19   69.8   2.5   1   7     0.087   1.2e+02    1.5   0.0   203   263    87   153    65   192 0.68 -
ptg000232l:366587-410922   -           1576 45052at33392         -            305     2e-19   69.8   2.5   2   7    0.0068       9.7    5.2   0.0   177   245   274   352   243   357 0.76 -
ptg000232l:366587-410922   -           1576 45052at33392         -            305     2e-19   69.8   2.5   3   7   0.00028       0.4    9.7   0.0   196   246   485   541   480   566 0.81 -
ptg000232l:366587-410922   -           1576 45052at33392         -            305     2e-19   69.8   2.5   4   7    0.0008       1.1    8.2   0.0   197   255   761   821   755   835 0.81 -
