#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000127l:1971002-1972018   -            339 84297at33392         -            171     6e-62  208.8  26.6   1   3     1e-12   6.2e-11   42.7   4.6    66   153    10    97     4   105 0.95 -
ptg000127l:1971002-1972018   -            339 84297at33392         -            171     6e-62  208.8  26.6   2   3   3.1e-22   1.9e-20   73.7   1.9    51   157   107   215   101   219 0.94 -
ptg000127l:1971002-1972018   -            339 84297at33392         -            171     6e-62  208.8  26.6   3   3     7e-33   4.2e-31  108.4   6.4    37   167   207   337   207   339 0.98 -
ptg000142l:674579-675565     -            329 84297at33392         -            171   1.8e-53  181.2  32.2   1   4   2.7e-17   1.6e-15   57.6   2.9    62   169    17   124    14   126 0.96 -
ptg000142l:674579-675565     -            329 84297at33392         -            171   1.8e-53  181.2  32.2   2   4   2.3e-17   1.4e-15   57.8   4.2    52   145    63   164    56   172 0.87 -
ptg000142l:674579-675565     -            329 84297at33392         -            171   1.8e-53  181.2  32.2   3   4   5.3e-28   3.2e-26   92.5   9.3    40   168   142   274   138   277 0.94 -
ptg000142l:674579-675565     -            329 84297at33392         -            171   1.8e-53  181.2  32.2   4   4     0.061       3.7    7.6   0.0    88   143   296   323   277   327 0.52 -
ptg000127l:1984494-1985183   -            230 84297at33392         -            171   5.1e-52  176.4  20.0   1   3   7.9e-05    0.0048   17.0   1.1   136   169     3    36     1    37 0.90 -
ptg000127l:1984494-1985183   -            230 84297at33392         -            171   5.1e-52  176.4  20.0   2   3   2.5e-32   1.5e-30  106.6   9.3    41   170    20   150    20   150 0.96 -
ptg000127l:1984494-1985183   -            230 84297at33392         -            171   5.1e-52  176.4  20.0   3   3   1.9e-22   1.2e-20   74.4   1.7    40   137   132   229   132   230 0.96 -
ptg000149l:25701648-25718246 -           1576 84297at33392         -            171   2.3e-45  154.8  52.4   1   8     2e-16   1.2e-14   54.8   2.6    86   171    75   167    45   167 0.82 -
ptg000149l:25701648-25718246 -           1576 84297at33392         -            171   2.3e-45  154.8  52.4   2   8   0.00028     0.017   15.3   0.1    78   150   216   289   202   303 0.82 -
