#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   1  15      0.59        88    1.9   0.0    24    70     2    58     1    62 0.65 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   2  15   4.3e-06   0.00063   18.8   0.1    22    72    56   106    39   113 0.91 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   3  15   7.7e-08   1.1e-05   24.5   0.2    30    85   112   167   107   173 0.95 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   4  15     4e-06    0.0006   18.9   1.8    25    74   179   227   173   228 0.90 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   5  15     2e-07     3e-05   23.1   0.1    21    72   223   274   218   277 0.94 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   6  15     2e-06    0.0003   19.9   4.8    29    82   280   334   275   339 0.93 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   7  15     1e-08   1.5e-06   27.3   1.9    27    84   351   411   335   411 0.90 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   8  15   1.3e-08   1.9e-06   27.1   1.1    25    84   399   459   396   460 0.95 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1   9  15   1.4e-08   2.1e-06   26.9   7.0    27   117   449   535   444   538 0.86 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  10  15   0.00014     0.021   13.8   1.1    27    73   542   588   537   592 0.90 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  11  15   6.4e-13   9.5e-11   41.2   4.1    28    98   591   662   588   663 0.90 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  12  15     1e-11   1.6e-09   37.2   1.3    21    84   656   720   652   720 0.92 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  13  15    0.0017      0.25   10.3   0.1    29    64   712   747   710   753 0.90 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  14  15   1.1e-08   1.6e-06   27.3   2.5    27    74   755   802   752   804 0.95 -
ptg000275l:5388806-5391370   -            855 58693at33392         -            283   2.6e-76  256.3 100.1  15  15   2.6e-05    0.0038   16.2   0.6    28    73   804   850   799   855 0.67 -
ptg000388l:703610-705769     -            720 58693at33392         -            283   2.5e-65  220.2  87.2   1  11   4.7e-08   6.9e-06   25.2   0.1    22    75     6    59     3    60 0.93 -
ptg000388l:703610-705769     -            720 58693at33392         -            283   2.5e-65  220.2  87.2   2  11   1.1e-08   1.6e-06   27.3   0.8    21    85    54   118    52   118 0.92 -
ptg000388l:703610-705769     -            720 58693at33392         -            283   2.5e-65  220.2  87.2   3  11   3.9e-10   5.8e-08   32.0   5.8    26    85   106   165   104   167 0.93 -
ptg000388l:703610-705769     -            720 58693at33392         -            283   2.5e-65  220.2  87.2   4  11   2.2e-09   3.3e-07   29.6   0.6    28   116   179   265   167   266 0.89 -
ptg000388l:703610-705769     -            720 58693at33392         -            283   2.5e-65  220.2  87.2   5  11   1.9e-07   2.8e-05   23.2   0.2    28    85   251   309   238   314 0.91 -
