#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000240l:7784450-7837087 -            236 109160at33392        -            184   1.7e-62  210.5  18.0   1   2   3.6e-58   7.5e-55  185.6  11.8     1   144     2   170     2   181 0.86 -
ptg000240l:7784450-7837087 -            236 109160at33392        -            184   1.7e-62  210.5  18.0   2   2   4.1e-10   8.5e-07   29.0   0.4   147   184   199   236   178   236 0.85 -
ptg000172l:7734682-7760416 -            236 109160at33392        -            184   2.3e-25   89.5   8.7   1   2   1.1e-28   2.3e-25   89.5   8.7     6   144    12   170     7   175 0.83 -
ptg000172l:7734682-7760416 -            236 109160at33392        -            184   2.3e-25   89.5   8.7   2   2     0.012        25    4.6   2.5   126   177   179   235   174   236 0.70 -
ptg000442l:356089-388627   -            136 109160at33392        -            184   9.7e-25   87.4   5.2   1   2   1.4e-26   2.9e-23   82.6   3.3    19   113     1   102     1   116 0.85 -
ptg000442l:356089-388627   -            136 109160at33392        -            184   9.7e-25   87.4   5.2   2   2    0.0076        16    5.3   0.0   162   181   117   136   111   136 0.90 -
ptg000280l:360974-372330   -            118 109160at33392        -            184   1.3e-24   87.1   2.1   1   1   6.6e-28   1.4e-24   87.0   2.1    17   113     1   104     1   118 0.85 -
ptg000082l:9412999-9415288 -            281 109160at33392        -            184   1.6e-20   73.7  25.8   1   2   1.6e-21   3.2e-18   66.2  21.4     6   139    23   181    19   237 0.77 -
ptg000082l:9412999-9415288 -            281 109160at33392        -            184   1.6e-20   73.7  25.8   2   2     0.022        46    3.8   0.2   150   177   249   276   232   280 0.86 -
ptg000045l:6392903-6418929 -            182 109160at33392        -            184   4.3e-19   69.0  20.1   1   3   9.4e-20   1.9e-16   60.4   5.2     2    76     3    86     2    89 0.79 -
ptg000045l:6392903-6418929 -            182 109160at33392        -            184   4.3e-19   69.0  20.1   2   3   3.6e-05     0.075   12.8   3.9   122   142    86   111    80   113 0.82 -
ptg000045l:6392903-6418929 -            182 109160at33392        -            184   4.3e-19   69.0  20.1   3   3     0.012        25    4.6   0.1   149   168   160   179   140   182 0.72 -
ptg000074l:2166079-2248703 -            147 109160at33392        -            184     1e-12   48.3  20.1   1   2   3.2e-15   6.6e-12   45.6  12.1     8    75     1    80     1    91 0.78 -
ptg000074l:2166079-2248703 -            147 109160at33392        -            184     1e-12   48.3  20.1   2   2    0.0016       3.3    7.5   1.5   124   142    90   110    78   144 0.85 -
ptg000163l:8935415-8948253 -            126 109160at33392        -            184   1.2e-12   48.1  17.4   1   3     4e-14   8.2e-11   42.0   4.4    39    76    26    63     1    65 0.80 -
ptg000163l:8935415-8948253 -            126 109160at33392        -            184   1.2e-12   48.1  17.4   2   3     1e-05     0.022   14.6   3.0   123   143    63    84    61    91 0.88 -
ptg000163l:8935415-8948253 -            126 109160at33392        -            184   1.2e-12   48.1  17.4   3   3      0.89   1.8e+03   -1.5   0.0   149   161   112   124    99   126 0.76 -
ptg000045l:6282446-6288756 -             99 109160at33392        -            184   2.2e-08   34.1   4.2   1   2   2.7e-06    0.0055   16.5   0.8   120   143     2    27     1    32 0.82 -
ptg000045l:6282446-6288756 -             99 109160at33392        -            184   2.2e-08   34.1   4.2   2   2   3.8e-07   0.00079   19.3   0.1   149   179    68    98    48    99 0.87 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/109160at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/109160at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/109160at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:52 2022
# [ok]
