#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000062l:39919509-39998713 -           1240 7888at33392          -            601         0 1186.0  29.1   1   5  2.2e-130  3.2e-128  428.4   1.6     1   217    89   334    89   372 0.90 -
ptg000062l:39919509-39998713 -           1240 7888at33392          -            601         0 1186.0  29.1   2   5       5.5   7.9e+02   -2.2   2.7   224   255   398   429   372   442 0.74 -
ptg000062l:39919509-39998713 -           1240 7888at33392          -            601         0 1186.0  29.1   3   5    0.0006     0.086   10.9   0.3   218   250   526   556   513   560 0.76 -
ptg000062l:39919509-39998713 -           1240 7888at33392          -            601         0 1186.0  29.1   4   5      0.16        22    2.9   2.1   233   246   570   583   551   604 0.78 -
ptg000062l:39919509-39998713 -           1240 7888at33392          -            601         0 1186.0  29.1   5   5  1.7e-229  2.4e-227  755.7   0.0   255   601   871  1240   837  1240 0.95 -
ptg000076l:579913-580692     -            260 7888at33392          -            601   2.9e-54  184.1   0.0   1   1   2.5e-56   3.6e-54  183.8   0.0    10   195    71   256    65   260 0.90 -
ptg000080l:33966843-33968312 -            257 7888at33392          -            601   5.3e-54  183.3   0.0   1   1   4.7e-56   6.8e-54  182.9   0.0    11   194    71   254    63   256 0.90 -
ptg000039l:5694514-5695060   -            162 7888at33392          -            601   1.4e-53  181.9   0.0   1   1   1.1e-55   1.5e-53  181.7   0.0    13   179     1   161     1   162 0.97 -
ptg000359l:949019-949565     -            162 7888at33392          -            601   1.4e-53  181.9   0.0   1   1   1.1e-55   1.5e-53  181.7   0.0    13   179     1   161     1   162 0.97 -
ptg000251l:1026345-1027564   -            174 7888at33392          -            601   2.3e-45  154.8   0.0   1   1     2e-47   2.9e-45  154.5   0.0    10   168    25   174    18   174 0.93 -
ptg000307l:2412317-2413536   -            174 7888at33392          -            601   2.3e-45  154.8   0.0   1   1     2e-47   2.9e-45  154.5   0.0    10   168    25   174    18   174 0.93 -
ptg000061l:3266629-3271369   -            904 7888at33392          -            601   2.1e-41  141.7   0.0   1   1   2.3e-43   3.3e-41  141.0   0.0    10   195    97   279    92   289 0.84 -
ptg000062l:11491567-11493310 -            158 7888at33392          -            601   1.2e-38  132.6   0.0   1   1   1.1e-40   1.6e-38  132.2   0.0    13   179     1   157     1   158 0.96 -
ptg000165l:6604022-6604543   -            131 7888at33392          -            601   1.1e-37  129.3   0.0   1   1   8.7e-40   1.3e-37  129.2   0.0    51   176     3   131     1   131 0.93 -
ptg000311l:13212705-13213142 -            146 7888at33392          -            601   7.3e-27   93.7   0.0   1   1   5.6e-29   8.1e-27   93.5   0.0    51   186     1   134     1   143 0.91 -
ptg000743l:523173-528047     -            251 7888at33392          -            601   2.3e-22   78.8   0.0   1   1   1.8e-24   2.6e-22   78.6   0.0    12   182    71   246    63   251 0.83 -
ptg000900l:222344-227909     -            251 7888at33392          -            601   1.5e-21   76.1   0.0   1   1   1.2e-23   1.7e-21   75.9   0.0    12   182    71   246    63   251 0.83 -
ptg000072l:602372-605732     -            175 7888at33392          -            601   2.2e-19   69.0   0.0   1   1   1.8e-21   2.6e-19   68.7   0.0    43   177    37   171    29   175 0.86 -
ptg000250l:1823814-1827106   -            175 7888at33392          -            601   2.2e-19   69.0   0.0   1   1   1.8e-21   2.6e-19   68.7   0.0    43   177    37   171    29   175 0.86 -
ptg000039l:3468163-3468705   -            181 7888at33392          -            601     3e-18   65.2   0.0   1   1   2.5e-20   3.7e-18   64.9   0.0    13   142    55   180    47   181 0.87 -
ptg000107l:3098407-3099048   -            214 7888at33392          -            601   4.5e-18   64.6   0.0   1   1   3.8e-20   5.5e-18   64.3   0.0    12   157    28   176    21   184 0.83 -
ptg000080l:30564278-30565755 -            388 7888at33392          -            601   2.7e-17   62.0   0.0   1   2   4.6e-18   6.7e-16   57.5   0.0    11   143   152   279   145   301 0.80 -
ptg000080l:30564278-30565755 -            388 7888at33392          -            601   2.7e-17   62.0   0.0   2   2       0.2        29    2.5   0.0   153   191   316   353   303   372 0.75 -
ptg000093l:3558825-3565077   -            332 7888at33392          -            601   6.5e-17   60.8   0.0   1   1   6.8e-19   9.7e-17   60.2   0.0     8   158    83   231    78   249 0.80 -
ptg000024l:16297411-16304708 -            111 7888at33392          -            601   3.9e-16   58.2   0.0   1   1   2.9e-18   4.2e-16   58.1   0.0    50   145     3    97     1   105 0.85 -
ptg000147l:9817365-9841488   -            710 7888at33392          -            601   1.4e-15   56.4   0.0   1   1   1.4e-17   2.1e-15   55.8   0.0    13   192    74   244    69   280 0.80 -
ptg000032l:17906292-17913177 -            172 7888at33392          -            601   2.3e-15   55.7   0.0   1   1   1.9e-17   2.7e-15   55.5   0.0    14   149     6   134     1   144 0.87 -
ptg000144l:1473844-1474683   -            280 7888at33392          -            601   5.2e-15   54.5   0.0   1   1   4.9e-17     7e-15   54.1   0.0    10   142    65   197    58   207 0.86 -
ptg000433l:1069583-1070422   -            280 7888at33392          -            601   5.2e-15   54.5   0.0   1   1   4.9e-17     7e-15   54.1   0.0    10   142    65   197    58   207 0.86 -
ptg000020l:13714614-13715528 -            305 7888at33392          -            601     1e-14   53.5   0.0   1   1   9.8e-17   1.4e-14   53.1   0.0    10   150    89   222    83   251 0.90 -
ptg000374l:1407207-1432755   -            818 7888at33392          -            601   4.7e-14   51.4   0.0   1   1   5.5e-16   7.9e-14   50.6   0.0    11   138    72   195    67   212 0.86 -
ptg000132l:14649396-14650344 -            147 7888at33392          -            601     7e-14   50.8   0.0   1   1   6.2e-16     9e-14   50.4   0.0    47   143     3   100     2   110 0.90 -
ptg000265l:4744375-4750002   -            133 7888at33392          -            601   7.1e-14   50.8   0.0   1   1   5.2e-16   7.4e-14   50.7   0.0    14   137     3   127     1   133 0.86 -
ptg000178l:64937-65500       -            188 7888at33392          -            601   2.1e-13   49.2   0.0   1   1   1.8e-15   2.6e-13   48.9   0.0    10   154     7   151     3   164 0.85 -
ptg000378l:249243-249806     -            188 7888at33392          -            601   2.1e-13   49.2   0.0   1   1   1.8e-15   2.6e-13   48.9   0.0    10   154     7   151     3   164 0.85 -
ptg000056l:634974-684902     -            410 7888at33392          -            601   1.5e-12   46.4   0.0   1   1   1.6e-14   2.3e-12   45.8   0.0    14   118   103   207    96   217 0.88 -
ptg000036l:6781189-6852759   -            207 7888at33392          -            601   3.4e-12   45.2   0.0   1   1   2.8e-14     4e-12   45.0   0.0    12   131    25   141    17   163 0.80 -
ptg000051l:1359262-1405551   -            795 7888at33392          -            601   5.1e-12   44.6   0.0   1   1   5.2e-14   7.5e-12   44.1   0.0     8   143    78   218    71   244 0.76 -
ptg000477l:148991-149566     -            192 7888at33392          -            601   8.4e-12   43.9   0.0   1   1   6.7e-14   9.7e-12   43.7   0.0    20   145    14   139     5   163 0.76 -
ptg000149l:27036324-27036629 -            102 7888at33392          -            601   8.7e-12   43.9   0.0   1   1   6.6e-14   9.5e-12   43.8   0.0    10    87    21    99    14   102 0.91 -
ptg000132l:14728574-14728822 -             83 7888at33392          -            601     1e-11   43.7   0.0   1   1     7e-14     1e-11   43.7   0.0    49   115     2    68     1    83 0.89 -
ptg000143l:409911-455183     -            795 7888at33392          -            601   1.4e-11   43.2   0.0   1   1   1.5e-13   2.1e-11   42.6   0.0     8   143    78   218    71   244 0.74 -
ptg000467l:2840549-2841523   -            325 7888at33392          -            601   1.4e-11   43.2   0.0   1   1   1.5e-13   2.1e-11   42.6   0.0    14   142    83   207    77   211 0.84 -
ptg000147l:832073-842496     -            199 7888at33392          -            601   1.9e-11   42.7   0.0   1   1   1.6e-13   2.3e-11   42.5   0.0    11   139    32   157    25   180 0.79 -
ptg000036l:4018530-4024517   -            210 7888at33392          -            601   2.3e-11   42.5   0.0   1   1     2e-13   2.8e-11   42.2   0.0    10   110     4   108     2   139 0.89 -
ptg000170l:11019834-11024771 -            257 7888at33392          -            601   3.9e-11   41.7   0.0   1   1   3.4e-13   4.8e-11   41.4   0.0    10   146    74   207    66   233 0.83 -
ptg000696l:708822-714106     -            324 7888at33392          -            601   4.6e-11   41.5   0.0   1   1   4.3e-13   6.2e-11   41.0   0.0    12   141    73   198    65   219 0.88 -
ptg000160l:5699329-5704842   -            324 7888at33392          -            601   6.3e-11   41.0   0.0   1   1     6e-13   8.6e-11   40.6   0.0    12   141    73   198    65   219 0.87 -
ptg000004l:8051911-8053424   -             95 7888at33392          -            601   6.7e-11   40.9   0.1   1   1   5.5e-13     8e-11   40.7   0.1    44   135     6    91     3    94 0.83 -
ptg000135l:872282-948432     -           1072 7888at33392          -            601   7.2e-11   40.9   0.0   1   1     1e-12   1.5e-10   39.8   0.0    13   138   871   996   864  1010 0.78 -
