#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000067l:2957695-3010881 -           1169 26541at33392         -           1005         0 1097.9  19.7   1   1         0         0 1095.3  19.7    17  1004    12  1141     2  1142 0.88 -
ptg000189l:386117-418342   -            823 26541at33392         -           1005   2.8e-12   45.6   7.4   1   2   0.00013       0.3    9.1   1.3   775   905   453   583   424   592 0.80 -
ptg000189l:386117-418342   -            823 26541at33392         -           1005   2.8e-12   45.6   7.4   2   2   6.9e-14   1.6e-10   39.8   0.5   815   990   631   815   601   821 0.78 -
ptg000059l:3974001-4007687 -            827 26541at33392         -           1005   5.5e-11   41.3  11.7   1   2    0.0011       2.6    5.9   4.4   775   905   454   584   425   592 0.80 -
ptg000059l:3974001-4007687 -            827 26541at33392         -           1005   5.5e-11   41.3  11.7   2   2   8.6e-14     2e-10   39.4   0.8   815   990   635   819   607   825 0.78 -
ptg000083l:5654212-5657144 -            501 26541at33392         -           1005     0.011   13.8   0.1   1   1   9.5e-06     0.022   12.8   0.1   127   183   256   311   238   341 0.88 -
ptg000043l:240323-247989   -            120 26541at33392         -           1005     0.013   13.6   0.1   1   1   5.9e-06     0.014   13.5   0.1   958   990    38    70     5    88 0.75 -
ptg000004l:5228151-5228984 -            278 26541at33392         -           1005     0.017   13.2   0.1   1   1   8.7e-06      0.02   13.0   0.1   804   927    80   208    29   234 0.80 -
ptg000044l:4285184-4341580 -           1451 26541at33392         -           1005     0.024   12.7   3.2   1   1   1.7e-05      0.04   12.0   3.2   940   994   351   405   345   419 0.86 -
ptg000044l:1342299-1342454 -             52 26541at33392         -           1005      0.17    9.9   0.6   1   1   6.8e-05      0.16   10.0   0.6   960   990    16    44     2    51 0.81 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/26541at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/26541at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/26541at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:10 2022
# [ok]
