#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000240l:4687248-4796105   -           2092 1815at33392          -           1728         0 2928.3  50.8   1   3         1   7.2e+02   -3.3   0.0   237   258    33    54    27    62 0.78 -
ptg000240l:4687248-4796105   -           2092 1815at33392          -           1728         0 2928.3  50.8   2   3   2.6e-40   1.8e-37  127.9   0.0     2   169    69   304    68   317 0.78 -
ptg000240l:4687248-4796105   -           2092 1815at33392          -           1728         0 2928.3  50.8   3   3         0         0 2799.9  46.3   161  1728   330  2092   321  2092 0.92 -
ptg000066l:17676920-17806791 -           1385 1815at33392          -           1728   7.2e-60  202.2  14.4   1   5     8e-09   5.5e-06   23.6   0.0   183   332    11   180     4   193 0.80 -
ptg000066l:17676920-17806791 -           1385 1815at33392          -           1728   7.2e-60  202.2  14.4   2   5   1.7e-17   1.2e-14   52.3   0.0   138   343   166   388   163   390 0.81 -
ptg000066l:17676920-17806791 -           1385 1815at33392          -           1728   7.2e-60  202.2  14.4   3   5   0.00012     0.084    9.7   0.0  1341  1420   494   573   488   580 0.83 -
ptg000066l:17676920-17806791 -           1385 1815at33392          -           1728   7.2e-60  202.2  14.4   4   5   3.6e-07   0.00024   18.1   0.4  1320  1387   569   640   567   647 0.77 -
ptg000066l:17676920-17806791 -           1385 1815at33392          -           1728   7.2e-60  202.2  14.4   5   5   5.3e-32   3.6e-29  100.4   6.9   848  1248   647  1084   641  1100 0.79 -
ptg000306l:1319948-1439314   -           1399 1815at33392          -           1728   3.8e-59  199.8  14.4   1   5   3.4e-08   2.3e-05   21.5   0.0   183   332    11   181     4   193 0.79 -
ptg000306l:1319948-1439314   -           1399 1815at33392          -           1728   3.8e-59  199.8  14.4   2   5   2.9e-16     2e-13   48.2   0.0   179   342   208   388   194   390 0.82 -
ptg000306l:1319948-1439314   -           1399 1815at33392          -           1728   3.8e-59  199.8  14.4   3   5   0.00011     0.075    9.9   0.0  1341  1420   495   574   489   586 0.83 -
ptg000306l:1319948-1439314   -           1399 1815at33392          -           1728   3.8e-59  199.8  14.4   4   5   3.2e-07   0.00022   18.2   0.3  1320  1387   570   641   567   648 0.77 -
ptg000306l:1319948-1439314   -           1399 1815at33392          -           1728   3.8e-59  199.8  14.4   5   5   5.8e-32     4e-29  100.3   6.7   848  1248   648  1085   642  1090 0.78 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   1   9     6e-10   4.1e-07   27.3   0.0   179   306    35   173    29   193 0.76 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   2   9   0.00079      0.54    7.0   0.0  1336  1383   199   245   184   254 0.79 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   3   9   9.9e-12   6.8e-09   33.2   0.3  1035  1197   265   435   259   445 0.78 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   4   9   7.7e-09   5.3e-06   23.6   0.0   353   453   420   512   413   518 0.84 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   5   9    0.0021       1.4    5.6   0.0   184   244   516   582   506   589 0.76 -
ptg000080l:1271538-1329356   -           1183 1815at33392          -           1728   8.5e-56  188.7  18.6   6   9     1e-15     7e-13   46.4   0.1   312   552   568   805   559   813 0.84 -
