#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000125l:53518-59511     -            645 60364at33392         -            411  5.1e-112  374.9  31.1   1   4   1.1e-53     1e-49  169.7   8.6     1   156     8   215     8   219 0.83 -
ptg000125l:53518-59511     -            645 60364at33392         -            411  5.1e-112  374.9  31.1   2   4   8.6e-13     8e-09   35.0   0.6   155   212   233   309   228   316 0.78 -
ptg000125l:53518-59511     -            645 60364at33392         -            411  5.1e-112  374.9  31.1   3   4   3.5e-10   3.2e-06   26.4   3.4   216   296   373   457   351   463 0.83 -
ptg000125l:53518-59511     -            645 60364at33392         -            411  5.1e-112  374.9  31.1   4   4   1.3e-49   1.2e-45  156.3   1.3   255   411   447   642   433   642 0.78 -
ptg000055l:2788910-2794885 -            664 60364at33392         -            411    7e-109  364.6  25.7   1   5     4e-56   3.7e-52  177.7   2.1     1   156     8   215     8   219 0.84 -
ptg000055l:2788910-2794885 -            664 60364at33392         -            411    7e-109  364.6  25.7   2   5     9e-13   8.3e-09   34.9   0.6   155   212   233   309   228   316 0.78 -
ptg000055l:2788910-2794885 -            664 60364at33392         -            411    7e-109  364.6  25.7   3   5    0.0019        18    4.2   0.0   216   233   373   390   352   400 0.86 -
ptg000055l:2788910-2794885 -            664 60364at33392         -            411    7e-109  364.6  25.7   4   5   0.00091       8.4    5.3   1.8   238   301   419   481   397   499 0.78 -
ptg000055l:2788910-2794885 -            664 60364at33392         -            411    7e-109  364.6  25.7   5   5   1.5e-49   1.4e-45  156.1   1.5   255   411   466   661   452   661 0.78 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/60364at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/60364at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/60364at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:09 2022
# [ok]
