#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000086l:3048067-3054418   -            761 22383at33392         -            545  1.4e-247  822.7  34.9   1   4  7.7e-218  4.2e-215  715.5   3.4     6   407    26   469    22   481 0.92 -
ptg000086l:3048067-3054418   -            761 22383at33392         -            545  1.4e-247  822.7  34.9   2   4     1e-05    0.0055   15.3   0.2   402   437   487   529   473   547 0.73 -
ptg000086l:3048067-3054418   -            761 22383at33392         -            545  1.4e-247  822.7  34.9   3   4   6.8e-29   3.7e-26   91.8   7.0   428   522   580   688   568   702 0.82 -
ptg000086l:3048067-3054418   -            761 22383at33392         -            545  1.4e-247  822.7  34.9   4   4   0.00073       0.4    9.2   4.8   518   545   704   735   691   735 0.80 -
ptg000265l:8606941-8647978   -            949 22383at33392         -            545   1.9e-72  244.6   0.0   1   1   3.5e-75   1.9e-72  244.6   0.0    15   358   283   643   272   667 0.89 -
ptg000073l:5052346-5061055   -            438 22383at33392         -            545   2.3e-72  244.3   0.8   1   1   5.5e-75     3e-72  244.0   0.8    11   371    53   420    44   427 0.94 -
ptg000017l:1388279-1395733   -            364 22383at33392         -            545     3e-70  237.3   0.5   1   1   6.1e-73   3.3e-70  237.2   0.5    15   370     1   364     1   364 0.94 -
ptg000411l:425644-433100     -            364 22383at33392         -            545     3e-70  237.3   0.5   1   1   6.1e-73   3.3e-70  237.2   0.5    15   370     1   364     1   364 0.94 -
ptg000356l:2803452-2808651   -            354 22383at33392         -            545     8e-69  232.6   0.2   1   1   1.6e-71   8.9e-69  232.5   0.2    32   372     5   353     1   354 0.93 -
ptg000055l:3945941-3947989   -            452 22383at33392         -            545   1.7e-68  231.6   0.1   1   1     4e-71   2.2e-68  231.2   0.1    12   352     6   359     2   381 0.89 -
ptg000205l:14783-18192       -            355 22383at33392         -            545   2.6e-68  231.0   0.3   1   1   5.2e-71   2.8e-68  230.8   0.3    32   370     9   355     1   355 0.92 -
ptg000170l:6294569-6345227   -            707 22383at33392         -            545   3.9e-63  213.9   0.0   1   1   1.1e-64   5.7e-62  210.0   0.0    13   391   267   645   260   652 0.86 -
ptg000318l:49118-88447       -            365 22383at33392         -            545   7.5e-63  212.9   0.0   1   1   2.2e-65   1.2e-62  212.3   0.0    24   364     5   352     2   364 0.88 -
ptg000011l:1907689-1936270   -            611 22383at33392         -            545   2.8e-62  211.0   0.0   1   1   6.9e-65   3.7e-62  210.6   0.0    21   372   228   594   216   608 0.87 -
ptg000061l:3768350-3771574   -            594 22383at33392         -            545   4.7e-61  207.0   0.8   1   1   8.7e-64   4.7e-61  207.0   0.8    18   383    10   404     3   443 0.83 -
ptg000010l:3993369-4009637   -            356 22383at33392         -            545   2.9e-59  201.1   0.0   1   1   6.2e-62   3.4e-59  200.9   0.0    32   363     1   352     1   355 0.90 -
ptg000024l:31701558-31730234 -            550 22383at33392         -            545     5e-59  200.3   5.4   1   2   6.7e-52   3.7e-49  167.7   1.6    10   294     6   304     1   317 0.88 -
ptg000024l:31701558-31730234 -            550 22383at33392         -            545     5e-59  200.3   5.4   2   2   1.8e-11   9.9e-09   34.3   0.1   304   435   348   481   345   494 0.77 -
ptg000185l:5159734-5164408   -            405 22383at33392         -            545   9.3e-59  199.4   0.0   1   1   2.1e-61   1.1e-58  199.1   0.0    10   362    37   400    28   403 0.89 -
ptg000033l:2490466-2646063   -            438 22383at33392         -            545   2.3e-54  184.9   0.0   1   1   5.5e-57     3e-54  184.5   0.0    13   389    22   416    15   426 0.83 -
ptg000197l:1026460-1030990   -            406 22383at33392         -            545   2.9e-53  181.3   0.2   1   1   7.2e-56   3.9e-53  180.8   0.2    12   356    38   391    31   402 0.86 -
ptg000356l:2544978-2553024   -            692 22383at33392         -            545   3.3e-52  177.8   1.3   1   3   1.6e-10   8.6e-08   31.2   0.0    18    74   106   163    94   189 0.86 -
ptg000356l:2544978-2553024   -            692 22383at33392         -            545   3.3e-52  177.8   1.3   2   3   8.7e-24   4.8e-21   74.9   0.1    77   195   196   323   184   340 0.82 -
