#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000049l:6777770-6789805 -            476 50449at33392         -            318  4.2e-103  344.8   9.5   1   5      0.03   2.8e+02    0.4   0.0     1    24     5    28     5    34 0.89 -
ptg000049l:6777770-6789805 -            476 50449at33392         -            318  4.2e-103  344.8   9.5   2   5   9.2e-99   8.5e-95  317.5   2.2    21   274    54   336    46   347 0.85 -
ptg000049l:6777770-6789805 -            476 50449at33392         -            318  4.2e-103  344.8   9.5   3   5   3.1e-08   0.00029   20.0   0.2   249   282   362   396   359   401 0.80 -
ptg000049l:6777770-6789805 -            476 50449at33392         -            318  4.2e-103  344.8   9.5   4   5   0.00075       6.9    5.6   0.0   269   296   400   427   394   437 0.80 -
ptg000049l:6777770-6789805 -            476 50449at33392         -            318  4.2e-103  344.8   9.5   5   5     0.021   1.9e+02    0.9   0.0   301   318   454   471   450   471 0.90 -
ptg000152l:458052-470025   -            476 50449at33392         -            318  4.9e-102  341.3   9.1   1   5      0.03   2.8e+02    0.4   0.0     1    24     5    28     5    34 0.89 -
ptg000152l:458052-470025   -            476 50449at33392         -            318  4.9e-102  341.3   9.1   2   5   1.1e-97   1.1e-93  313.9   1.9    21   274    54   336    46   347 0.85 -
ptg000152l:458052-470025   -            476 50449at33392         -            318  4.9e-102  341.3   9.1   3   5   3.1e-08   0.00029   20.0   0.2   249   282   362   396   359   401 0.80 -
ptg000152l:458052-470025   -            476 50449at33392         -            318  4.9e-102  341.3   9.1   4   5   0.00075       6.9    5.6   0.0   269   296   400   427   394   437 0.80 -
ptg000152l:458052-470025   -            476 50449at33392         -            318  4.9e-102  341.3   9.1   5   5     0.021   1.9e+02    0.9   0.0   301   318   454   471   450   471 0.90 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/50449at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/50449at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/50449at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:09 2022
# [ok]
