#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000374l:1407207-1432755   -            818 11388at33392         -            609  6.8e-226  751.4  15.0   1   3   1.5e-53   5.9e-51  173.6   0.7     1   187    19   260    19   293 0.82 -
ptg000374l:1407207-1432755   -            818 11388at33392         -            609  6.8e-226  751.4  15.0   2   3   4.4e-14   1.7e-11   43.2   0.0   185   245   294   369   275   378 0.78 -
ptg000374l:1407207-1432755   -            818 11388at33392         -            609  6.8e-226  751.4  15.0   3   3  1.8e-161  7.1e-159  530.0   7.3   236   603   387   809   369   816 0.87 -
ptg000359l:1058639-1065543   -            342 11388at33392         -            609   1.1e-12   47.2   1.4   1   1   3.7e-15   1.5e-12   46.8   1.4   311   481   103   272    51   294 0.85 -
ptg000052l:2843973-2930828   -           1038 11388at33392         -            609   1.3e-12   46.9   2.1   1   1     5e-15     2e-12   46.3   1.4   311   494   569   752   562   788 0.81 -
ptg000039l:5801885-5804238   -            284 11388at33392         -            609   6.5e-12   44.6   2.2   1   1   2.1e-14   8.4e-12   44.2   2.2   312   481    88   259    32   274 0.80 -
ptg000080l:7535180-7539426   -            465 11388at33392         -            609   4.2e-11   41.9   4.2   1   1   2.7e-12   1.1e-09   37.3   4.2   308   495   216   429   174   437 0.80 -
ptg000061l:1885436-1914607   -            360 11388at33392         -            609   3.7e-10   38.8   0.0   1   1   1.1e-12   4.2e-10   38.6   0.0   312   461   127   275    72   350 0.84 -
ptg000318l:759953-775824     -            384 11388at33392         -            609   9.1e-10   37.5   1.9   1   1   2.9e-12   1.1e-09   37.2   1.9   322   507   179   378   166   384 0.73 -
ptg000050l:3556485-3640916   -            805 11388at33392         -            609   1.5e-09   36.8   1.5   1   1   5.8e-12   2.3e-09   36.2   1.5   270   494   165   391   145   430 0.75 -
