#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000197l:1626035-1634139 -            616 34784at33392         -            424  4.4e-104  348.8  23.9   1   4   2.4e-52   2.3e-48  165.2   2.1     1   126     4   138     4   171 0.89 -
ptg000197l:1626035-1634139 -            616 34784at33392         -            424  4.4e-104  348.8  23.9   2   4   9.5e-41   8.8e-37  127.0   0.1   168   269   241   342   207   355 0.93 -
ptg000197l:1626035-1634139 -            616 34784at33392         -            424  4.4e-104  348.8  23.9   3   4   1.8e-06     0.016   14.1   0.3   281   319   401   448   388   471 0.75 -
ptg000197l:1626035-1634139 -            616 34784at33392         -            424  4.4e-104  348.8  23.9   4   4   2.3e-18   2.1e-14   53.3   3.6   320   398   477   568   466   599 0.81 -
ptg000792l:169287-177913   -            562 34784at33392         -            424   1.6e-71  241.5  20.8   1   5   1.1e-17     1e-13   51.0   0.2     1    44     4    48     4    59 0.90 -
ptg000792l:169287-177913   -            562 34784at33392         -            424   1.6e-71  241.5  20.8   2   5     0.025   2.3e+02    0.4   0.0   102   126    63    87    51   107 0.85 -
ptg000792l:169287-177913   -            562 34784at33392         -            424   1.6e-71  241.5  20.8   3   5   3.5e-41   3.3e-37  128.4   0.3   168   322   186   344   173   347 0.81 -
ptg000792l:169287-177913   -            562 34784at33392         -            424   1.6e-71  241.5  20.8   4   5   9.8e-07    0.0091   15.0   0.4   280   319   346   394   333   412 0.75 -
ptg000792l:169287-177913   -            562 34784at33392         -            424   1.6e-71  241.5  20.8   5   5   1.3e-18   1.2e-14   54.1   4.1   317   398   420   514   406   546 0.78 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/34784at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/34784at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/34784at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:58 2022
# [ok]
