#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000661l:64020-86258     -            461 104002at33392        -            208   5.1e-86  287.4   0.3   1   3     0.099   4.6e+02    0.1   0.1    18    45    47    76    37    90 0.70 -
ptg000661l:64020-86258     -            461 104002at33392        -            208   5.1e-86  287.4   0.3   2   3   2.4e-67   1.1e-63  214.4   0.1    23   145   227   357   198   371 0.89 -
ptg000661l:64020-86258     -            461 104002at33392        -            208   5.1e-86  287.4   0.3   3   3   1.1e-22   5.2e-19   68.5   0.0   125   208   363   461   356   461 0.85 -
ptg000280l:835815-857185   -            461 104002at33392        -            208   2.7e-85  285.1   3.6   1   4     0.051   2.4e+02    1.1   0.1    12    45    45    76    34    90 0.66 -
ptg000280l:835815-857185   -            461 104002at33392        -            208   2.7e-85  285.1   3.6   2   4      0.81   3.7e+03   -2.9   0.2    25    41   153   169   139   196 0.54 -
ptg000280l:835815-857185   -            461 104002at33392        -            208   2.7e-85  285.1   3.6   3   4   2.4e-67   1.1e-63  214.4   0.1    23   145   227   357   198   371 0.89 -
ptg000280l:835815-857185   -            461 104002at33392        -            208   2.7e-85  285.1   3.6   4   4   1.1e-22   5.2e-19   68.5   0.0   125   208   363   461   356   461 0.85 -
ptg000233l:1712911-1717896 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   1   3   1.8e-08   8.4e-05   22.1   0.0    72   115    75   119    64   123 0.87 -
ptg000233l:1712911-1717896 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   2   3   7.2e-06     0.034   13.6   0.0   167   200   202   241   184   246 0.80 -
ptg000233l:1712911-1717896 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   3   3      0.45   2.1e+03   -2.0   0.0   173   182   304   313   276   344 0.47 -
ptg000420l:1633417-1641145 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   1   3   1.8e-08   8.4e-05   22.1   0.0    72   115    75   119    64   123 0.87 -
ptg000420l:1633417-1641145 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   2   3   7.2e-06     0.034   13.6   0.0   167   200   202   241   184   246 0.80 -
ptg000420l:1633417-1641145 -            351 104002at33392        -            208   6.3e-10   38.9   0.1   3   3      0.45   2.1e+03   -2.0   0.0   173   182   304   313   276   344 0.47 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/104002at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/104002at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/104002at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:50 2022
# [ok]
