#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000062l:119657-140248   -            359 59631at33392         -            250   6.2e-72  241.5  18.1   1   3   3.4e-48   1.1e-44  152.3  14.3     1   161     2   205     2   212 0.82 -
ptg000062l:119657-140248   -            359 59631at33392         -            250   6.2e-72  241.5  18.1   2   3   2.3e-28   7.2e-25   87.3   0.0   162   236   248   322   237   328 0.96 -
ptg000062l:119657-140248   -            359 59631at33392         -            250   6.2e-72  241.5  18.1   3   3      0.55   1.7e+03   -2.4   0.0   236   250   344   358   342   358 0.88 -
ptg000126l:1982121-1983875 -            585 59631at33392         -            250     0.049   12.5   0.0   1   1   2.6e-05     0.081   11.8   0.0    26    51   208   233   201   242 0.90 -
ptg000573l:767161-768945   -            595 59631at33392         -            250     0.049   12.5   0.0   1   1   2.7e-05     0.083   11.7   0.0    26    51   217   242   210   251 0.90 -
ptg000048l:2320492-2322276 -            595 59631at33392         -            250      0.05   12.5   0.0   1   1   2.7e-05     0.083   11.7   0.0    26    51   217   242   210   251 0.90 -
ptg000369l:6090531-6192678 -            387 59631at33392         -            250     0.051   12.4   1.5   1   2      0.31   9.5e+02   -1.6   0.0    61    79    94   112    68   141 0.51 -
ptg000369l:6090531-6192678 -            387 59631at33392         -            250     0.051   12.4   1.5   2   2   2.5e-05     0.079   11.8   0.5    16   109   150   246   144   253 0.86 -
ptg000002l:7189497-7191281 -            595 59631at33392         -            250     0.084   11.7   0.0   1   1   4.6e-05      0.14   11.0   0.0    26    51   217   242   210   251 0.90 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/59631at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/59631at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/59631at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:15 2022
# [ok]
