#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000032l:8411268-8415901   -            421 45345at33392         -            354  9.4e-211  698.7   0.1   1   2  2.3e-212  1.4e-209  694.8   0.0     1   349     7   375     7   381 0.97 -
ptg000032l:8411268-8415901   -            421 45345at33392         -            354  9.4e-211  698.7   0.1   2   2     0.099        61    2.0   0.1   343   354   391   402   384   402 0.90 -
ptg000066l:12488402-12492117 -            237 45345at33392         -            354   2.5e-19   69.0   0.0   1   1   5.2e-22   3.2e-19   68.7   0.0   195   329    40   183    22   199 0.85 -
ptg000008l:8685677-8691786   -            262 45345at33392         -            354   7.4e-18   64.2   0.0   1   1   1.7e-20   1.1e-17   63.7   0.0   198   329    43   183    20   186 0.81 -
ptg000174l:3882651-3887910   -            259 45345at33392         -            354   5.1e-17   61.4   0.0   1   1   1.1e-19   6.7e-17   61.1   0.0   197   329    89   230    70   250 0.79 -
ptg000283l:2003223-2032045   -            719 45345at33392         -            354   9.8e-15   53.9   0.0   1   1   3.1e-17   1.9e-14   53.0   0.0   152   329   251   442   220   451 0.78 -
ptg000157l:2657029-2663435   -            250 45345at33392         -            354   3.3e-13   48.9   0.0   1   1   7.1e-16   4.4e-13   48.5   0.0   197   330    33   175    15   193 0.81 -
ptg000010l:3731071-3732981   -            442 45345at33392         -            354   6.5e-12   44.6   0.0   1   2   3.2e-06     0.002   16.7   0.0   194   270   176   259   158   263 0.71 -
ptg000010l:3731071-3732981   -            442 45345at33392         -            354   6.5e-12   44.6   0.0   2   2   7.4e-09   4.6e-06   25.4   0.0   287   333   309   355   295   368 0.88 -
ptg000016l:605550-606372     -            182 45345at33392         -            354   1.5e-11   43.4   0.0   1   1   3.3e-14     2e-11   43.0   0.0   203   334    32   166    14   176 0.81 -
ptg000260l:1205212-1206680   -            143 45345at33392         -            354   1.6e-11   43.4   0.0   1   1   3.6e-14   2.2e-11   42.9   0.0   208   332     5   138     2   142 0.81 -
ptg000047l:1122716-1123571   -            193 45345at33392         -            354   1.7e-11   43.3   0.0   1   1   3.5e-14   2.2e-11   42.9   0.0   203   334    32   166    14   182 0.81 -
ptg000158l:11973613-11979704 -            794 45345at33392         -            354   1.9e-11   43.1   0.0   1   2      0.03        18    3.7   0.0   206   242   284   320   269   351 0.81 -
ptg000158l:11973613-11979704 -            794 45345at33392         -            354   1.9e-11   43.1   0.0   2   2   2.3e-12   1.4e-09   36.9   0.0   199   332   538   678   492   688 0.79 -
ptg000087l:766076-769146     -            201 45345at33392         -            354   3.1e-09   35.8   0.0   1   1   7.4e-12   4.6e-09   35.3   0.0   206   334     8   145     4   158 0.77 -
ptg000044l:4791794-4793473   -            464 45345at33392         -            354   4.7e-09   35.3   0.0   1   1   1.3e-11     8e-09   34.5   0.0   208   334   227   358   210   370 0.83 -
ptg000665l:808848-814072     -            258 45345at33392         -            354   2.9e-08   32.7   0.0   1   1   7.6e-11   4.7e-08   32.0   0.0   202   334    11   148     3   165 0.74 -
ptg000062l:44592927-44616015 -            894 45345at33392         -            354   1.9e-07   29.9   0.0   1   1   6.1e-10   3.8e-07   29.0   0.0   204   329   705   836   696   841 0.77 -
ptg000025l:3260419-3286967   -            412 45345at33392         -            354   5.6e-07   28.4   0.0   1   1   1.3e-09     8e-07   27.9   0.0   201   334   131   269   125   282 0.74 -
ptg000170l:12865065-12888511 -            343 45345at33392         -            354   8.5e-07   27.8   0.0   1   1   2.1e-09   1.3e-06   27.2   0.0   208   322    96   218    83   239 0.71 -
ptg000040l:522802-548681     -           1946 45345at33392         -            354   9.6e-07   27.6   0.0   1   4    0.0046       2.8    6.4   0.0   207   250   590   633   583   654 0.87 -
ptg000040l:522802-548681     -           1946 45345at33392         -            354   9.6e-07   27.6   0.0   2   4       2.4   1.5e+03   -2.6   0.0   211   234  1012  1035  1008  1048 0.77 -
