#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000256l:3805124-3849456   -           1265 6700at33392          -           1156         0 1555.7 110.9   1   4   4.2e-23   6.1e-21   74.0   1.5   236   372     2   137     1   141 0.93 -
ptg000256l:3805124-3849456   -           1265 6700at33392          -           1156         0 1555.7 110.9   2   4   5.6e-50   8.1e-48  163.0   2.3   129   259   102   248    97   249 0.83 -
ptg000256l:3805124-3849456   -           1265 6700at33392          -           1156         0 1555.7 110.9   3   4         0         0 1300.4  62.3   287  1078   228  1124   227  1130 0.93 -
ptg000256l:3805124-3849456   -           1265 6700at33392          -           1156         0 1555.7 110.9   4   4   1.2e-18   1.8e-16   59.2  26.9  1077  1156  1158  1264  1153  1264 0.83 -
ptg000215l:3138933-3181654   -           1215 6700at33392          -           1156         0 1430.6 128.2   1   4   6.3e-23   9.1e-21   73.4   1.8   236   372     2   137     1   139 0.93 -
ptg000215l:3138933-3181654   -           1215 6700at33392          -           1156         0 1430.6 128.2   2   4    1e-202  1.5e-200  668.8  25.1   129   658   102   647    98   651 0.90 -
ptg000215l:3138933-3181654   -           1215 6700at33392          -           1156         0 1430.6 128.2   3   4  1.1e-196  1.6e-194  648.8  53.1   710  1078   651  1074   648  1080 0.94 -
ptg000215l:3138933-3181654   -           1215 6700at33392          -           1156         0 1430.6 128.2   4   4   1.1e-18   1.7e-16   59.3  26.9  1077  1156  1108  1214  1103  1214 0.83 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   1   7       1.4   2.1e+02   -0.6   4.1   736   772   752   787   737   800 0.76 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   2   7       6.1   8.8e+02   -2.7   4.3   816   840   954   978   928   992 0.72 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   3   7   1.2e-14   1.7e-12   46.0  26.9   780   886  1988  2103  1977  2104 0.83 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   4   7     1e-33   1.5e-31  109.1  41.6   724   873  2084  2238  2079  2239 0.94 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   5   7   8.9e-32   1.3e-29  102.7  46.3   727   883  2238  2405  2237  2408 0.90 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   6   7   1.7e-16   2.5e-14   52.1  34.0   727   849  2392  2520  2391  2533 0.89 -
ptg000086l:5061036-5096950   -           3498 6700at33392          -           1156   6.9e-77  259.3 172.9   7   7       0.5        72    0.9  15.4   747   813  3290  3363  3253  3367 0.76 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   1   7   1.9e-06   0.00027   18.9   0.0   596   654     2    61     1    63 0.93 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   2   7   4.6e-09   6.7e-07   27.5   1.5   571   664    50   143    50   156 0.91 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   3   7   6.7e-17   9.8e-15   53.4   0.0   179   308   153   281   142   281 0.94 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   4   7     2e-13   2.9e-11   41.9   2.1   184   312   277   405   273   407 0.97 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   5   7   4.7e-13   6.8e-11   40.7   2.3   569   664   407   502   405   510 0.96 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   6   7   1.7e-10   2.4e-08   32.3   4.9   207   315   515   623   507   627 0.96 -
ptg000388l:703610-705769     -            720 6700at33392          -           1156   1.9e-60  204.8  42.0   7   7   7.1e-07    0.0001   20.3   0.3   573   664   626   719   623   720 0.94 -
