#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000499l:1233020-1237247   -            294 93912at33392         -            260  3.3e-101  338.1   3.8   1   1  2.1e-103  1.5e-100  336.0   3.8     2   252    10   282     9   290 0.89 -
ptg000165l:451105-452353     -            325 93912at33392         -            260   1.9e-28   99.6   0.2   1   1   6.4e-31   4.4e-28   98.4   0.2     3   178    55   246    53   297 0.80 -
ptg000296l:2088363-2142869   -            718 93912at33392         -            260     5e-18   65.5   1.2   1   1   3.1e-20   2.2e-17   63.4   1.2     4   164     7   181     4   196 0.80 -
ptg000080l:7656037-7656603   -            189 93912at33392         -            260   8.1e-18   64.8   0.8   1   1   1.4e-20   9.6e-18   64.5   0.8     9   173     1   180     1   188 0.82 -
ptg000160l:3896929-3914009   -            380 93912at33392         -            260   4.8e-16   59.0   0.2   1   1     1e-18     7e-16   58.4   0.2     4   164    71   242    68   259 0.83 -
ptg000186l:5357311-5366020   -            186 93912at33392         -            260   5.6e-16   58.7   2.0   1   1   1.3e-18   9.1e-16   58.1   2.0     3   164     3   173     1   181 0.84 -
ptg000149l:20430353-20449982 -            289 93912at33392         -            260     8e-14   51.7   0.0   1   1   1.8e-16   1.3e-13   51.0   0.0     4   136    21   162    18   165 0.85 -
ptg000168l:1102222-1146394   -            245 93912at33392         -            260   1.7e-13   50.7   0.0   1   1   3.7e-16   2.6e-13   50.0   0.0     4   136    33   173    30   175 0.87 -
ptg000008l:3585729-3615955   -            328 93912at33392         -            260   1.9e-13   50.5   0.3   1   1   4.2e-16   2.9e-13   49.9   0.3     2   134    46   182    45   188 0.83 -
ptg000170l:4112566-4232524   -            303 93912at33392         -            260   1.8e-12   47.3   0.0   1   1   3.7e-15   2.6e-12   46.8   0.0     4   136    34   174    32   243 0.86 -
ptg000083l:2984556-3025804   -            190 93912at33392         -            260   8.3e-12   45.1   1.3   1   1   1.9e-14   1.3e-11   44.5   1.3     3   111    33   149    31   157 0.78 -
ptg000080l:33218958-33221480 -            292 93912at33392         -            260   3.5e-11   43.1   0.3   1   1   1.7e-13   1.2e-10   41.3   0.3     3   139     2   150     1   153 0.83 -
ptg000137l:3247234-3302118   -            282 93912at33392         -            260   6.2e-11   42.2   0.2   1   1   1.4e-13   9.3e-11   41.7   0.2     4   138    19   159    16   161 0.82 -
ptg000168l:731731-735774     -            254 93912at33392         -            260   6.6e-10   38.9   0.0   1   1   1.5e-12     1e-09   38.3   0.0    16   136     1   129     1   152 0.86 -
ptg000088l:4407174-4414164   -            236 93912at33392         -            260   3.9e-09   36.3   0.2   1   1     1e-11   6.9e-09   35.5   0.2     2   129     6   142     5   150 0.74 -
ptg000162l:5856072-5866218   -            134 93912at33392         -            260   5.9e-09   35.7   0.0   1   1   8.7e-12   5.9e-09   35.7   0.0    67   156    44   132     1   134 0.86 -
ptg000150l:2120941-2136353   -            236 93912at33392         -            260   6.7e-09   35.6   0.0   1   1   1.5e-11     1e-08   35.0   0.0     3   138    23   164    21   167 0.81 -
ptg000155l:3622264-3623604   -            215 93912at33392         -            260   9.5e-08   31.8   0.0   1   1   1.9e-10   1.3e-07   31.3   0.0     3   123    38   165    36   180 0.77 -
ptg000032l:7576986-7577552   -            189 93912at33392         -            260   3.5e-07   29.9   1.1   1   1   8.6e-10   5.9e-07   29.2   1.1     8   160     3   160     1   169 0.75 -
ptg000137l:3346708-3347543   -            227 93912at33392         -            260   2.9e-05   23.7   0.0   1   1   6.8e-08   4.7e-05   23.0   0.0    15   138     7   136     2   140 0.77 -
ptg000091l:1441447-1523140   -            232 93912at33392         -            260   0.00023   20.7   0.0   1   1   5.4e-07   0.00037   20.0   0.0    53   137     6    89     2    95 0.86 -
ptg000170l:3931731-4032919   -            269 93912at33392         -            260   0.00041   19.9   0.0   1   1   8.8e-07   0.00061   19.3   0.0    16   134     1   127     1   131 0.78 -
ptg000149l:20932278-20935215 -            202 93912at33392         -            260     0.015   14.7   0.2   1   2   5.5e-05     0.037   13.4   0.1     8    72     4    69     1    73 0.76 -
ptg000149l:20932278-20935215 -            202 93912at33392         -            260     0.015   14.7   0.2   2   2       2.3   1.6e+03   -1.7   0.0   112   130    88   106    83   113 0.75 -
ptg000094l:3872927-3874630   -            234 93912at33392         -            260     0.024   14.1   0.5   1   1   4.4e-05     0.031   13.7   0.5     7   179     5   180     1   188 0.64 -
