#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000402l:593982-599148     -            456 48906at33392         -            319  1.6e-171  569.5   5.5   1   1  1.9e-172    2e-169  562.6   5.5     1   319     7   361     7   361 0.92 -
ptg000383l:341825-350801     -            437 48906at33392         -            319    1e-141  471.5   7.8   1   1  1.9e-142    2e-139  464.0   7.8     1   319     2   342     2   342 0.89 -
ptg000080l:33422912-33424064 -            322 48906at33392         -            319   1.8e-09   37.0   2.7   1   1   4.6e-12   4.8e-09   35.6   2.7   130   300   112   280   103   292 0.79 -
ptg000032l:21430372-21749126 -            617 48906at33392         -            319   1.2e-05   24.5   0.5   1   3   2.2e-05     0.023   13.7   0.0     6    76   176   246   172   256 0.81 -
ptg000032l:21430372-21749126 -            617 48906at33392         -            319   1.2e-05   24.5   0.5   2   3   0.00084      0.87    8.5   0.0    18    70   330   382   317   393 0.87 -
ptg000032l:21430372-21749126 -            617 48906at33392         -            319   1.2e-05   24.5   0.5   3   3       2.7   2.8e+03   -3.0   0.0   275   315   458   498   435   501 0.72 -
ptg000080l:31487914-31488465 -            184 48906at33392         -            319   1.8e-05   23.9   0.0   1   1   2.4e-08   2.5e-05   23.4   0.0    30    96    38   104    22   116 0.93 -
ptg000032l:22093951-22137389 -            164 48906at33392         -            319   4.7e-05   22.5   0.0   1   1   5.9e-08   6.1e-05   22.1   0.0    10    76    62   130    56   138 0.84 -
ptg000080l:30613639-30613854 -             72 48906at33392         -            319   0.00031   19.8   0.1   1   1   3.5e-07   0.00036   19.6   0.1    19    79     8    70     2    71 0.81 -
ptg000077l:983700-984497     -            189 48906at33392         -            319   0.00038   19.5   0.0   1   1   5.8e-07   0.00059   18.9   0.0    18    76    95   154    83   165 0.83 -
ptg000122l:39543813-39622967 -           1464 48906at33392         -            319    0.0063   15.5   0.0   1   2   0.00028      0.29   10.1   0.0    29    77   461   509   446   511 0.81 -
ptg000122l:39543813-39622967 -           1464 48906at33392         -            319    0.0063   15.5   0.0   2   2      0.04        41    3.0   0.0     7    76   622   694   617   700 0.75 -
ptg000183l:2994048-3040308   -            477 48906at33392         -            319    0.0068   15.4   0.0   1   1   1.7e-05     0.018   14.1   0.0    26    75    57   106    49   110 0.91 -
ptg000287l:323188-351580     -            617 48906at33392         -            319     0.007   15.4   0.8   1   1   9.8e-06      0.01   14.8   0.8     3    78   212   290   210   294 0.86 -
ptg000492l:568937-602022     -            617 48906at33392         -            319     0.007   15.4   0.8   1   1   9.8e-06      0.01   14.8   0.8     3    78   212   290   210   294 0.86 -
ptg000051l:1538003-1538314   -            104 48906at33392         -            319     0.017   14.1   0.1   1   2     0.004       4.1    6.3   0.3    18    60     3    49     1    61 0.72 -
ptg000051l:1538003-1538314   -            104 48906at33392         -            319     0.017   14.1   0.1   2   2    0.0046       4.7    6.1   0.0    50    77    68    95    63   101 0.86 -
ptg000143l:285198-285509     -            104 48906at33392         -            319     0.017   14.1   0.1   1   2     0.004       4.1    6.3   0.3    18    60     3    49     1    61 0.72 -
ptg000143l:285198-285509     -            104 48906at33392         -            319     0.017   14.1   0.1   2   2    0.0046       4.7    6.1   0.0    50    77    68    95    63   101 0.86 -
ptg000200l:682049-682327     -             93 48906at33392         -            319     0.025   13.6   0.0   1   1   2.6e-05     0.027   13.4   0.0    32    81    10    59     5    75 0.87 -
ptg000380l:708294-708572     -             93 48906at33392         -            319     0.025   13.6   0.0   1   1   2.6e-05     0.027   13.4   0.0    32    81    10    59     5    75 0.87 -
ptg001015l:123380-123994     -            205 48906at33392         -            319     0.033   13.2   0.1   1   1   4.1e-05     0.042   12.8   0.1   101   167    52   122    24   154 0.76 -
ptg000024l:34595512-34595700 -             63 48906at33392         -            319      0.04   12.9   0.0   1   1   3.9e-05      0.04   12.9   0.0    22    75     7    60     2    63 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/48906at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/48906at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/48906at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:08 2022
# [ok]
