#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000086l:5061036-5096950   -           3498 263at33392           -           3091         0 5516.2 230.6   1   2         0         0 4830.7 190.7     1  2659    20  2952    20  2956 0.94 -
ptg000086l:5061036-5096950   -           3498 263at33392           -           3091         0 5516.2 230.6   2   2  1.4e-208  2.4e-205  684.7  32.2  2643  3081  2975  3458  2952  3462 0.91 -
ptg000080l:17334657-17335205 -            183 263at33392           -           3091   2.5e-39  133.9  69.2   1   3   4.3e-16   7.3e-13   46.0  16.1  2010  2091     1    85     1    85 0.86 -
ptg000080l:17334657-17335205 -            183 263at33392           -           3091   2.5e-39  133.9  69.2   2   3   3.3e-15   5.6e-12   43.1  14.4  1758  1817    36    98    33   100 0.85 -
ptg000080l:17334657-17335205 -            183 263at33392           -           3091   2.5e-39  133.9  69.2   3   3   2.4e-23   4.1e-20   70.1  22.7  1978  2075    85   183    85   183 0.95 -
ptg000215l:3138933-3181654   -           1215 263at33392           -           3091   1.9e-38  130.9  73.8   1   3   4.9e-28   8.3e-25   85.7  26.4  1833  1952   661   777   647   779 0.91 -
ptg000215l:3138933-3181654   -           1215 263at33392           -           3091   1.9e-38  130.9  73.8   2   3   7.9e-18   1.3e-14   51.8  26.1  1871  2001   775   897   773   907 0.82 -
ptg000215l:3138933-3181654   -           1215 263at33392           -           3091   1.9e-38  130.9  73.8   3   3   0.00014      0.24    7.8   6.4  1869  1909  1100  1138  1097  1188 0.86 -
ptg000256l:3805124-3849456   -           1265 263at33392           -           3091   5.1e-38  129.5  78.8   1   3   1.2e-27   2.1e-24   84.3  31.5  1791  1952   670   827   646   829 0.88 -
ptg000256l:3805124-3849456   -           1265 263at33392           -           3091   5.1e-38  129.5  78.8   2   3     8e-18   1.4e-14   51.8  26.1  1871  2001   825   947   823   957 0.82 -
ptg000256l:3805124-3849456   -           1265 263at33392           -           3091   5.1e-38  129.5  78.8   3   3   0.00015      0.25    7.7   6.4  1869  1909  1150  1188  1147  1238 0.86 -
ptg000292l:4553865-4564834   -            119 263at33392           -           3091   4.2e-16   56.8  26.6   1   2   7.4e-13   1.3e-09   35.3  12.1  1766  1826     2    64     1    68 0.53 -
ptg000292l:4553865-4564834   -            119 263at33392           -           3091   4.2e-16   56.8  26.6   2   2     1e-10   1.7e-07   28.2   6.4  1774  1821    68   117    65   119 0.73 -
ptg000240l:1179021-1179923   -            301 263at33392           -           3091   2.1e-07   27.9  73.1   1   1   2.7e-10   4.5e-07   26.8  73.1  1727  1989    13   284     1   300 0.73 -
ptg000240l:1809195-1853288   -           3238 263at33392           -           3091   1.5e-05   21.8  28.0   1   2   1.8e-08   3.1e-05   20.7  16.9  1775  1856  1410  1497  1399  1519 0.77 -
ptg000240l:1809195-1853288   -           3238 263at33392           -           3091   1.5e-05   21.8  28.0   2   2   1.5e-07   0.00026   17.7   3.3  1997  2040  1712  1756  1683  1759 0.84 -
ptg000153l:3949955-3994267   -           1208 263at33392           -           3091   9.7e-05   19.1  71.7   1   4   0.00074       1.3    5.4   1.8  2005  2033   237   265   222   288 0.72 -
ptg000153l:3949955-3994267   -           1208 263at33392           -           3091   9.7e-05   19.1  71.7   2   4   5.7e-08   9.7e-05   19.1  71.7  1850  2081   517   772   496   785 0.74 -
ptg000153l:3949955-3994267   -           1208 263at33392           -           3091   9.7e-05   19.1  71.7   3   4    0.0014       2.4    4.5  10.9  1986  2039   794   856   788   864 0.70 -
ptg000153l:3949955-3994267   -           1208 263at33392           -           3091   9.7e-05   19.1  71.7   4   4    0.0053       8.9    2.6   3.5  2913  2968   858   912   851   923 0.84 -
ptg000155l:4036724-4037719   -            332 263at33392           -           3091   0.00041   17.0   5.0   1   1   3.4e-07   0.00057   16.5   5.0   788   821     4    37     2    51 0.90 -
ptg000283l:4318588-4318812   -             75 263at33392           -           3091   0.00091   15.8  17.7   1   1   5.8e-07   0.00098   15.7  17.7  1988  2049     2    65     1    75 0.77 -
ptg000172l:10506903-10507043 -             47 263at33392           -           3091    0.0046   13.5   1.5   1   1   2.7e-06    0.0045   13.5   1.5    92   127     2    37     1    45 0.86 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/263at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/263at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/263at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:07 2022
# [ok]
