#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000607l:852376-872285   -            640 66694at33392         -            404  8.4e-144  479.7   6.5   1   2  1.2e-142  3.2e-139  464.6   3.9     2   334   105   491   104   502 0.88 -
ptg000607l:852376-872285   -            640 66694at33392         -            404  8.4e-144  479.7   6.5   2   2   1.9e-05      0.05   12.8   0.0   357   404   584   636   539   636 0.79 -
ptg000162l:1559624-1576701 -            640 66694at33392         -            404  8.8e-144  479.6   6.4   1   2  1.2e-142  3.1e-139  464.7   3.8     2   334   105   491   104   500 0.88 -
ptg000162l:1559624-1576701 -            640 66694at33392         -            404  8.8e-144  479.6   6.4   2   2   1.9e-05     0.049   12.8   0.0   357   404   584   636   539   636 0.79 -
ptg000199l:1582059-1582520 -            154 66694at33392         -            404   3.8e-49  168.0   0.9   1   1   1.6e-52   4.2e-49  167.8   0.9   173   321     1   154     1   154 0.96 -
ptg000509l:6748836-6749297 -            154 66694at33392         -            404   3.8e-49  168.0   0.9   1   1   1.6e-52   4.2e-49  167.8   0.9   173   321     1   154     1   154 0.96 -
ptg000110l:6585100-6585636 -            179 66694at33392         -            404   7.2e-41  140.7   0.1   1   1   3.1e-44   8.2e-41  140.5   0.1   173   320    25   178    10   179 0.91 -
ptg000808l:669837-670373   -            179 66694at33392         -            404   7.2e-41  140.7   0.1   1   1   3.1e-44   8.2e-41  140.5   0.1   173   320    25   178    10   179 0.91 -
ptg000253l:2156116-2271334 -           1098 66694at33392         -            404   1.1e-16   61.1   0.1   1   1   6.1e-20   1.6e-16   60.5   0.1   200   332   943  1082   936  1095 0.83 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/66694at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/66694at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/66694at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:13 2022
# [ok]
