#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000056l:1411104-1495304 -            828 93668at33392         -            330  9.4e-113  376.8  22.8   1   3   5.3e-48   2.4e-44  151.9   3.2     1   113     8   139     8   156 0.82 -
ptg000056l:1411104-1495304 -            828 93668at33392         -            330  9.4e-113  376.8  22.8   2   3   2.5e-48   1.2e-44  153.0   3.6   111   245   159   314   141   368 0.81 -
ptg000056l:1411104-1495304 -            828 93668at33392         -            330  9.4e-113  376.8  22.8   3   3   2.7e-25   1.3e-21   77.3   1.1   221   325   419   523   386   536 0.80 -
ptg000756l:72536-145881    -            829 93668at33392         -            330  3.5e-112  374.9  23.7   1   3   6.4e-48   2.9e-44  151.7   3.5     1   113     8   139     8   157 0.81 -
ptg000756l:72536-145881    -            829 93668at33392         -            330  3.5e-112  374.9  23.7   2   3   8.4e-48   3.9e-44  151.2   4.8   111   244   159   313   153   366 0.84 -
ptg000756l:72536-145881    -            829 93668at33392         -            330  3.5e-112  374.9  23.7   3   3   3.6e-25   1.7e-21   76.9   0.9   221   325   419   523   387   536 0.80 -
ptg000055l:4711779-4723284 -            760 93668at33392         -            330   9.6e-21   74.4   2.4   1   2   9.2e-17   4.3e-13   49.2   0.0   254   308    24    80    20   110 0.91 -
ptg000055l:4711779-4723284 -            760 93668at33392         -            330   9.6e-21   74.4   2.4   2   2   6.2e-09   2.9e-05   23.5   1.4   139   219   144   224    90   249 0.62 -
ptg000150l:838724-852406   -            800 93668at33392         -            330   1.3e-11   44.4   0.5   1   2   2.8e-15   1.3e-11   44.4   0.5   257   320     2    66     1    75 0.85 -
ptg000150l:838724-852406   -            800 93668at33392         -            330   1.3e-11   44.4   0.5   2   2       1.3     6e+03   -3.8   3.1   195   264   265   331   257   408 0.60 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/93668at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/93668at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/93668at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:26 2022
# [ok]
