#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000082l:7953468-8072992   -            777 19703at33392         -            485  3.8e-234  777.9   0.1   1   2       2.5   4.2e+03   -3.8   0.1    30    38   253   261   250   264 0.86 -
ptg000082l:7953468-8072992   -            777 19703at33392         -            485  3.8e-234  777.9   0.1   2   2  2.3e-237  3.8e-234  777.9   0.1    40   485   306   771   300   771 0.92 -
ptg000406l:1730256-1734892   -            276 19703at33392         -            485   2.4e-57  194.8   0.1   1   1   1.6e-60   2.8e-57  194.7   0.1   246   470    50   271    10   276 0.92 -
ptg000606l:19205-165643      -            617 19703at33392         -            485     7e-53  180.1   0.0   1   1   5.9e-56     1e-52  179.6   0.0   248   475   354   592   277   599 0.85 -
ptg000183l:2785166-2909024   -            617 19703at33392         -            485     7e-53  180.1   0.0   1   1   5.9e-56     1e-52  179.6   0.0   248   475   354   592   277   599 0.85 -
ptg000441l:1483410-1555784   -            318 19703at33392         -            485   6.1e-49  167.1   0.0   1   1   4.7e-52   7.9e-49  166.8   0.0   239   480    34   277    16   280 0.87 -
ptg000080l:7595468-7596211   -            248 19703at33392         -            485     2e-43  149.0   0.3   1   1   1.4e-46   2.3e-43  148.7   0.3   249   460    34   247    17   248 0.90 -
ptg000062l:41476186-41478750 -            209 19703at33392         -            485   1.3e-38  133.1   1.2   1   2   7.5e-27   1.3e-23   83.7   0.0   254   379     1   138     1   141 0.84 -
ptg000062l:41476186-41478750 -            209 19703at33392         -            485   1.3e-38  133.1   1.2   2   2   1.9e-16   3.2e-13   49.3   0.2   418   480   139   203   138   208 0.90 -
ptg000406l:1727151-1727919   -            130 19703at33392         -            485   5.6e-34  117.8   0.0   1   1   3.7e-37   6.2e-34  117.6   0.0   286   416     1   130     1   130 0.95 -
ptg000080l:7594785-7595288   -            168 19703at33392         -            485   1.1e-30  107.0   0.1   1   1   7.2e-34   1.2e-30  106.8   0.1   221   383     1   168     1   168 0.81 -
ptg000030l:6991215-6996088   -            181 19703at33392         -            485   5.2e-28   98.1   0.2   1   1   1.1e-30   1.9e-27   96.2   0.2   292   461     1   158     1   165 0.87 -
ptg000397l:1528303-1532615   -            110 19703at33392         -            485   3.4e-24   85.5   0.0   1   1   2.2e-27   3.8e-24   85.4   0.0   247   332    27   110    12   110 0.93 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/19703at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/19703at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/19703at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:04 2022
# [ok]
