#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000062l:11501261-11514629 -            530 72406at33392         -            262  4.8e-141  468.7   7.5   1   1  9.4e-144    7e-141  468.2   7.5     5   252     1   269     1   277 0.94 -
ptg000339l:426286-430104     -            384 72406at33392         -            262   1.4e-11   44.4   1.0   1   1   3.2e-14   2.4e-11   43.6   1.0     2   196    40   247    39   269 0.81 -
ptg000302l:2650658-2651729   -            167 72406at33392         -            262   0.00012   21.6   0.0   1   1     2e-07   0.00015   21.3   0.0     4    93     7    86     4   113 0.86 -
ptg000592l:495276-496347     -            167 72406at33392         -            262   0.00012   21.6   0.0   1   1     2e-07   0.00015   21.3   0.0     4    93     7    86     4   113 0.86 -
ptg000170l:11673615-11674153 -            156 72406at33392         -            262   0.00072   19.1   0.1   1   1   1.1e-06   0.00083   18.9   0.1     4   125     2   118     1   146 0.76 -
ptg000769l:30165-30862       -            171 72406at33392         -            262   0.00086   18.8   0.0   1   1   1.5e-06    0.0011   18.4   0.0     4   136    16   136    13   164 0.75 -
ptg000266l:405036-405729     -            171 72406at33392         -            262     0.001   18.5   0.0   1   1   1.8e-06    0.0014   18.2   0.0     4   136    16   136    13   163 0.75 -
ptg000165l:9067075-9067335   -             87 72406at33392         -            262    0.0032   17.0   0.0   1   1   4.8e-06    0.0035   16.8   0.0     4    65    12    73     9    81 0.84 -
ptg000328l:2542709-2547602   -            204 72406at33392         -            262    0.0042   16.5   0.1   1   1   7.2e-06    0.0053   16.2   0.1     4   138    16   148    14   186 0.74 -
ptg000635l:410758-415842     -            204 72406at33392         -            262    0.0042   16.5   0.1   1   1   7.2e-06    0.0053   16.2   0.1     4   138    16   148    14   186 0.74 -
ptg000153l:2505514-2505994   -            127 72406at33392         -            262    0.0088   15.5   0.0   1   1   1.5e-05     0.011   15.2   0.0     4   102     8   100     6   125 0.71 -
ptg000025l:3659317-3668674   -            114 72406at33392         -            262     0.012   15.1   0.0   1   1   1.7e-05     0.012   15.0   0.0     4    66     6    68     3   106 0.81 -
ptg000407l:864901-865609     -            203 72406at33392         -            262     0.014   14.8   0.0   1   2   4.5e-05     0.033   13.6   0.0     4   108     8   106     6   136 0.71 -
ptg000407l:864901-865609     -            203 72406at33392         -            262     0.014   14.8   0.0   2   2       3.9   2.9e+03   -2.6   0.0    18    40   146   168   136   177 0.78 -
ptg000122l:39174821-39176224 -            215 72406at33392         -            262     0.015   14.8   0.0   1   1   3.4e-05     0.025   14.0   0.0     4    93    11    95     9   133 0.75 -
