#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000099l:7704670-7705874 -            370 90922at33392         -            297  3.9e-119  397.3   5.2   1   1  3.2e-121  7.4e-118  393.1   5.2     7   292    12   368     6   370 0.89 -
ptg000080l:6535218-6535874 -            219 90922at33392         -            297   1.5e-23   83.6   0.5   1   1   7.4e-27   1.7e-23   83.3   0.5    29   215     5   200     1   208 0.85 -
ptg000311l:8114400-8115008 -            203 90922at33392         -            297   6.7e-21   74.8   0.8   1   1   3.2e-24   7.5e-21   74.7   0.8    29   200     2   180     1   196 0.80 -
ptg000032l:9566808-9567428 -            207 90922at33392         -            297   3.8e-20   72.4   0.2   1   1   1.8e-23   4.2e-20   72.2   0.2    29   214     1   194     1   207 0.81 -
ptg000150l:2676528-2677142 -            205 90922at33392         -            297   9.5e-19   67.8   0.1   1   1   4.7e-22   1.1e-18   67.6   0.1    24   143     5   127     1   154 0.86 -
ptg000573l:375419-376027   -            203 90922at33392         -            297   1.4e-18   67.2   0.1   1   1   6.9e-22   1.6e-18   67.0   0.1    26   143     5   125     1   153 0.86 -
ptg000281l:3352468-3540273 -            803 90922at33392         -            297   1.1e-05   24.9   0.0   1   1   1.1e-08   2.6e-05   23.6   0.0    81   224    97   239    87   248 0.80 -
ptg000658l:891381-1073636  -            803 90922at33392         -            297   1.1e-05   24.9   0.0   1   1   1.1e-08   2.6e-05   23.6   0.0    81   224    97   239    87   248 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/90922at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/90922at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/90922at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:27 2022
# [ok]
