#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000034l:218062-220069     -            357 74424at33392         -            201  5.6e-104  346.1   2.6   1   1  4.8e-106  2.7e-103  343.9   2.6     1   200     8   234     8   235 0.90 -
ptg000177l:4577117-4579111   -            357 74424at33392         -            201  5.6e-104  346.1   2.6   1   1  4.8e-106  2.7e-103  343.9   2.6     1   200     8   234     8   235 0.90 -
ptg000296l:6051343-6051966   -            208 74424at33392         -            201   1.3e-11   44.6   0.3   1   2   3.5e-11     2e-08   34.2   0.0    73   176     1   117     1   121 0.81 -
ptg000296l:6051343-6051966   -            208 74424at33392         -            201   1.3e-11   44.6   0.3   2   2   0.00055      0.31   10.7   0.0    66   139   114   194   108   205 0.79 -
ptg000185l:5198140-5218208   -            850 74424at33392         -            201   8.4e-11   41.9   7.4   1   5      0.81   4.6e+02    0.4   0.0    12    59     3    58     1    69 0.65 -
ptg000185l:5198140-5218208   -            850 74424at33392         -            201   8.4e-11   41.9   7.4   2   5   3.9e-06    0.0022   17.7   0.0    31   103   292   362   263   404 0.67 -
ptg000185l:5198140-5218208   -            850 74424at33392         -            201   8.4e-11   41.9   7.4   3   5   0.00033      0.19   11.4   0.0    72    98   509   535   500   540 0.87 -
ptg000185l:5198140-5218208   -            850 74424at33392         -            201   8.4e-11   41.9   7.4   4   5     0.034        19    4.9   0.1    46   141   609   719   597   726 0.63 -
ptg000185l:5198140-5218208   -            850 74424at33392         -            201   8.4e-11   41.9   7.4   5   5     0.011       6.4    6.4   0.1    61    98   726   763   721   770 0.88 -
ptg000035l:17397978-17398508 -            177 74424at33392         -            201   8.5e-11   41.9   0.6   1   1   3.3e-12   1.8e-09   37.6   0.5     5   113    12   151     8   166 0.64 -
ptg000082l:7784652-7785233   -            194 74424at33392         -            201   3.2e-09   36.8   0.0   1   2   6.3e-08   3.6e-05   23.6   0.0    74   148     2    80     1    93 0.76 -
ptg000082l:7784652-7785233   -            194 74424at33392         -            201   3.2e-09   36.8   0.0   2   2   0.00031      0.17   11.5   0.0    61   143    95   185    86   190 0.84 -
ptg000296l:1154022-1156187   -            722 74424at33392         -            201   5.3e-08   32.8   0.0   1   1     3e-10   1.7e-07   31.2   0.0     5   112   288   409   284   434 0.80 -
ptg001012l:40700-42865       -            722 74424at33392         -            201   5.3e-08   32.8   0.0   1   1     3e-10   1.7e-07   31.2   0.0     5   112   288   409   284   434 0.80 -
ptg000067l:5815592-5830496   -            297 74424at33392         -            201   8.3e-06   25.6   0.8   1   2     0.032        18    4.9   0.0   152   183   191   222   184   231 0.83 -
ptg000067l:5815592-5830496   -            297 74424at33392         -            201   8.3e-06   25.6   0.8   2   2   2.2e-06    0.0012   18.6   0.1   150   184   251   285   239   294 0.78 -
ptg000288l:473018-481680     -            237 74424at33392         -            201   1.7e-05   24.6   0.1   1   2   1.6e-06   0.00087   19.0   0.0    70   112     6    52     2    82 0.68 -
ptg000288l:473018-481680     -            237 74424at33392         -            201   1.7e-05   24.6   0.1   2   2     0.078        44    3.7   0.1    87   181   136   232   109   236 0.64 -
ptg000497l:437583-448269     -            237 74424at33392         -            201   1.7e-05   24.6   0.1   1   2   1.6e-06   0.00087   19.0   0.0    70   112     6    52     2    82 0.68 -
ptg000497l:437583-448269     -            237 74424at33392         -            201   1.7e-05   24.6   0.1   2   2     0.078        44    3.7   0.1    87   181   136   232   109   236 0.64 -
ptg000124l:1570564-1570863   -            100 74424at33392         -            201   1.8e-05   24.6   0.0   1   1   8.1e-08   4.5e-05   23.2   0.0    74   138     1    77     1    89 0.83 -
