#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000021l:1152890-1161393 -            326 74213at33392         -            323  9.4e-149  494.7   8.2   1   1  1.7e-151  4.5e-148  492.4   8.2     2   323    13   326    12   326 0.94 -
ptg000057l:7909702-7910085 -            128 74213at33392         -            323   3.5e-29  101.8   2.3   1   1   1.4e-32   3.8e-29  101.6   2.3     4   122     8   127     5   128 0.92 -
ptg000300l:269616-271136   -            318 74213at33392         -            323   5.6e-06   25.5   0.3   1   2   3.9e-09     1e-05   24.6   0.0   227   269   114   156    45   167 0.79 -
ptg000300l:269616-271136   -            318 74213at33392         -            323   5.6e-06   25.5   0.3   2   2      0.73   1.9e+03   -2.6   0.4   102   105   260   263   206   302 0.51 -
ptg000448l:424944-426464   -            318 74213at33392         -            323   5.6e-06   25.5   0.3   1   2   3.9e-09     1e-05   24.6   0.0   227   269   114   156    45   167 0.79 -
ptg000448l:424944-426464   -            318 74213at33392         -            323   5.6e-06   25.5   0.3   2   2      0.73   1.9e+03   -2.6   0.4   102   105   260   263   206   302 0.51 -
ptg000111l:248846-302483   -           2365 74213at33392         -            323    0.0005   19.1   0.3   1   1   3.4e-07   0.00091   18.2   0.3   148   253  2126  2228  2049  2292 0.65 -
ptg000464l:4123249-4168140 -           2368 74213at33392         -            323   0.00054   19.0   0.3   1   1   3.7e-07   0.00098   18.1   0.3   148   253  2129  2231  2052  2295 0.66 -
ptg000150l:1354472-1357442 -            343 74213at33392         -            323   0.00064   18.7   0.0   1   1   3.6e-07   0.00096   18.2   0.0   178   268    82   179    12   189 0.77 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/74213at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/74213at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/74213at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:16 2022
# [ok]
