#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000083l:4240691-4263895 -            412 43845at33392         -            260   1.3e-78  263.9  14.7   1   4   1.7e-29     1e-25   90.5   0.8     1    98     2   107     2   116 0.81 -
ptg000083l:4240691-4263895 -            412 43845at33392         -            260   1.3e-78  263.9  14.7   2   4   8.3e-05      0.52    9.6   2.6    80   105   119   144   114   154 0.79 -
ptg000083l:4240691-4263895 -            412 43845at33392         -            260   1.3e-78  263.9  14.7   3   4   2.7e-19   1.7e-15   57.1   0.0    87   166   177   269   172   284 0.81 -
ptg000083l:4240691-4263895 -            412 43845at33392         -            260   1.3e-78  263.9  14.7   4   4   4.2e-36   2.6e-32  112.2   0.4   164   259   294   409   290   410 0.86 -
ptg000139l:2273968-2276826 -            345 43845at33392         -            260   2.9e-17   62.9   0.3   1   2   2.6e-06     0.016   14.5   0.3    36    69    42    84    35   101 0.75 -
ptg000139l:2273968-2276826 -            345 43845at33392         -            260   2.9e-17   62.9   0.3   2   2   6.4e-16   3.9e-12   46.0   0.0   175   249   240   325   189   334 0.84 -
ptg000624l:17570-20428     -            345 43845at33392         -            260   2.9e-17   62.9   0.3   1   2   2.6e-06     0.016   14.5   0.3    36    69    42    84    35   101 0.75 -
ptg000624l:17570-20428     -            345 43845at33392         -            260   2.9e-17   62.9   0.3   2   2   6.4e-16   3.9e-12   46.0   0.0   175   249   240   325   189   334 0.84 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/43845at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/43845at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/43845at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:03 2022
# [ok]
