#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000288l:676064-703751   -            463 37972at33392         -            278   6.2e-91  304.8  33.8   1   4      0.46   2.8e+03   -2.4   0.5    91   143    34    90    27    96 0.65 -
ptg000288l:676064-703751   -            463 37972at33392         -            278   6.2e-91  304.8  33.8   2   4   1.6e-30     1e-26   94.1   0.1     2    82   103   195   102   199 0.87 -
ptg000288l:676064-703751   -            463 37972at33392         -            278   6.2e-91  304.8  33.8   3   4   3.7e-20   2.3e-16   60.2   1.7    82   141   218   280   211   309 0.87 -
ptg000288l:676064-703751   -            463 37972at33392         -            278   6.2e-91  304.8  33.8   4   4   2.8e-50   1.8e-46  159.0  13.7   136   262   312   463   301   463 0.84 -
ptg000497l:658390-682821   -            437 37972at33392         -            278   3.3e-88  295.8  34.1   1   4      0.63   3.9e+03   -2.9   0.4    93   142     9    62     4    68 0.61 -
ptg000497l:658390-682821   -            437 37972at33392         -            278   3.3e-88  295.8  34.1   2   4   7.1e-31   4.4e-27   95.3   0.1     2    82    76   168    75   172 0.87 -
ptg000497l:658390-682821   -            437 37972at33392         -            278   3.3e-88  295.8  34.1   3   4   5.1e-20   3.2e-16   59.7   1.7    82   141   191   253   185   264 0.89 -
ptg000497l:658390-682821   -            437 37972at33392         -            278   3.3e-88  295.8  34.1   4   4   2.7e-47   1.7e-43  149.2  13.9   136   262   285   437   268   437 0.83 -
ptg000122l:3820449-3821273 -            275 37972at33392         -            278     7e-19   68.4  16.0   1   2       1.3     8e+03   -3.9   0.0    63    81     3    21     2    23 0.83 -
ptg000122l:3820449-3821273 -            275 37972at33392         -            278     7e-19   68.4  16.0   2   2   1.1e-22     7e-19   68.4  16.0    96   276    71   263    40   265 0.78 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/37972at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/37972at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/37972at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:06 2022
# [ok]
