#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000467l:3268083-3268721   -            160 106834at33392        -            148     4e-85  283.3   0.1   1   1   5.1e-88   4.5e-85  283.1   0.1     2   148     1   158     1   158 0.97 -
ptg000240l:7857957-7863988   -            511 106834at33392        -            148     9e-48  162.1   0.7   1   2      0.54   4.8e+02    0.7   0.0   101   139   113   149    86   153 0.68 -
ptg000240l:7857957-7863988   -            511 106834at33392        -            148     9e-48  162.1   0.7   2   2   9.1e-50     8e-47  159.0   0.1     3   136   283   422   282   435 0.91 -
ptg000025l:11457917-11461702 -            612 106834at33392        -            148   8.4e-40  136.2   0.1   1   1     2e-42   1.7e-39  135.2   0.1     4   136   461   600   458   612 0.90 -
ptg000025l:11453205-11453868 -            151 106834at33392        -            148   3.5e-39  134.2   0.0   1   1   4.5e-42     4e-39  134.0   0.0     5   128     1   128     1   149 0.92 -
ptg000057l:13488520-13489072 -            130 106834at33392        -            148   3.1e-38  131.1   0.0   1   1   4.2e-41   3.7e-38  130.9   0.0     4   121     2   123     1   126 0.97 -
ptg000155l:2266593-2267987   -            193 106834at33392        -            148   5.5e-35  120.6   0.0   1   1   8.5e-38   7.5e-35  120.2   0.0     3   122    22   145    21   154 0.96 -
ptg000121l:3182924-3183826   -            301 106834at33392        -            148   3.5e-29  101.7   0.0   1   1   6.4e-32   5.6e-29  101.1   0.0     6   136   150   288   146   297 0.87 -
ptg000008l:9011950-9015665   -            155 106834at33392        -            148   9.2e-27   93.9   0.0   1   1   3.1e-29   2.8e-26   92.3   0.0     9   142     2   149     1   154 0.84 -
ptg000630l:299173-299729     -            152 106834at33392        -            148   1.9e-25   89.6   0.1   1   1   2.8e-28   2.4e-25   89.3   0.1     9   131    13   142     5   149 0.88 -
ptg000083l:4234757-4236308   -            152 106834at33392        -            148   1.4e-24   86.9   0.1   1   1   5.5e-27   4.9e-24   85.1   0.1    10   118    21   120    12   147 0.83 -
ptg000436l:548675-549196     -            174 106834at33392        -            148   3.4e-22   79.1   0.1   1   2   1.9e-09   1.6e-06   28.2   0.0     9    65    13    77     5    85 0.79 -
ptg000436l:548675-549196     -            174 106834at33392        -            148   3.4e-22   79.1   0.1   2   2   6.1e-16   5.4e-13   49.2   0.0    58   127   105   173    83   174 0.93 -
ptg000147l:17178612-17178917 -            102 106834at33392        -            148   7.5e-22   78.0   0.1   1   1   9.6e-25   8.5e-22   77.8   0.1    19   108     4   100     1   102 0.86 -
ptg000107l:2441412-2442361   -            157 106834at33392        -            148   4.7e-21   75.4   0.2   1   1   6.7e-24   5.9e-21   75.1   0.2     9   132    12   141     5   154 0.86 -
ptg000172l:6031085-6048199   -            340 106834at33392        -            148   1.7e-17   63.8   0.4   1   2   9.3e-19   8.2e-16   58.4   0.0    10   131     4   137     1   149 0.80 -
ptg000172l:6031085-6048199   -            340 106834at33392        -            148   1.7e-17   63.8   0.4   2   2      0.67   5.9e+02    0.4   0.1    85   125   188   229   182   247 0.73 -
ptg000034l:2156436-2156639   -             68 106834at33392        -            148   1.7e-16   60.6   0.0   1   1   2.1e-19   1.8e-16   60.5   0.0     1    64     1    68     1    68 0.96 -
ptg000177l:2704217-2704420   -             68 106834at33392        -            148     2e-16   60.3   0.0   1   1   2.5e-19   2.2e-16   60.2   0.0     1    64     1    68     1    68 0.96 -
ptg000177l:2704579-2704845   -             89 106834at33392        -            148   4.5e-07   30.0   0.0   1   1   5.3e-10   4.7e-07   30.0   0.0    67   127     1    62     1    81 0.91 -
ptg000034l:2156011-2156277   -             89 106834at33392        -            148   8.7e-07   29.1   0.0   1   1     1e-09     9e-07   29.0   0.0    67   127     1    62     1    81 0.91 -
ptg000265l:16517192-16517683 -            164 106834at33392        -            148   2.5e-06   27.6   0.0   1   1   4.4e-09   3.9e-06   27.0   0.0     7   131    12   145     6   159 0.71 -
ptg000351l:857812-858066     -             85 106834at33392        -            148     0.089   12.8   0.1   1   1   0.00011     0.098   12.7   0.1    31    46    36    51    17    83 0.87 -
ptg000212l:1539603-1539845   -             81 106834at33392        -            148       0.1   12.6   0.0   1   1   0.00012       0.1   12.6   0.0    31    53    32    54     8    75 0.79 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/106834at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/106834at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/106834at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:50 2022
# [ok]
