#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000149l:17962599-18007582 -            814 70469at33392         -            411  9.6e-174  578.0  37.7   1   2   2.6e-83   3.2e-80  270.0   0.6     9   173     1   194     1   199 0.92 -
ptg000149l:17962599-18007582 -            814 70469at33392         -            411  9.6e-174  578.0  37.7   2   2   3.1e-91   3.9e-88  296.0  30.7   165   411   228   519   221   519 0.84 -
ptg000062l:58291599-58292408 -             66 70469at33392         -            411   3.5e-22   78.8   0.1   1   1   2.9e-25   3.6e-22   78.7   0.1    88   150     3    65     1    66 0.95 -
ptg000234l:1670793-1682780   -            629 70469at33392         -            411   1.2e-21   77.0   6.1   1   4       1.4   1.8e+03   -2.6   0.0   209   228    11    30     7    35 0.82 -
ptg000234l:1670793-1682780   -            629 70469at33392         -            411   1.2e-21   77.0   6.1   2   4   2.3e-05     0.028   13.2   0.0    24    67    37    80    21   101 0.86 -
ptg000234l:1670793-1682780   -            629 70469at33392         -            411   1.2e-21   77.0   6.1   3   4   3.2e-21   3.9e-18   65.4   0.0    85   173   203   292   196   299 0.94 -
ptg000234l:1670793-1682780   -            629 70469at33392         -            411   1.2e-21   77.0   6.1   4   4       2.5   3.1e+03   -3.4   2.5   361   401   585   624   574   628 0.51 -
ptg000158l:12854051-12854176 -             42 70469at33392         -            411     1e-09   37.7   0.0   1   1   8.6e-13   1.1e-09   37.7   0.0    92   133     1    42     1    42 0.99 -
ptg000155l:2894717-2894965   -             83 70469at33392         -            411   7.7e-05   21.7   0.1   1   1   6.2e-08   7.7e-05   21.7   0.1   179   242     2    68     1    83 0.81 -
ptg000008l:9061938-9062222   -             95 70469at33392         -            411     0.011   14.6   0.1   1   1     1e-05     0.013   14.3   0.1   181   229    44    94    20    95 0.88 -
ptg000653l:277964-301113     -            172 70469at33392         -            411     0.021   13.6   1.3   1   2       0.7   8.6e+02   -1.6   0.0   129   150    25    46    20    61 0.72 -
ptg000653l:277964-301113     -            172 70469at33392         -            411     0.021   13.6   1.3   2   2   0.00013      0.16   10.7   0.8   181   233    97   156    50   168 0.78 -
ptg000103l:5028477-5029472   -            332 70469at33392         -            411     0.041   12.7   0.7   1   1   5.2e-05     0.065   12.0   0.7   311   358    49    95    38   130 0.87 -
ptg000139l:873314-898304     -            172 70469at33392         -            411     0.049   12.4   2.0   1   2      0.59   7.3e+02   -1.3   0.0   129   151    25    47    18    64 0.73 -
ptg000139l:873314-898304     -            172 70469at33392         -            411     0.049   12.4   2.0   2   2   0.00027      0.33    9.7   1.2   181   233    97   156    53   168 0.77 -
ptg000034l:1866408-1915100   -            195 70469at33392         -            411      0.05   12.4   0.0   1   2     4e-05      0.05   12.4   0.0   178   235    51   110    45   120 0.81 -
ptg000034l:1866408-1915100   -            195 70469at33392         -            411      0.05   12.4   0.0   2   2      0.73     9e+02   -1.6   3.6   334   373   149   189   113   194 0.54 -
ptg000177l:2927606-2976932   -            195 70469at33392         -            411      0.05   12.4   0.0   1   2     4e-05      0.05   12.4   0.0   178   235    51   110    45   120 0.81 -
ptg000177l:2927606-2976932   -            195 70469at33392         -            411      0.05   12.4   0.0   2   2      0.73     9e+02   -1.6   3.6   334   373   149   189   113   194 0.54 -
ptg000732l:256562-257927     -            447 70469at33392         -            411     0.055   12.2   0.7   1   1     7e-05     0.086   11.6   0.7   313   358    57   102    47   141 0.88 -
ptg000167l:3054296-3057199   -            921 70469at33392         -            411     0.066   12.0   0.1   1   1    0.0001      0.13   11.0   0.1   313   357   337   381   286   421 0.88 -
ptg000244l:9536085-9538239   -            550 70469at33392         -            411     0.068   11.9   1.1   1   1   9.6e-05      0.12   11.1   1.1   313   358   304   349   291   381 0.87 -
ptg000149l:9784682-9786262   -            280 70469at33392         -            411     0.091   11.5   0.3   1   1   0.00012      0.15   10.8   0.3   313   358    15    60     5    82 0.87 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/70469at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/70469at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/70469at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:22 2022
# [ok]
