#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000251l:207699-218541   -            717 70299at33392         -            357   8.6e-78  262.0  38.7   1   4   3.2e-70     3e-66  224.0  15.1     1   256    14   366    14   376 0.74 -
ptg000251l:207699-218541   -            717 70299at33392         -            357   8.6e-78  262.0  38.7   2   4   1.5e-10   1.4e-06   27.7   0.1   248   284   429   466   397   502 0.80 -
ptg000251l:207699-218541   -            717 70299at33392         -            357   8.6e-78  262.0  38.7   3   4   3.3e-06      0.03   13.5   0.2   290   315   553   578   539   621 0.76 -
ptg000251l:207699-218541   -            717 70299at33392         -            357   8.6e-78  262.0  38.7   4   4       1.1   9.8e+03   -4.7   6.8   336   353   677   694   626   708 0.62 -
ptg000307l:3218815-3232200 -            735 70299at33392         -            357   6.9e-75  252.4  41.1   1   5      0.09   8.4e+02   -1.2   0.0     1    21    14    34    14    38 0.87 -
ptg000307l:3218815-3232200 -            735 70299at33392         -            357   6.9e-75  252.4  41.1   2   5   5.6e-68   5.2e-64  216.6  14.6    10   257    41   385    34   399 0.73 -
ptg000307l:3218815-3232200 -            735 70299at33392         -            357   6.9e-75  252.4  41.1   3   5   1.4e-10   1.3e-06   27.9   0.1   248   284   447   484   415   521 0.78 -
ptg000307l:3218815-3232200 -            735 70299at33392         -            357   6.9e-75  252.4  41.1   4   5   3.4e-06     0.031   13.4   0.3   290   315   571   596   557   636 0.74 -
ptg000307l:3218815-3232200 -            735 70299at33392         -            357   6.9e-75  252.4  41.1   5   5       1.8   1.6e+04   -5.4   7.5   335   354   694   714   648   728 0.69 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/70299at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/70299at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/70299at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:20 2022
# [ok]
