#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000244l:4711406-4712472 -            313 102308at33392        -            230   2.8e-91  305.1  28.4   1   3   4.1e-07    0.0019   17.7   0.2     1    31     1    31     1    42 0.85 -
ptg000244l:4711406-4712472 -            313 102308at33392        -            230   2.8e-91  305.1  28.4   2   3   1.6e-25   7.3e-22   78.0  10.7    20   121    41   162    34   171 0.84 -
ptg000244l:4711406-4712472 -            313 102308at33392        -            230   2.8e-91  305.1  28.4   3   3   7.2e-68   3.3e-64  216.5   5.2   119   230   202   313   199   313 0.99 -
ptg000224l:960256-974873   -            263 102308at33392        -            230     9e-05   22.0  12.7   1   1   3.1e-08   0.00014   21.4  12.7    51   218    76   246    23   257 0.69 -
ptg000172l:4885855-4895812 -            367 102308at33392        -            230    0.0052   16.3   3.2   1   2      0.14   6.4e+02   -0.4   0.7   107   130   157   180    97   217 0.53 -
ptg000172l:4885855-4895812 -            367 102308at33392        -            230    0.0052   16.3   3.2   2   2   1.1e-06    0.0052   16.3   3.2   139   225   276   362   256   367 0.85 -
ptg000598l:934387-935559   -            288 102308at33392        -            230       2.5    7.5  16.4   1   2      0.26   1.2e+03   -1.3   2.9   163   163    49    49     6   147 0.56 -
ptg000598l:934387-935559   -            288 102308at33392        -            230       2.5    7.5  16.4   2   2   0.00023       1.1    8.7  11.7   116   215   174   269    86   287 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/102308at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/102308at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/102308at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:47 2022
# [ok]
