#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000405l:1407106-1408888   -            277 90659at33392         -            200   1.9e-54  184.5  17.0   1   1   7.3e-55   1.5e-51  175.0  17.0     2   200     5   263     4   263 0.78 -
ptg000122l:25286283-25297947 -            672 90659at33392         -            200   0.00067   19.5   3.4   1   2         2   4.2e+03   -2.7   0.0    87   117    83   113    75   124 0.75 -
ptg000122l:25286283-25297947 -            672 90659at33392         -            200   0.00067   19.5   3.4   2   2   3.3e-07   0.00067   19.5   3.4   142   200   178   237   176   237 0.74 -
ptg000122l:41511113-41525021 -            980 90659at33392         -            200    0.0025   17.6   5.4   1   1     4e-06    0.0083   15.9   5.4   157   200   922   964   909   964 0.82 -
ptg000044l:1342299-1342454   -             52 90659at33392         -            200     0.026   14.3   3.5   1   1   1.2e-05     0.025   14.4   3.5   156   192    13    47     3    52 0.81 -
ptg000374l:1813328-1814565   -            280 90659at33392         -            200      0.32   10.8   8.7   1   3      0.98     2e+03   -1.7   0.0   102   129    95   121    64   141 0.71 -
ptg000374l:1813328-1814565   -            280 90659at33392         -            200      0.32   10.8   8.7   2   3       1.7   3.4e+03   -2.4   0.0    79   115   133   164   116   177 0.58 -
ptg000374l:1813328-1814565   -            280 90659at33392         -            200      0.32   10.8   8.7   3   3   5.1e-05      0.11   12.3   4.7   159   200   225   264   201   264 0.81 -
ptg000868l:479899-481149     -            280 90659at33392         -            200      0.36   10.6   8.7   1   3       0.8   1.6e+03   -1.4   0.0   102   130    95   122    61   148 0.71 -
ptg000868l:479899-481149     -            280 90659at33392         -            200      0.36   10.6   8.7   2   3       1.7   3.5e+03   -2.4   0.0    78   112   132   161   105   176 0.57 -
ptg000868l:479899-481149     -            280 90659at33392         -            200      0.36   10.6   8.7   3   3   5.1e-05      0.11   12.3   4.7   159   200   225   264   201   264 0.81 -
ptg000516l:848268-850043     -            319 90659at33392         -            200      0.42   10.4   5.9   1   1   0.00031      0.65    9.7   5.9   160   198   249   288   243   290 0.85 -
ptg000283l:3592269-3594236   -            322 90659at33392         -            200      0.42   10.4   5.9   1   1   0.00032      0.66    9.7   5.9   160   198   252   291   246   293 0.85 -
ptg000074l:522717-537467     -            475 90659at33392         -            200       1.3    8.8   8.2   1   2      0.87   1.8e+03   -1.5   0.3    36    68    46    77    14   116 0.57 -
ptg000074l:522717-537467     -            475 90659at33392         -            200       1.3    8.8   8.2   2   2   5.5e-05      0.11   12.2   2.7   148   200   277   328   261   328 0.78 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/90659at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/90659at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/90659at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:24 2022
# [ok]
