#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000291l:346643-442847     -            378 52084at33392         -            272  1.8e-126  421.1   9.0   1   3   6.5e-37   7.6e-34  117.4   0.0     9    84    34   115    21   125 0.89 -
ptg000291l:346643-442847     -            378 52084at33392         -            272  1.8e-126  421.1   9.0   2   3   1.1e-54   1.3e-51  175.6   0.3    83   189   135   247   131   254 0.95 -
ptg000291l:346643-442847     -            378 52084at33392         -            272  1.8e-126  421.1   9.0   3   3   3.4e-41   3.9e-38  131.4   1.2   189   272   279   378   274   378 0.84 -
ptg000203l:179810-220832     -            386 52084at33392         -            272   4.3e-20   72.3   0.0   1   2   7.7e-07   0.00089   18.8   0.1     8    82    66   139    58   156 0.71 -
ptg000203l:179810-220832     -            386 52084at33392         -            272   4.3e-20   72.3   0.0   2   2     1e-16   1.2e-13   51.1   0.0    98   188   179   268   160   278 0.88 -
ptg000083l:62991-132200      -            562 52084at33392         -            272     8e-20   71.4   1.0   1   3     2e-07   0.00024   20.6   0.1     7    83   233   310   224   322 0.77 -
ptg000083l:62991-132200      -            562 52084at33392         -            272     8e-20   71.4   1.0   2   3   1.4e-15   1.6e-12   47.5   0.0    86   188   338   446   323   453 0.87 -
ptg000083l:62991-132200      -            562 52084at33392         -            272     8e-20   71.4   1.0   3   3      0.55   6.4e+02   -0.4   0.0   212   251   517   555   500   558 0.54 -
ptg000244l:2209599-2279999   -            673 52084at33392         -            272   1.7e-19   70.3   0.0   1   2   1.4e-06    0.0016   17.9   0.2     8    82   352   426   344   443 0.70 -
ptg000244l:2209599-2279999   -            673 52084at33392         -            272   1.7e-19   70.3   0.0   2   2   2.6e-16     3e-13   49.8   0.0    98   188   466   555   447   565 0.88 -
ptg000203l:179810-252357     -            673 52084at33392         -            272   1.7e-19   70.3   0.0   1   2   1.4e-06    0.0016   17.9   0.2     8    82   352   426   344   443 0.70 -
ptg000203l:179810-252357     -            673 52084at33392         -            272   1.7e-19   70.3   0.0   2   2   2.6e-16     3e-13   49.8   0.0    98   188   466   555   447   565 0.88 -
ptg000240l:1362417-1362929   -            171 52084at33392         -            272   5.5e-19   68.7   0.3   1   2   1.5e-05     0.017   14.5   0.1    57    84     7    34     4    54 0.83 -
ptg000240l:1362417-1362929   -            171 52084at33392         -            272   5.5e-19   68.7   0.3   2   2   3.8e-17   4.4e-14   52.6   0.0    84   188    56   165    46   170 0.84 -
ptg000256l:504450-577160     -            552 52084at33392         -            272   2.3e-18   66.6   0.7   1   2   1.8e-17   2.1e-14   53.6   0.2     7   188   223   436   214   443 0.75 -
ptg000256l:504450-577160     -            552 52084at33392         -            272   2.3e-18   66.6   0.7   2   2      0.54   6.3e+02   -0.4   0.0   212   251   507   545   490   548 0.54 -
ptg000080l:258227-259021     -            265 52084at33392         -            272   1.9e-14   53.8   1.4   1   2    0.0077         9    5.6   0.0     8   111    31   152    20   159 0.64 -
ptg000080l:258227-259021     -            265 52084at33392         -            272   1.9e-14   53.8   1.4   2   2   1.4e-15   1.6e-12   47.4   0.4    93   188   161   262   150   265 0.85 -
ptg000186l:739235-740083     -            283 52084at33392         -            272   6.9e-13   48.6   0.9   1   2     0.024        27    4.0   0.1     6    60    21    84    12   124 0.59 -
ptg000186l:739235-740083     -            283 52084at33392         -            272   6.9e-13   48.6   0.9   2   2   2.5e-14   2.8e-11   43.3   0.1   101   190   153   249   146   253 0.88 -
ptg000011l:4769063-4872164   -            425 52084at33392         -            272   8.9e-13   48.3   0.2   1   2       0.7   8.2e+02   -0.8   0.1    10    79    72   154    60   174 0.55 -
ptg000011l:4769063-4872164   -            425 52084at33392         -            272   8.9e-13   48.3   0.2   2   2   2.8e-15   3.3e-12   46.4   0.0    96   192   200   302   181   307 0.77 -
ptg000695l:138564-139412     -            283 52084at33392         -            272   2.2e-12   47.0   0.9   1   2     0.081        93    2.3   0.1     6    60    21    84    12   124 0.59 -
