#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000052l:885837-892010     -            128 114084at33392        -            113   1.4e-60  202.5   4.6   1   1   2.7e-63   1.6e-60  202.3   4.6     1   113    13   128    13   128 0.96 -
ptg000080l:23397304-23397429 -             42 114084at33392        -            113   9.9e-07   29.0   1.7   1   1   1.7e-09     1e-06   28.9   1.7    73   111     1    42     1    42 0.85 -
ptg000086l:4063826-4064456   -            119 114084at33392        -            113   1.1e-06   28.8   1.2   1   1   2.4e-09   1.4e-06   28.5   1.2     9   110    11   114     4   117 0.77 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   1  10       0.2   1.2e+02    3.0   0.5    23    54    10    41     5    46 0.77 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   2  10     0.025        15    5.9   0.3    24    54    42    72    38    80 0.85 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   3  10      0.19   1.2e+02    3.0   0.2    23    44    72    93    68   108 0.73 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   4  10   0.00015      0.09   13.0   0.3    19    57   100   139    89   143 0.81 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   5  10    0.0076       4.5    7.6   2.0    23    73   135   186   132   197 0.78 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   6  10      0.14        82    3.5   0.3    22    40   196   214   191   227 0.83 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   7  10    0.0091       5.5    7.3   0.2    23    53   230   260   219   266 0.78 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   8  10     0.038        22    5.3   2.1    21    65   259   304   255   314 0.77 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0   9  10       1.1   6.4e+02    0.6   0.3    24    43   293   312   286   323 0.72 -
ptg000046l:802866-803924     -            353 114084at33392        -            113   0.00012   22.4  46.0  10  10     0.014       8.3    6.7   0.3    18    41   318   341   314   350 0.85 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   1   6     0.013       7.6    6.8   0.3    24    53     7    36     3    40 0.88 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   2   6     0.038        23    5.3   0.4    25    55    39    69    34    73 0.79 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   3   6      0.19   1.1e+02    3.1   0.1    26    51    67    92    61   101 0.76 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   4   6   0.00049       0.3   11.4   1.3    16    56    90   130    77   139 0.80 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   5   6       1.6   9.8e+02    0.0   0.1    29    41   134   146   129   164 0.73 -
ptg000279l:8645677-8646345   -            223 114084at33392        -            113   0.00025   21.3  27.1   6   6   0.00034       0.2   11.9   2.3    23    59   165   202   155   217 0.82 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   1  10      0.24   1.4e+02    2.7   0.5    23    53    10    40     5    44 0.76 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   2  10     0.023        14    6.0   0.3    24    54    42    72    36    80 0.86 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   3  10      0.19   1.2e+02    3.0   0.2    23    44    72    93    68   108 0.73 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   4  10    0.0013      0.76   10.1   0.9    18    57    99   139    84   143 0.80 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   5  10    0.0072       4.3    7.6   1.9    23    73   135   186   132   197 0.78 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   6  10      0.13        80    3.5   0.2    22    40   196   214   191   227 0.83 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   7  10    0.0062       3.7    7.8   0.2    22    56   229   264   219   269 0.77 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   8  10     0.039        23    5.3   2.2    21    66   259   305   256   315 0.77 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5   9  10       1.1   6.6e+02    0.6   0.3    24    43   293   312   286   323 0.72 -
ptg000611l:125319-126377     -            353 114084at33392        -            113    0.0022   18.3  46.5  10  10      0.03        18    5.7   0.4    18    41   318   341   314   350 0.85 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   1   8     0.095        57    4.0   1.7    25    53    15    43     7    56 0.78 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   2   8         1     6e+02    0.7   0.1    28    39    49    60    38    63 0.73 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   3   8   0.00031      0.18   12.1   3.7     6    53    57   104    52   110 0.89 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   4   8     0.026        15    5.8   1.8    25    50   107   132   102   144 0.75 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   5   8     0.064        38    4.6   0.2    29    53   142   166   134   169 0.84 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   6   8     0.041        25    5.2   0.5    23    52   167   196   163   208 0.78 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   7   8      0.24   1.5e+02    2.7   0.2    27    41   202   216   194   234 0.73 -
ptg000535l:421766-422554     -            263 114084at33392        -            113    0.0024   18.1  41.1   8   8     0.003       1.8    8.8   1.1    27    50   233   256   217   263 0.79 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   1  10      0.41   2.4e+02    2.0   0.8    29    41     1    13     1    25 0.78 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   2  10     0.037        22    5.3   0.5    22    53    26    56    16    63 0.76 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   3  10      0.36   2.1e+02    2.2   0.2    28    43    62    77    52    87 0.71 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   4  10   1.1e-05    0.0064   16.7   0.6    21    53    86   118    81   124 0.88 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   5  10     0.041        25    5.2   0.6    25    46   121   142   115   158 0.73 -
ptg000245l:2767733-2768689   -            319 114084at33392        -            113    0.0064   16.7   0.6   6  10      0.97   5.8e+02    0.8   0.2    28    48   155   175   146   183 0.72 -
