#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg001004l:86923-90305       -            240 86363at33392         -            210  6.2e-112  372.4   0.4   1   1  3.8e-115  7.1e-112  372.2   0.4     1   210     1   229     1   229 0.94 -
ptg000057l:8290698-8298909   -            240 86363at33392         -            210  6.7e-112  372.3   0.4   1   1  4.1e-115  7.5e-112  372.1   0.4     1   210     1   229     1   229 0.94 -
ptg000073l:1580124-1581347   -            247 86363at33392         -            210   7.9e-26   91.1   0.0   1   1   5.5e-29     1e-25   90.8   0.0     7   174     1   167     1   189 0.85 -
ptg000232l:2714617-2715182   -            105 86363at33392         -            210   2.6e-24   86.2   0.1   1   1   1.5e-27   2.7e-24   86.1   0.1     7   107     2   103     1   105 0.94 -
ptg000147l:20500925-20516748 -            236 86363at33392         -            210   1.8e-23   83.4   0.0   1   1   1.1e-26     2e-23   83.3   0.0     5   176     5   180     1   217 0.81 -
ptg000298l:2271095-2287214   -            236 86363at33392         -            210   1.8e-23   83.4   0.0   1   1   1.1e-26     2e-23   83.3   0.0     5   176     5   180     1   217 0.81 -
ptg000077l:28720-29013       -             98 86363at33392         -            210   4.7e-20   72.2   0.0   1   1   2.7e-23   5.1e-20   72.1   0.0     5   101     1    96     1    98 0.93 -
ptg000088l:3968035-3968617   -            144 86363at33392         -            210   2.6e-16   60.0   0.0   1   1   1.6e-19   2.9e-16   59.9   0.0    19   156     1   135     1   144 0.86 -
ptg000374l:1467991-1479619   -            208 86363at33392         -            210   3.5e-09   36.7   0.0   1   1   7.7e-11   1.4e-07   31.5   0.0     8    72     2    67     1   171 0.84 -
ptg000221l:67399-181121      -            513 86363at33392         -            210      0.11   12.2   0.5   1   3     0.014        25    4.5   0.8    38   113   193   273   165   280 0.71 -
ptg000221l:67399-181121      -            513 86363at33392         -            210      0.11   12.2   0.5   2   3       1.5   2.9e+03   -2.2   0.0    40    58   412   430   410   438 0.86 -
ptg000221l:67399-181121      -            513 86363at33392         -            210      0.11   12.2   0.5   3   3      0.02        38    4.0   0.0   165   207   461   503   447   505 0.81 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/86363at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/86363at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/86363at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:22 2022
# [ok]
