#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000087l:80159-106448      -            847 20347at33392         -            559  1.8e-246  819.0  34.6   1   4   2.7e-18   2.1e-15   56.2   8.1     6    53    36    89    30   105 0.84 -
ptg000087l:80159-106448      -            847 20347at33392         -            559  1.8e-246  819.0  34.6   2   4   1.3e-57   1.1e-54  185.9   0.0    55   167   172   290   162   298 0.92 -
ptg000087l:80159-106448      -            847 20347at33392         -            559  1.8e-246  819.0  34.6   3   4       0.2   1.6e+02    0.4   0.3   167   189   317   342   302   348 0.82 -
ptg000087l:80159-106448      -            847 20347at33392         -            559  1.8e-246  819.0  34.6   4   4  1.7e-177  1.4e-174  581.7   9.6   172   558   386   828   379   829 0.87 -
ptg000296l:7310385-7336919   -            848 20347at33392         -            559  3.6e-246  818.0  34.5   1   4   5.2e-18   4.2e-15   55.2   8.0     6    53    36    90    30   106 0.83 -
ptg000296l:7310385-7336919   -            848 20347at33392         -            559  3.6e-246  818.0  34.5   2   4   1.2e-57     1e-54  186.0   0.0    55   167   173   291   163   302 0.92 -
ptg000296l:7310385-7336919   -            848 20347at33392         -            559  3.6e-246  818.0  34.5   3   4      0.23   1.8e+02    0.3   0.3   167   189   318   343   308   349 0.82 -
ptg000296l:7310385-7336919   -            848 20347at33392         -            559  3.6e-246  818.0  34.5   4   4  1.7e-177  1.4e-174  581.7   9.6   172   558   387   829   380   830 0.87 -
ptg000371l:49274-129119      -            957 20347at33392         -            559   3.9e-41  141.1   1.4   1   3   7.5e-22   6.1e-19   67.9   0.4    57   230   125   315   103   328 0.77 -
ptg000371l:49274-129119      -            957 20347at33392         -            559   3.9e-41  141.1   1.4   2   3   6.2e-13     5e-10   38.4   0.0   255   340   560   646   542   653 0.86 -
ptg000371l:49274-129119      -            957 20347at33392         -            559   3.9e-41  141.1   1.4   3   3   6.2e-11     5e-08   31.8   0.1   344   437   684   791   675   802 0.77 -
ptg000023l:127478-204165     -            957 20347at33392         -            559   5.1e-41  140.8   1.4   1   3   7.5e-22   6.1e-19   67.9   0.4    57   230   125   315   103   328 0.77 -
ptg000023l:127478-204165     -            957 20347at33392         -            559   5.1e-41  140.8   1.4   2   3   8.5e-13   6.8e-10   38.0   0.0   255   339   560   645   542   651 0.87 -
ptg000023l:127478-204165     -            957 20347at33392         -            559   5.1e-41  140.8   1.4   3   3   6.2e-11     5e-08   31.8   0.1   344   437   684   791   675   802 0.77 -
ptg000048l:756775-837211     -            464 20347at33392         -            559     3e-39  134.9  10.2   1   3     0.013        11    4.3   0.9     5    64    47   106    42   115 0.79 -
ptg000048l:756775-837211     -            464 20347at33392         -            559     3e-39  134.9  10.2   2   3   2.1e-19   1.7e-16   59.8   0.1    56   227   147   309   131   313 0.88 -
ptg000048l:756775-837211     -            464 20347at33392         -            559     3e-39  134.9  10.2   3   3   2.5e-24     2e-21   76.0   0.3   259   390   322   461   318   464 0.89 -
ptg000155l:853087-856790     -            699 20347at33392         -            559   9.5e-39  133.3   3.9   1   2   2.4e-20   1.9e-17   62.9   0.5    62   230   112   272   102   278 0.85 -
ptg000155l:853087-856790     -            699 20347at33392         -            559   9.5e-39  133.3   3.9   2   2   4.3e-23   3.4e-20   72.0   0.2   259   412   275   426   272   439 0.84 -
ptg000007l:6712593-6819740   -            402 20347at33392         -            559   1.8e-37  129.1   3.0   1   2   9.7e-16   7.9e-13   47.7   0.2    61   230    94   245    80   250 0.81 -
ptg000007l:6712593-6819740   -            402 20347at33392         -            559   1.8e-37  129.1   3.0   2   2   6.8e-24   5.4e-21   74.6   0.2   257   409   246   396   243   401 0.88 -
ptg000168l:10146573-10188878 -            853 20347at33392         -            559   1.6e-33  116.0  19.6   1   5      0.01       8.1    4.7   4.2     9    57    76   131    70   140 0.69 -
ptg000168l:10146573-10188878 -            853 20347at33392         -            559   1.6e-33  116.0  19.6   2   5   0.00011     0.086   11.3   0.1    63    90   194   221   180   232 0.86 -
ptg000168l:10146573-10188878 -            853 20347at33392         -            559   1.6e-33  116.0  19.6   3   5   3.8e-16   3.1e-13   49.0   0.0   106   239   261   410   250   413 0.79 -
ptg000168l:10146573-10188878 -            853 20347at33392         -            559   1.6e-33  116.0  19.6   4   5   7.4e-15   5.9e-12   44.8   0.4   259   370   655   784   652   801 0.79 -
ptg000168l:10146573-10188878 -            853 20347at33392         -            559   1.6e-33  116.0  19.6   5   5   2.1e-05     0.017   13.6   0.1   370   400   822   852   820   853 0.94 -
ptg000472l:419971-439650     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   1   3      0.94   7.6e+02   -1.8   0.1    24    84    54   115    30   128 0.58 -
ptg000472l:419971-439650     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   2   3   6.1e-15   4.9e-12   45.1   0.0    59   169   128   245    78   255 0.84 -
ptg000472l:419971-439650     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   3   3   2.5e-16     2e-13   49.6   0.0   289   399   342   459   317   461 0.87 -
ptg000666l:605276-614982     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   1   3      0.94   7.6e+02   -1.8   0.1    24    84    54   115    30   128 0.58 -
ptg000666l:605276-614982     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   2   3   6.1e-15   4.9e-12   45.1   0.0    59   169   128   245    78   255 0.84 -
ptg000666l:605276-614982     -            461 20347at33392         -            559   9.1e-28   97.0   0.4   3   3   2.5e-16     2e-13   49.6   0.0   289   399   342   459   317   461 0.87 -
ptg000828l:306169-354130     -           2078 20347at33392         -            559     7e-20   71.0   1.9   1   3     6e-06    0.0048   15.4   0.0    59    87  1159  1187  1133  1197 0.86 -
ptg000828l:306169-354130     -           2078 20347at33392         -            559     7e-20   71.0   1.9   2   3      0.82   6.6e+02   -1.6   0.0   103   166  1231  1294  1219  1312 0.86 -
ptg000828l:306169-354130     -           2078 20347at33392         -            559     7e-20   71.0   1.9   3   3   2.6e-17   2.1e-14   52.9   0.3   259   384  1340  1490  1336  1506 0.80 -
ptg000359l:1080364-1127330   -           2438 20347at33392         -            559   9.1e-20   70.6   1.3   1   3   8.3e-06    0.0067   14.9   0.0    59    87  1522  1550  1509  1560 0.88 -
ptg000359l:1080364-1127330   -           2438 20347at33392         -            559   9.1e-20   70.6   1.3   2   3         1   8.3e+02   -1.9   0.0   103   166  1594  1657  1583  1673 0.86 -
ptg000359l:1080364-1127330   -           2438 20347at33392         -            559   9.1e-20   70.6   1.3   3   3   3.1e-17   2.5e-14   52.6   0.3   259   384  1703  1853  1699  1867 0.80 -
ptg000696l:868434-932233     -           3173 20347at33392         -            559   4.1e-19   68.4   7.7   1   3     4e-06    0.0032   16.0   0.2    53   162  1750  1856  1739  1886 0.78 -
ptg000696l:868434-932233     -           3173 20347at33392         -            559   4.1e-19   68.4   7.7   2   3   2.4e-18     2e-15   56.3   0.3   260   389  1905  2057  1898  2089 0.79 -
ptg000696l:868434-932233     -           3173 20347at33392         -            559   4.1e-19   68.4   7.7   3   3       3.8   3.1e+03   -3.8   0.2   303   375  2250  2327  2243  2351 0.71 -
ptg000160l:5869532-5931430   -           3234 20347at33392         -            559   4.4e-19   68.3   7.7   1   3   4.2e-06    0.0034   15.9   0.1    53   162  1786  1892  1775  1917 0.78 -
