#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000232l:366587-410922   -           1576 911at33392           -            967  6.3e-240  798.8  31.1   1   4   7.4e-10   2.3e-06   25.7   0.0   796   855    57   126    53   183 0.82 -
ptg000232l:366587-410922   -           1576 911at33392           -            967  6.3e-240  798.8  31.1   2   4   1.6e-52     5e-49  166.9   0.2     2   169   225   405   224   411 0.90 -
ptg000232l:366587-410922   -           1576 911at33392           -            967  6.3e-240  798.8  31.1   3   4   2.4e-23   7.4e-20   70.3   5.4   167   280   426   582   420   617 0.74 -
ptg000232l:366587-410922   -           1576 911at33392           -            967  6.3e-240  798.8  31.1   4   4  2.4e-162  7.4e-159  530.4  10.6   294   938   699  1518   660  1562 0.75 -
ptg000034l:6722300-6726779 -            459 911at33392           -            967   2.4e-13   48.8   0.4   1   1   6.8e-16   2.1e-12   45.7   0.4   297   871   237   369   233   382 0.47 -
ptg000005l:891451-928204   -            887 911at33392           -            967   3.9e-11   41.5   0.0   1   3     0.029        90    0.6   0.0   408   445   407   444   399   452 0.81 -
ptg000005l:891451-928204   -            887 911at33392           -            967   3.9e-11   41.5   0.0   2   3   1.3e-07   0.00041   18.2   0.0   620   681   662   729   638   731 0.77 -
ptg000005l:891451-928204   -            887 911at33392           -            967   3.9e-11   41.5   0.0   3   3     2e-07   0.00061   17.7   0.0    78   131   735   788   729   797 0.91 -
ptg000045l:282908-319611   -            439 911at33392           -            967   2.7e-08   32.1   0.0   1   1   1.1e-11   3.5e-08   31.7   0.0   296   406   317   438   307   439 0.81 -
ptg000874l:261757-294843   -            382 911at33392           -            967   3.4e-08   31.7   0.0   1   1   1.3e-11   3.9e-08   31.5   0.0   287   404   255   382   201   382 0.79 -
ptg000057l:6548570-6548965 -            132 911at33392           -            967     4e-05   21.6   1.6   1   1   2.2e-08   6.7e-05   20.8   1.6     8   117     8   132     2   132 0.59 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/911at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/911at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/911at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:21 2022
# [ok]
