#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000172l:9307066-9319155 -            200 102846at33392        -            195   3.5e-85  284.5   8.0   1   2   8.1e-76   2.5e-72  242.5   0.5     1   136     1   146     1   147 0.94 -
ptg000172l:9307066-9319155 -            200 102846at33392        -            195   3.5e-85  284.5   8.0   2   2   7.5e-16   2.3e-12   46.9   1.7   153   195   146   194   145   194 0.87 -
ptg000172l:9307066-9309628 -            144 102846at33392        -            195   2.2e-72  242.7   0.5   1   1   8.3e-76   2.6e-72  242.5   0.5     1   134     1   144     1   144 0.95 -
ptg000147l:5782183-5800002 -            213 102846at33392        -            195   1.3e-18   67.3   1.0   1   1   6.3e-22   1.9e-18   66.7   1.0    43   184    55   202    47   209 0.79 -
ptg000101l:5490254-5490850 -            199 102846at33392        -            195   9.3e-14   51.4   0.1   1   1   4.2e-17   1.3e-13   51.0   0.1    41   165    59   189    39   198 0.80 -
ptg000205l:104740-111817   -            311 102846at33392        -            195     0.047   13.2   0.2   1   2       2.1   6.5e+03   -3.5   0.0    88   107    87   106    71   114 0.53 -
ptg000205l:104740-111817   -            311 102846at33392        -            195     0.047   13.2   0.2   2   2   4.1e-05      0.13   11.9   0.1   106   166   189   251   174   264 0.81 -
ptg000356l:2904656-2909150 -            300 102846at33392        -            195      0.59    9.7   3.6   1   2         2     6e+03   -3.4   0.0    88   107    88   107    71   115 0.53 -
ptg000356l:2904656-2909150 -            300 102846at33392        -            195      0.59    9.7   3.6   2   2   0.00015      0.46   10.0   1.9   103   166   175   240   143   252 0.83 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/102846at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/102846at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/102846at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:48 2022
# [ok]
