#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000315l:626542-644341   -            379 56126at33392         -            301  4.1e-134  446.5   4.5   1   2   4.7e-42   2.2e-38  132.1   0.0     1   108     4   119     4   133 0.91 -
ptg000315l:626542-644341   -            379 56126at33392         -            301  4.1e-134  446.5   4.5   2   2   5.2e-97   2.4e-93  312.6   4.5   102   301   135   377   119   377 0.87 -
ptg000254l:8098946-8117874 -            378 56126at33392         -            301    5e-128  426.5   4.4   1   2   4.4e-42   2.1e-38  132.2   0.0     1   108     4   119     4   134 0.91 -
ptg000254l:8098946-8117874 -            378 56126at33392         -            301    5e-128  426.5   4.4   2   2   5.5e-91   2.5e-87  292.8   4.1   102   301   135   376   123   376 0.86 -
ptg000144l:771747-773404   -            379 56126at33392         -            301   4.9e-39  134.3   1.2   1   2     8e-08   0.00037   19.7   0.0     1    86    19   109    19   142 0.82 -
ptg000144l:771747-773404   -            379 56126at33392         -            301   4.9e-39  134.3   1.2   2   2   2.5e-36   1.2e-32  113.3   0.4   142   293   174   346   163   350 0.83 -
ptg000433l:384318-385975   -            379 56126at33392         -            301   4.9e-39  134.3   1.2   1   2     8e-08   0.00037   19.7   0.0     1    86    19   109    19   142 0.82 -
ptg000433l:384318-385975   -            379 56126at33392         -            301   4.9e-39  134.3   1.2   2   2   2.5e-36   1.2e-32  113.3   0.4   142   293   174   346   163   350 0.83 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/56126at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/56126at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/56126at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:14 2022
# [ok]
