#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000162l:6504032-6505485 -            129 121635at33392        -             95   5.5e-64  212.6   1.3   1   1   2.5e-66   7.2e-64  212.3   1.3     1    95    27   121    27   121 1.00 -
ptg000561c:240451-240786   -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000787l:127805-128140   -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000826l:24920-25255     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000837l:416945-417280   -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000838l:257553-257888   -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000928c:8873-9208       -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000936l:19634-19969     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000950l:10921-11256     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg000989c:126948-127283   -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001078l:14939-15274     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001116c:18032-18367     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001161l:1246-1581       -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001249c:10579-10914     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001344l:21674-22009     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001346l:6828-7163       -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001347l:18791-19126     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001348l:831-1166        -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001351l:37066-37401     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001353l:9869-10204      -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001354l:11213-11548     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001355l:11651-11986     -            112 121635at33392        -             95   1.4e-32  112.0   0.1   1   1   5.5e-35   1.6e-32  111.8   0.1     1    95    14   108    14   108 0.94 -
ptg001350l:18134-18478     -            115 121635at33392        -             95   1.5e-32  111.9   0.1   1   1     6e-35   1.7e-32  111.6   0.1     1    95    18   112    18   112 0.94 -
ptg000046l:2626075-2626440 -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000235l:12471-12836     -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000561c:230405-230770   -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000787l:117759-118124   -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000826l:30167-30532     -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000837l:407059-407424   -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000838l:252276-252641   -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000928c:14124-14489     -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000936l:9698-10063      -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000950l:16171-16536     -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
ptg000989c:117223-117588   -            122 121635at33392        -             95   1.7e-32  111.7   0.1   1   1   7.4e-35   2.1e-32  111.4   0.1     1    95    25   119    25   119 0.94 -
