#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000331l:1532227-1549510 -            613 73235at33392         -            400   9.1e-90  301.4  39.6   1   4   2.4e-79   1.1e-75  255.0  14.4     3   210     1   235     1   247 0.91 -
ptg000331l:1532227-1549510 -            613 73235at33392         -            400   9.1e-90  301.4  39.6   2   4   4.9e-13   2.3e-09   36.7   3.5   218   278   279   344   272   369 0.72 -
ptg000331l:1532227-1549510 -            613 73235at33392         -            400   9.1e-90  301.4  39.6   3   4    0.0049        23    3.8   4.4   242   352   343   457   337   480 0.64 -
ptg000331l:1532227-1549510 -            613 73235at33392         -            400   9.1e-90  301.4  39.6   4   4   1.4e-07   0.00064   18.7   0.1   331   383   484   538   470   557 0.86 -
ptg000573l:407050-465621   -           2539 73235at33392         -            400    0.0034   16.4   0.3   1   5       0.5   2.3e+03   -2.8   0.0    82   168  1125  1209  1104  1223 0.64 -
ptg000573l:407050-465621   -           2539 73235at33392         -            400    0.0034   16.4   0.3   2   5     0.031   1.4e+02    1.1   0.0    77   128  1479  1530  1472  1551 0.87 -
ptg000573l:407050-465621   -           2539 73235at33392         -            400    0.0034   16.4   0.3   3   5      0.53   2.5e+03   -2.9   0.0    76   111  1640  1675  1638  1678 0.86 -
ptg000573l:407050-465621   -           2539 73235at33392         -            400    0.0034   16.4   0.3   4   5     0.022     1e+02    1.6   0.0    68   165  1818  1913  1807  1924 0.61 -
ptg000573l:407050-465621   -           2539 73235at33392         -            400    0.0034   16.4   0.3   5   5   0.00072       3.3    6.5   0.0    76   132  2057  2113  2049  2116 0.94 -
ptg000150l:2707107-2753521 -           2538 73235at33392         -            400    0.0035   16.3   0.6   1   5       0.3   1.4e+03   -2.1   0.1    82   171  1125  1212  1103  1225 0.62 -
ptg000150l:2707107-2753521 -           2538 73235at33392         -            400    0.0035   16.3   0.6   2   5     0.031   1.4e+02    1.1   0.0    77   128  1479  1530  1472  1551 0.87 -
ptg000150l:2707107-2753521 -           2538 73235at33392         -            400    0.0035   16.3   0.6   3   5      0.51   2.4e+03   -2.9   0.0    76   111  1640  1675  1638  1679 0.86 -
ptg000150l:2707107-2753521 -           2538 73235at33392         -            400    0.0035   16.3   0.6   4   5     0.022     1e+02    1.6   0.0    68   165  1818  1913  1807  1924 0.61 -
ptg000150l:2707107-2753521 -           2538 73235at33392         -            400    0.0035   16.3   0.6   5   5   0.00072       3.3    6.5   0.0    76   132  2057  2113  2049  2116 0.94 -
ptg000044l:4653016-4664554 -            802 73235at33392         -            400      0.13   11.1   0.1   1   2     0.027   1.3e+02    1.3   0.1    52   113   369   423   347   435 0.75 -
ptg000044l:4653016-4664554 -            802 73235at33392         -            400      0.13   11.1   0.1   2   2   0.00042         2    7.3   0.0    75   112   503   540   492   547 0.86 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/73235at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/73235at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/73235at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:21 2022
# [ok]
