#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000283l:3592269-3594236   -            322 99633at33392         -            223  8.6e-117  388.6   8.9   1   2      0.21   2.4e+02    1.3   2.5     2    65    23    86    22    90 0.92 -
ptg000283l:3592269-3594236   -            322 99633at33392         -            223  8.6e-117  388.6   8.9   2   2  7.4e-120  8.6e-117  388.6   8.9    15   223    87   308    83   308 0.93 -
ptg000516l:848268-850043     -            319 99633at33392         -            223  1.1e-116  388.2   9.4   1   2      0.25   2.9e+02    1.0   2.1     3    66    22    84    10    91 0.76 -
ptg000516l:848268-850043     -            319 99633at33392         -            223  1.1e-116  388.2   9.4   2   2  9.9e-120  1.1e-116  388.2   9.4    15   223    84   305    80   305 0.93 -
ptg000240l:330070-345864     -            648 99633at33392         -            223   0.00027   20.7   1.9   1   1   3.5e-07   0.00041   20.1   1.9   159   207   573   621   538   632 0.72 -
ptg000798l:345695-362920     -            648 99633at33392         -            223   0.00027   20.7   1.9   1   1   3.5e-07   0.00041   20.1   1.9   159   207   573   621   538   632 0.72 -
ptg000374l:1813328-1814565   -            280 99633at33392         -            223    0.0011   18.7   1.5   1   2       1.2   1.3e+03   -1.2   0.1   175   191   124   140   113   156 0.73 -
ptg000374l:1813328-1814565   -            280 99633at33392         -            223    0.0011   18.7   1.5   2   2   9.7e-07    0.0011   18.7   1.5   164   207   224   267   179   273 0.81 -
ptg000868l:479899-481149     -            280 99633at33392         -            223    0.0011   18.7   1.5   1   2       1.7     2e+03   -1.8   0.1   175   190   124   139   113   153 0.75 -
ptg000868l:479899-481149     -            280 99633at33392         -            223    0.0011   18.7   1.5   2   2   9.7e-07    0.0011   18.7   1.5   164   207   224   267   179   273 0.81 -
ptg000122l:7721602-7723132   -            161 99633at33392         -            223     0.006   16.3   0.7   1   1   6.4e-06    0.0075   16.0   0.7   160   208     4    55     1    59 0.76 -
ptg000199l:1521107-1548699   -            319 99633at33392         -            223    0.0085   15.8   0.3   1   1   1.6e-05     0.018   14.7   0.3   164   204    15    56     3    74 0.83 -
ptg000509l:6780325-6815792   -            319 99633at33392         -            223      0.01   15.6   0.3   1   1   1.6e-05     0.018   14.7   0.3   164   204    15    56     3    74 0.83 -
ptg000122l:25286283-25297947 -            672 99633at33392         -            223     0.012   15.3   2.1   1   1   2.8e-05     0.032   13.9   2.1   127   205   155   238   140   251 0.74 -
ptg000122l:8014264-8068700   -            620 99633at33392         -            223     0.039   13.6   2.4   1   1   9.7e-05      0.11   12.1   2.4   151   208   267   325   256   332 0.82 -
ptg000082l:6657304-6657570   -             89 99633at33392         -            223     0.062   13.0   0.4   1   1   5.7e-05     0.066   12.9   0.4   161   220    29    87    11    89 0.79 -
ptg000099l:5273515-5273775   -             87 99633at33392         -            223      0.17   11.5   3.5   1   2     0.014        16    5.1   0.2   159   176    33    50    23    57 0.84 -
ptg000099l:5273515-5273775   -             87 99633at33392         -            223      0.17   11.5   3.5   2   2    0.0021       2.5    7.7   0.1   156   179    60    83    50    87 0.81 -
ptg000142l:908119-908364     -             82 99633at33392         -            223      0.49   10.1   5.6   1   3      0.48   5.5e+02    0.1   0.1   164   177     5    18     3    24 0.81 -
ptg000142l:908119-908364     -             82 99633at33392         -            223      0.49   10.1   5.6   2   3   0.00089         1    9.0   0.1   154   179    23    48    17    60 0.79 -
ptg000142l:908119-908364     -             82 99633at33392         -            223      0.49   10.1   5.6   3   3     0.041        48    3.5   0.3   161   175    58    72    50    80 0.81 -
ptg000067l:5815592-5830496   -            297 99633at33392         -            223      0.92    9.1   9.9   1   4      0.23   2.7e+02    1.1   0.4   112   137    39    64    34    71 0.86 -
ptg000067l:5815592-5830496   -            297 99633at33392         -            223      0.92    9.1   9.9   2   4    0.0053       6.1    6.5   0.6   113   135    68    89    60    96 0.81 -
ptg000067l:5815592-5830496   -            297 99633at33392         -            223      0.92    9.1   9.9   3   4         3   3.5e+03   -2.5   0.0   119   131   129   141   122   147 0.80 -
ptg000067l:5815592-5830496   -            297 99633at33392         -            223      0.92    9.1   9.9   4   4    0.0063       7.3    6.2   0.1   113   136   148   170   141   184 0.88 -
ptg000045l:6569644-6595171   -            571 99633at33392         -            223       3.3    7.3   6.3   1   2     0.051        60    3.2   0.8   183   205     6    28     3    38 0.91 -
ptg000045l:6569644-6595171   -            571 99633at33392         -            223       3.3    7.3   6.3   2   2    0.0047       5.4    6.6   0.5   183   208    89   114    79   124 0.84 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/99633at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/99633at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/99633at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:27 2022
# [ok]
