#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000206l:144675-164266     -           1188 9910at33392          -            956         0 1313.3  21.6   1   2         0         0 1249.6  14.5     1   900     1  1055     1  1063 0.89 -
ptg000206l:144675-164266     -           1188 9910at33392          -            956         0 1313.3  21.6   2   2   9.1e-20   2.5e-17   62.2   0.6   887   956  1099  1173  1091  1173 0.85 -
ptg000483l:907369-927758     -           1189 9910at33392          -            956         0 1305.6  21.6   1   2         0         0 1241.9  14.5     1   900     1  1055     1  1063 0.89 -
ptg000483l:907369-927758     -           1189 9910at33392          -            956         0 1305.6  21.6   2   2   9.1e-20   2.5e-17   62.2   0.6   887   956  1099  1173  1091  1173 0.85 -
ptg000107l:568379-571354     -            467 9910at33392          -            956   1.9e-23   82.5   3.7   1   4   2.7e-11   7.5e-09   34.2   0.2    13   104   101   196    98   219 0.83 -
ptg000107l:568379-571354     -            467 9910at33392          -            956   1.9e-23   82.5   3.7   2   4      0.12        33    2.3   0.0    27    64   245   284   232   285 0.81 -
ptg000107l:568379-571354     -            467 9910at33392          -            956   1.9e-23   82.5   3.7   3   4   3.5e-12   9.6e-10   37.2   0.0    12    85   357   431   347   435 0.90 -
ptg000107l:568379-571354     -            467 9910at33392          -            956   1.9e-23   82.5   3.7   4   4    0.0082       2.3    6.1   0.0    49    76   437   464   431   466 0.92 -
ptg000004l:6928355-6962062   -            549 9910at33392          -            956   5.3e-17   61.2   0.4   1   2   2.5e-13   6.8e-11   41.0   0.1    46   151   242   360   238   371 0.79 -
ptg000004l:6928355-6962062   -            549 9910at33392          -            956   5.3e-17   61.2   0.4   2   2   1.7e-06   0.00048   18.3   0.0    27   113   437   529   427   543 0.73 -
ptg000025l:10283065-10284054 -            330 9910at33392          -            956   7.5e-17   60.7   3.3   1   4   5.1e-10   1.4e-07   30.0   0.1    48   114     3    75     2    85 0.81 -
ptg000025l:10283065-10284054 -            330 9910at33392          -            956   7.5e-17   60.7   3.3   2   4     9e-05     0.025   12.6   0.0    49    86    92   129    87   153 0.81 -
ptg000025l:10283065-10284054 -            330 9910at33392          -            956   7.5e-17   60.7   3.3   3   4      0.47   1.3e+02    0.3   0.2    96   120   181   206   180   271 0.56 -
ptg000025l:10283065-10284054 -            330 9910at33392          -            956   7.5e-17   60.7   3.3   4   4     2e-05    0.0054   14.8   0.0    11    80   261   330   252   330 0.82 -
ptg000072l:663502-697163     -            787 9910at33392          -            956   5.2e-16   57.9  16.1   1   5      0.14        40    2.0   0.0    20    85    61   125    56   132 0.80 -
ptg000072l:663502-697163     -            787 9910at33392          -            956   5.2e-16   57.9  16.1   2   5   4.7e-07   0.00013   20.2   0.4    14   103   137   228   131   234 0.81 -
ptg000072l:663502-697163     -            787 9910at33392          -            956   5.2e-16   57.9  16.1   3   5    0.0054       1.5    6.7   0.2    25   106   337   418   317   431 0.72 -
ptg000072l:663502-697163     -            787 9910at33392          -            956   5.2e-16   57.9  16.1   4   5   3.9e-11   1.1e-08   33.7   1.3    47   176   470   607   455   609 0.76 -
ptg000072l:663502-697163     -            787 9910at33392          -            956   5.2e-16   57.9  16.1   5   5     0.033       9.2    4.1   0.0    24    88   570   635   559   646 0.82 -
ptg000250l:1861398-1892629   -            787 9910at33392          -            956   6.7e-16   57.5  16.0   1   5      0.13        37    2.1   0.0    20    85    61   125    54   132 0.80 -
ptg000250l:1861398-1892629   -            787 9910at33392          -            956   6.7e-16   57.5  16.0   2   5   3.7e-07    0.0001   20.5   0.4    14   104   137   229   130   235 0.81 -
ptg000250l:1861398-1892629   -            787 9910at33392          -            956   6.7e-16   57.5  16.0   3   5    0.0083       2.3    6.1   0.2    27   106   339   418   318   431 0.73 -
ptg000250l:1861398-1892629   -            787 9910at33392          -            956   6.7e-16   57.5  16.0   4   5   4.5e-11   1.2e-08   33.5   1.1    47   158   470   586   455   608 0.75 -
ptg000250l:1861398-1892629   -            787 9910at33392          -            956   6.7e-16   57.5  16.0   5   5     0.033       9.2    4.1   0.0    24    88   570   635   559   646 0.82 -
ptg000050l:3603959-3604570   -            204 9910at33392          -            956   1.2e-15   56.7   6.0   1   2   1.1e-08   2.9e-06   25.6   0.2    31   103    26   100     7   101 0.86 -
ptg000050l:3603959-3604570   -            204 9910at33392          -            956   1.2e-15   56.7   6.0   2   2   1.3e-12   3.6e-10   38.6   1.1    42   156    79   200    77   204 0.85 -
ptg000165l:6621938-6623854   -            639 9910at33392          -            956   3.1e-15   55.3   5.4   1   4   0.00099      0.27    9.2   0.1    13    81    29    96    24    99 0.84 -
ptg000165l:6621938-6623854   -            639 9910at33392          -            956   3.1e-15   55.3   5.4   2   4   2.2e-10   6.1e-08   31.2   0.6    13    86    69   143    64   156 0.84 -
ptg000165l:6621938-6623854   -            639 9910at33392          -            956   3.1e-15   55.3   5.4   3   4   1.9e-08   5.2e-06   24.8   0.0    12    82   161   232   157   262 0.89 -
ptg000165l:6621938-6623854   -            639 9910at33392          -            956   3.1e-15   55.3   5.4   4   4       4.2   1.2e+03   -2.9   0.1   289   341   342   395   340   400 0.85 -
ptg000062l:43949896-44114443 -            786 9910at33392          -            956   1.6e-14   53.0   0.5   1   4    0.0013      0.36    8.8   0.0    49   105     3    62     1    72 0.80 -
ptg000062l:43949896-44114443 -            786 9910at33392          -            956   1.6e-14   53.0   0.5   2   4   7.5e-07   0.00021   19.5   0.1    34    93    73   131    61   133 0.86 -
ptg000062l:43949896-44114443 -            786 9910at33392          -            956   1.6e-14   53.0   0.5   3   4   1.5e-07   4.1e-05   21.8   0.0    48   113   129   196   126   238 0.81 -
ptg000062l:43949896-44114443 -            786 9910at33392          -            956   1.6e-14   53.0   0.5   4   4      0.42   1.2e+02    0.5   0.0    14    33   219   238   217   251 0.83 -
ptg000062l:10796551-10808865 -            176 9910at33392          -            956   2.5e-14   52.3   0.4   1   2   2.5e-05    0.0069   14.5   0.2    48   142     4    96     2   100 0.84 -
ptg000062l:10796551-10808865 -            176 9910at33392          -            956   2.5e-14   52.3   0.4   2   2     4e-12   1.1e-09   36.9   0.0    26    86   105   168    85   175 0.81 -
ptg000985l:208800-278179     -            182 9910at33392          -            956   2.8e-14   52.2   0.8   1   2   2.9e-09   7.9e-07   27.5   0.0    34   111     8    87     1    95 0.89 -
ptg000985l:208800-278179     -            182 9910at33392          -            956   2.8e-14   52.2   0.8   2   2   3.8e-08     1e-05   23.8   0.2    15    88    93   170    86   178 0.84 -
ptg000295l:115334-115933     -            200 9910at33392          -            956   5.3e-14   51.2   7.4   1   2   4.9e-11   1.3e-08   33.4   0.2    14   106     4    99     2   102 0.91 -
ptg000295l:115334-115933     -            200 9910at33392          -            956   5.3e-14   51.2   7.4   2   2   3.1e-09   8.5e-07   27.4   2.7    48   156    81   196    76   200 0.84 -
ptg000082l:9433196-9442375   -            767 9910at33392          -            956   3.3e-13   48.6   5.4   1   3   4.3e-07   0.00012   20.3   0.0    29    85    28    92    18   104 0.81 -
ptg000082l:9433196-9442375   -            767 9910at33392          -            956   3.3e-13   48.6   5.4   2   3     0.015       4.2    5.2   0.0    47    81   259   292   254   300 0.86 -
