#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   1   6   2.8e-82   1.8e-78  263.6  14.6     1   160     1   163     1   176 0.94 -
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   2   6    0.0013       8.3    5.9   2.0   142   160   181   199   173   208 0.86 -
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   3   6   1.3e-13   8.2e-10   38.7   3.3   144   195   228   280   208   297 0.75 -
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   4   6         3   1.9e+04   -9.1   7.7   142   159   333   350   326   352 0.73 -
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   5   6   5.8e-17   3.6e-13   49.7   0.4   200   237   399   436   387   452 0.85 -
ptg000251l:321702-329060   -            478 122594at33392        -            252   1.6e-97  326.0  32.3   6   6     0.013        79    2.7   0.2   233   252   458   478   446   478 0.79 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   1   6   6.3e-82   3.9e-78  262.5  14.9     1   160     1   163     1   177 0.94 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   2   6    0.0018        11    5.5   2.8   142   161   181   200   176   229 0.80 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   3   6   7.9e-14   4.9e-10   39.4   2.9   152   195   237   280   209   293 0.77 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   4   6         3   1.9e+04   -9.1   7.7   142   159   333   350   326   352 0.73 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   5   6   5.8e-17   3.6e-13   49.7   0.4   200   237   399   436   387   452 0.85 -
ptg000307l:3122616-3130354 -            478 122594at33392        -            252   2.1e-97  325.6  32.1   6   6     0.013        79    2.7   0.2   233   252   458   478   446   478 0.79 -
ptg000160l:3495882-3505435 -            775 122594at33392        -            252     0.034   13.7   0.0   1   2       1.1     7e+03   -3.7   0.1   104   124   324   344   317   351 0.80 -
ptg000160l:3495882-3505435 -            775 122594at33392        -            252     0.034   13.7   0.0   2   2   1.5e-05     0.091   12.3   0.0    73   168   647   743   625   750 0.85 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/122594at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/122594at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/122594at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:52 2022
# [ok]
