#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000310l:469782-478890   -            129 104054at33392        -            108   1.3e-14   54.7   1.7   1   2   6.2e-12   2.3e-08   34.6   0.1     1    27     6    32     6    44 0.92 -
ptg000310l:469782-478890   -            129 104054at33392        -            108   1.3e-14   54.7   1.7   2   2   2.7e-07     0.001   19.6   0.1    68   106    92   129    72   129 0.84 -
ptg000331l:3162737-3173557 -            129 104054at33392        -            108   1.3e-14   54.7   1.7   1   2   6.2e-12   2.3e-08   34.6   0.1     1    27     6    32     6    44 0.92 -
ptg000331l:3162737-3173557 -            129 104054at33392        -            108   1.3e-14   54.7   1.7   2   2   2.7e-07     0.001   19.6   0.1    68   106    92   129    72   129 0.84 -
ptg000361l:647140-659747   -            256 104054at33392        -            108   1.1e-12   48.5   6.8   1   2   8.5e-09   3.2e-05   24.5   0.3    22    77    84   137    71   142 0.84 -
ptg000361l:647140-659747   -            256 104054at33392        -            108   1.1e-12   48.5   6.8   2   2   1.8e-09   6.8e-06   26.6   1.5    54   108   200   255   195   255 0.87 -
ptg000136l:60268-71632     -            256 104054at33392        -            108   1.6e-12   47.9   7.0   1   2   8.5e-09   3.2e-05   24.5   0.3    22    77    84   137    71   142 0.84 -
ptg000136l:60268-71632     -            256 104054at33392        -            108   1.6e-12   47.9   7.0   2   2   2.6e-09   9.7e-06   26.1   1.6    54   108   200   255   195   255 0.87 -
ptg000374l:1467991-1479619 -            208 104054at33392        -            108      0.12   13.0   0.0   1   2   0.00031       1.1    9.8   0.0    34    79    31    76    11    82 0.83 -
ptg000374l:1467991-1479619 -            208 104054at33392        -            108      0.12   13.0   0.0   2   2      0.19     7e+02    0.8   0.0     8    41   149   182   144   194 0.75 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/104054at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/104054at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/104054at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:50 2022
# [ok]
