#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000695l:662336-712224     -           4660 123at33392           -           4033         0 7955.1  65.4   1   2         0         0 3959.1  47.2    37  2041   118  2385    89  2406 0.93 -
ptg000695l:662336-712224     -           4660 123at33392           -           4033         0 7955.1  65.4   2   2         0         0 3999.2  10.2  2038  4033  2419  4660  2397  4660 0.93 -
ptg000186l:169377-220658     -           4508 123at33392           -           4033         0 7632.1  61.6   1   4  2.1e-135  3.2e-132  441.6   0.3    37   317   118   431    88   440 0.89 -
ptg000186l:169377-220658     -           4508 123at33392           -           4033         0 7632.1  61.6   2   4         0         0 3338.4  33.7   358  2041   435  2290   428  2305 0.94 -
ptg000186l:169377-220658     -           4508 123at33392           -           4033         0 7632.1  61.6   3   4         0         0 3261.5  11.1  2020  3621  2306  4076  2302  4081 0.94 -
ptg000186l:169377-220658     -           4508 123at33392           -           4033         0 7632.1  61.6   4   4    1e-183  1.6e-180  602.0   0.1  3673  4033  4080  4508  4070  4508 0.91 -
ptg000138l:563117-578754     -           2837 123at33392           -           4033         0 1282.8  29.6   1   4  1.1e-193  1.7e-190  635.1   1.2  1124  2027    43   979    17   994 0.85 -
ptg000138l:563117-578754     -           2837 123at33392           -           4033         0 1282.8  29.6   2   4   1.7e-32   2.7e-29  100.0   0.3  2131  2449  1124  1441  1113  1450 0.85 -
ptg000138l:563117-578754     -           2837 123at33392           -           4033         0 1282.8  29.6   3   4  6.3e-136  9.8e-133  443.4  13.4  2486  3385  1526  2447  1512  2513 0.90 -
ptg000138l:563117-578754     -           2837 123at33392           -           4033         0 1282.8  29.6   4   4   1.5e-36   2.4e-33  113.5   0.0  3457  3714  2583  2836  2573  2837 0.82 -
ptg000127l:4786672-4804449   -           2927 123at33392           -           4033         0 1282.1  29.6   1   4    1e-193  1.6e-190  635.2   1.4  1121  2027   130  1069    72  1084 0.85 -
ptg000127l:4786672-4804449   -           2927 123at33392           -           4033         0 1282.1  29.6   2   4   3.2e-32   4.9e-29   99.2   0.3  2131  2449  1214  1531  1203  1540 0.85 -
ptg000127l:4786672-4804449   -           2927 123at33392           -           4033         0 1282.1  29.6   3   4  5.3e-136  8.2e-133  443.6  13.2  2486  3385  1616  2537  1602  2601 0.90 -
ptg000127l:4786672-4804449   -           2927 123at33392           -           4033         0 1282.1  29.6   4   4   1.6e-36   2.5e-33  113.4   0.0  3457  3714  2673  2926  2663  2927 0.82 -
ptg000122l:18854322-18863695 -           2977 123at33392           -           4033  2.7e-218  727.3  58.5   1   3   1.6e-91   2.4e-88  296.0  23.5  1166  2009    13   869     1   880 0.86 -
ptg000122l:18854322-18863695 -           2977 123at33392           -           4033  2.7e-218  727.3  58.5   2   3  2.1e-110  3.3e-107  358.6  21.6  2137  3393   910  2218   900  2263 0.80 -
ptg000122l:18854322-18863695 -           2977 123at33392           -           4033  2.7e-218  727.3  58.5   3   3   5.1e-27   7.9e-24   81.9   0.2  3517  3953  2426  2846  2372  2871 0.80 -
ptg000104l:1204826-1339093   -           1886 123at33392           -           4033  2.9e-207  690.7  13.4   1   2  6.6e-189    1e-185  619.2  13.2  1930  3413     1  1536     1  1575 0.83 -
ptg000104l:1204826-1339093   -           1886 123at33392           -           4033  2.9e-207  690.7  13.4   2   2   2.1e-23   3.3e-20   69.9   0.0  3515  3670  1728  1885  1721  1886 0.82 -
ptg000080l:27408819-27414690 -            883 123at33392           -           4033  2.6e-179  597.9  10.1   1   2  3.8e-145  5.8e-142  474.0   5.8  1098  1773    25   728     1   729 0.88 -
