#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000024l:27861126-27886824 -            495 44286at33392         -            421  8.5e-207  687.1  13.7   1   3   0.00017     0.035   13.0   0.1    13    39     1    27     1    32 0.86 -
ptg000024l:27861126-27886824 -            495 44286at33392         -            421  8.5e-207  687.1  13.7   2   3     4e-87   8.5e-85  285.2   2.3    31   217    42   247    39   251 0.90 -
ptg000024l:27861126-27886824 -            495 44286at33392         -            421  8.5e-207  687.1  13.7   3   3  1.3e-120  2.7e-118  395.5   1.1   215   421   276   494   256   494 0.95 -
ptg000107l:568379-571354     -            467 44286at33392         -            421   1.3e-47  162.7   8.0   1   4   2.1e-13   4.5e-11   42.3   0.2   301   401    89   191    69   198 0.90 -
ptg000107l:568379-571354     -            467 44286at33392         -            421   1.3e-47  162.7   8.0   2   4   1.6e-10   3.4e-08   32.8   0.2   322   406   201   284   195   293 0.91 -
ptg000107l:568379-571354     -            467 44286at33392         -            421   1.3e-47  162.7   8.0   3   4   1.7e-14   3.7e-12   45.9   0.0   320   405   323   409   314   410 0.92 -
ptg000107l:568379-571354     -            467 44286at33392         -            421   1.3e-47  162.7   8.0   4   4   6.3e-21   1.4e-18   67.1   0.1   221   335   348   465   347   467 0.92 -
ptg000985l:208800-278179     -            182 44286at33392         -            421     1e-33  116.9   0.3   1   2   3.5e-23   7.4e-21   74.5   0.0   289   375     4    91     1    95 0.93 -
ptg000985l:208800-278179     -            182 44286at33392         -            421     1e-33  116.9   0.3   2   2   5.7e-13   1.2e-10   40.9   0.1   317   399    96   181    91   182 0.88 -
ptg000122l:27110314-27116978 -            497 44286at33392         -            421   2.3e-33  115.7   2.9   1   2   2.7e-10   5.9e-08   32.0   0.1   314   401   217   305   212   307 0.92 -
ptg000122l:27110314-27116978 -            497 44286at33392         -            421   2.3e-33  115.7   2.9   2   2   1.5e-26   3.3e-24   85.6   0.4   234   419   302   494   301   496 0.87 -
ptg000072l:663502-697163     -            787 44286at33392         -            421   4.3e-32  111.5   7.6   1   5   2.6e-14   5.6e-12   45.3   0.2   255   396    78   220    59   233 0.90 -
ptg000072l:663502-697163     -            787 44286at33392         -            421   4.3e-32  111.5   7.6   2   5    0.0076       1.6    7.5   0.0   316   399   235   327   222   333 0.65 -
ptg000072l:663502-697163     -            787 44286at33392         -            421   4.3e-32  111.5   7.6   3   5    0.0053       1.1    8.0   0.2   309   419   279   393   273   395 0.68 -
ptg000072l:663502-697163     -            787 44286at33392         -            421   4.3e-32  111.5   7.6   4   5   1.8e-14   3.9e-12   45.8   0.1   309   401   473   565   466   569 0.90 -
ptg000072l:663502-697163     -            787 44286at33392         -            421   4.3e-32  111.5   7.6   5   5     0.039       8.3    5.2   0.0   322   384   569   631   561   643 0.88 -
ptg000250l:1861398-1892629   -            787 44286at33392         -            421   2.7e-31  108.9   8.4   1   4   2.2e-14   4.7e-12   45.5   0.2   255   396    78   220    57   234 0.90 -
ptg000250l:1861398-1892629   -            787 44286at33392         -            421   2.7e-31  108.9   8.4   2   4     0.022       4.7    6.0   0.0   320   399   239   327   223   334 0.65 -
ptg000250l:1861398-1892629   -            787 44286at33392         -            421   2.7e-31  108.9   8.4   3   4   1.7e-14   3.7e-12   45.9   0.1   308   401   472   565   463   569 0.90 -
ptg000250l:1861398-1892629   -            787 44286at33392         -            421   2.7e-31  108.9   8.4   4   4      0.05        11    4.8   0.0   322   384   569   631   564   643 0.88 -
ptg000062l:43949896-44114443 -            786 44286at33392         -            421   3.9e-31  108.4   0.4   1   2   9.5e-25     2e-22   79.7   0.2   240   379    17   160     2   160 0.88 -
ptg000062l:43949896-44114443 -            786 44286at33392         -            421   3.9e-31  108.4   0.4   2   2   1.2e-10   2.6e-08   33.2   0.0   287   374   151   238   150   250 0.85 -
ptg000177l:3005450-3019675   -            593 44286at33392         -            421   2.2e-28   99.3   0.2   1   4   2.6e-09   5.5e-07   28.8   0.0   220   380    42   207    31   213 0.83 -
ptg000177l:3005450-3019675   -            593 44286at33392         -            421   2.2e-28   99.3   0.2   2   4   2.1e-11   4.5e-09   35.7   0.0   313   413   226   331   221   339 0.82 -
ptg000177l:3005450-3019675   -            593 44286at33392         -            421   2.2e-28   99.3   0.2   3   4   9.6e-07    0.0002   20.4   0.0   316   390   436   511   423   524 0.85 -
ptg000177l:3005450-3019675   -            593 44286at33392         -            421   2.2e-28   99.3   0.2   4   4    0.0018      0.39    9.5   0.5   313   381   520   589   516   593 0.82 -
ptg000034l:1830036-1844023   -            593 44286at33392         -            421   2.9e-28   98.9   0.3   1   4   3.3e-09     7e-07   28.5   0.0   220   380    42   207    31   213 0.84 -
ptg000034l:1830036-1844023   -            593 44286at33392         -            421   2.9e-28   98.9   0.3   2   4   2.1e-11   4.5e-09   35.7   0.0   313   413   226   331   221   339 0.82 -
ptg000034l:1830036-1844023   -            593 44286at33392         -            421   2.9e-28   98.9   0.3   3   4   9.6e-07    0.0002   20.4   0.0   316   390   436   511   423   524 0.85 -
ptg000034l:1830036-1844023   -            593 44286at33392         -            421   2.9e-28   98.9   0.3   4   4    0.0018      0.39    9.5   0.5   313   381   520   589   516   593 0.82 -
ptg000021l:5600304-5747647   -            921 44286at33392         -            421   6.2e-28   97.8   0.8   1   4       0.2        43    2.8   0.0   285   372    22   109     9   124 0.78 -
ptg000021l:5600304-5747647   -            921 44286at33392         -            421   6.2e-28   97.8   0.8   2   4   2.3e-05     0.005   15.8   0.0   316   387   146   216   135   251 0.83 -
ptg000021l:5600304-5747647   -            921 44286at33392         -            421   6.2e-28   97.8   0.8   3   4   1.8e-21   3.8e-19   68.9   0.9   233   420   341   540   299   541 0.83 -
ptg000021l:5600304-5747647   -            921 44286at33392         -            421   6.2e-28   97.8   0.8   4   4     0.083        18    4.1   0.0   318   355   561   598   549   651 0.90 -
ptg000025l:10283065-10284054 -            330 44286at33392         -            421   1.5e-27   96.6   6.2   1   4     4e-13   8.5e-11   41.4   0.1   306   381     2    82     1    87 0.93 -
ptg000025l:10283065-10284054 -            330 44286at33392         -            421   1.5e-27   96.6   6.2   2   4   3.8e-09   8.2e-07   28.3   0.1   311   360    95   145    91   161 0.87 -
ptg000025l:10283065-10284054 -            330 44286at33392         -            421   1.5e-27   96.6   6.2   3   4     0.011       2.4    6.9   0.0   313   347   180   214   163   220 0.80 -
ptg000025l:10283065-10284054 -            330 44286at33392         -            421   1.5e-27   96.6   6.2   4   4   5.5e-09   1.2e-06   27.7   0.5   234   380   181   330   179   330 0.86 -
ptg000234l:887257-890180     -            321 44286at33392         -            421   3.4e-26   92.1   7.7   1   4   1.6e-12   3.4e-10   39.4   0.2   326   420    31   133    11   134 0.86 -
ptg000234l:887257-890180     -            321 44286at33392         -            421   3.4e-26   92.1   7.7   2   4   9.6e-13     2e-10   40.1   0.6   295   404    88   201    87   202 0.83 -
ptg000234l:887257-890180     -            321 44286at33392         -            421   3.4e-26   92.1   7.7   3   4   8.8e-10   1.9e-07   30.4   0.1   256   350   176   271   176   280 0.89 -
ptg000234l:887257-890180     -            321 44286at33392         -            421   3.4e-26   92.1   7.7   4   4      0.53   1.1e+02    1.4   0.0   315   340   291   316   287   320 0.85 -
ptg000050l:3603959-3604570   -            204 44286at33392         -            421     4e-26   91.9   3.5   1   2   1.9e-16     4e-14   52.3   0.4   271   393     5   130     3   133 0.91 -
ptg000050l:3603959-3604570   -            204 44286at33392         -            421     4e-26   91.9   3.5   2   2   6.2e-15   1.3e-12   47.3   0.2   287   381   107   202   105   204 0.94 -
ptg000062l:10796551-10808865 -            176 44286at33392         -            421   1.8e-25   89.7   0.6   1   2   2.8e-12     6e-10   38.6   0.1   270   365     7    96     6    99 0.84 -
ptg000062l:10796551-10808865 -            176 44286at33392         -            421   1.8e-25   89.7   0.6   2   2   1.5e-14   3.3e-12   46.1   0.0   324   391   106   173    98   176 0.91 -
ptg000314l:1168299-1170253   -            336 44286at33392         -            421   1.1e-24   87.1  16.3   1   2     6e-24   1.3e-21   77.0   8.7   232   420    15   223     7   224 0.84 -
ptg000314l:1168299-1170253   -            336 44286at33392         -            421   1.1e-24   87.1  16.3   2   2   0.00046     0.098   11.5   0.8   300   381   240   333   227   335 0.70 -
ptg000026l:638777-640713     -            338 44286at33392         -            421   2.5e-24   85.9  14.0   1   2   9.1e-23   1.9e-20   73.2   6.9   233   420    16   225    13   226 0.84 -
ptg000026l:638777-640713     -            338 44286at33392         -            421   2.5e-24   85.9  14.0   2   2   0.00055      0.12   11.3   0.6   300   380   242   334   229   336 0.68 -
ptg000295l:115334-115933     -            200 44286at33392         -            421     2e-23   83.0   2.1   1   2   8.5e-16   1.8e-13   50.2   0.3   313   419     4   113     1   113 0.92 -
ptg000295l:115334-115933     -            200 44286at33392         -            421     2e-23   83.0   2.1   2   2   5.8e-13   1.2e-10   40.8   0.3   287   381   103   198    98   200 0.96 -
ptg000034l:6757057-6758510   -            342 44286at33392         -            421   1.1e-21   77.3  15.3   1   4     5e-05     0.011   14.7   0.0   367   414    12    62     4    68 0.83 -
ptg000034l:6757057-6758510   -            342 44286at33392         -            421   1.1e-21   77.3  15.3   2   4   2.5e-10   5.3e-08   32.2   0.3   214   301    20   114    19   120 0.84 -
ptg000034l:6757057-6758510   -            342 44286at33392         -            421   1.1e-21   77.3  15.3   3   4   1.4e-10   2.9e-08   33.0   0.5   293   396   175   287   167   291 0.82 -
ptg000034l:6757057-6758510   -            342 44286at33392         -            421   1.1e-21   77.3  15.3   4   4   6.7e-09   1.4e-06   27.5   1.0   315   401   248   335   237   341 0.90 -
ptg000158l:11559299-11561431 -            325 44286at33392         -            421   1.1e-21   77.2   1.7   1   4   7.6e-08   1.6e-05   24.0   0.0   349   404     5    60     3    66 0.93 -
ptg000158l:11559299-11561431 -            325 44286at33392         -            421   1.1e-21   77.2   1.7   2   4   1.7e-05    0.0036   16.3   0.0   314   355    54    95    53   115 0.89 -
ptg000158l:11559299-11561431 -            325 44286at33392         -            421   1.1e-21   77.2   1.7   3   4   2.8e-11   6.1e-09   35.3   0.1   314   402   149   236   145   246 0.88 -
ptg000158l:11559299-11561431 -            325 44286at33392         -            421   1.1e-21   77.2   1.7   4   4      0.26        56    2.4   0.0   219   291   274   306   261   315 0.54 -
ptg000062l:12312921-12314967 -            292 44286at33392         -            421   1.2e-19   70.5   3.3   1   3   2.5e-05    0.0052   15.7   0.0   344   399     4    57     2    64 0.92 -
ptg000062l:12312921-12314967 -            292 44286at33392         -            421   1.2e-19   70.5   3.3   2   3   7.5e-12   1.6e-09   37.2   0.3   321   413    63   158    57   161 0.88 -
ptg000062l:12312921-12314967 -            292 44286at33392         -            421   1.2e-19   70.5   3.3   3   3   2.3e-06   0.00048   19.1   0.4   286   420   153   291   148   292 0.74 -
ptg000083l:5654212-5657144   -            501 44286at33392         -            421   3.8e-19   68.9   2.6   1   2    0.0028       0.6    8.9   0.0   173   206   202   235   183   252 0.63 -
ptg000083l:5654212-5657144   -            501 44286at33392         -            421   3.8e-19   68.9   2.6   2   2   1.8e-18   3.8e-16   59.0   1.0   273   394   256   381   240   398 0.85 -
ptg000270l:1108589-1115012   -            576 44286at33392         -            421     2e-18   66.5   8.5   1   3   6.8e-10   1.4e-07   30.7   0.3   310   389   283   365   276   371 0.87 -
ptg000270l:1108589-1115012   -            576 44286at33392         -            421     2e-18   66.5   8.5   2   3   3.7e-07   7.9e-05   21.7   0.1   270   386   368   491   361   509 0.82 -
ptg000270l:1108589-1115012   -            576 44286at33392         -            421     2e-18   66.5   8.5   3   3   2.9e-06   0.00061   18.8   0.6   316   380   510   575   498   576 0.88 -
ptg000016l:3352281-3366932   -           1210 44286at33392         -            421   3.4e-18   65.8   0.8   1   3   1.2e-10   2.7e-08   33.2   0.4   178   315    81   217    64   252 0.77 -
ptg000016l:3352281-3366932   -           1210 44286at33392         -            421   3.4e-18   65.8   0.8   2   3   2.1e-06   0.00045   19.2   0.0   315   400   816   910   809   912 0.79 -
ptg000016l:3352281-3366932   -           1210 44286at33392         -            421   3.4e-18   65.8   0.8   3   3     2e-08   4.2e-06   25.9   0.0   282   377   875   973   858   997 0.81 -
ptg000355l:235042-253532     -           1244 44286at33392         -            421   3.5e-18   65.7   0.3   1   3   1.3e-10   2.7e-08   33.1   0.4   179   315    82   217    66   252 0.78 -
ptg000355l:235042-253532     -           1244 44286at33392         -            421   3.5e-18   65.7   0.3   2   3   2.1e-06   0.00045   19.2   0.0   315   400   851   945   845   946 0.79 -
ptg000355l:235042-253532     -           1244 44286at33392         -            421   3.5e-18   65.7   0.3   3   3   3.7e-08   7.9e-06   25.0   0.0   282   377   910  1008   892  1041 0.80 -
ptg000232l:5962649-5964866   -            317 44286at33392         -            421   1.6e-17   63.5   0.1   1   3   1.8e-09   3.8e-07   29.3   0.1   306   404    18   118     9   121 0.90 -
ptg000232l:5962649-5964866   -            317 44286at33392         -            421   1.6e-17   63.5   0.1   2   3   2.3e-11   4.9e-09   35.6   0.0   247   398    84   241    79   251 0.82 -
ptg000232l:5962649-5964866   -            317 44286at33392         -            421   1.6e-17   63.5   0.1   3   3     0.025       5.3    5.8   0.0   318   374   249   304   241   313 0.64 -
ptg000265l:15167771-15170113 -            504 44286at33392         -            421   2.1e-17   63.1   0.0   1   2   5.2e-10   1.1e-07   31.1   0.0   272   356    80   167    31   173 0.76 -
ptg000265l:15167771-15170113 -            504 44286at33392         -            421   2.1e-17   63.1   0.0   2   2   1.6e-09   3.4e-07   29.5   0.0   286   409   181   303   177   308 0.88 -
ptg000062l:60133976-60154461 -            419 44286at33392         -            421   2.1e-17   63.1  11.5   1   3   2.2e-06   0.00047   19.2   1.0   325   419   119   222   106   224 0.77 -
ptg000062l:60133976-60154461 -            419 44286at33392         -            421   2.1e-17   63.1  11.5   2   3    0.0004     0.086   11.7   0.2   381   420   245   286   235   290 0.72 -
ptg000062l:60133976-60154461 -            419 44286at33392         -            421   2.1e-17   63.1  11.5   3   3   3.4e-12   7.1e-10   38.3   0.5   315   406   303   399   297   416 0.81 -
ptg000393l:939676-951875     -            873 44286at33392         -            421   3.1e-17   62.6   4.2   1   5   0.00067      0.14   11.0   0.0   314   381     5    87     2    92 0.63 -
