#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000143l:230485-235882     -           1306 81857at33392         -            487    2e-116  389.9  90.2   1   5   5.5e-18   2.4e-15   56.5  15.0     4   147    15   163    12   205 0.75 -
ptg000143l:230485-235882     -           1306 81857at33392         -            487    2e-116  389.9  90.2   2   5   8.1e-11   3.5e-08   32.9  13.7    19   168   449   614   385   618 0.80 -
ptg000143l:230485-235882     -           1306 81857at33392         -            487    2e-116  389.9  90.2   3   5   9.4e-51     4e-48  164.6   3.2   197   312   733   866   729   870 0.86 -
ptg000143l:230485-235882     -           1306 81857at33392         -            487    2e-116  389.9  90.2   4   5     9e-39   3.9e-36  125.1   0.4   305   409   896  1013   891  1025 0.89 -
ptg000143l:230485-235882     -           1306 81857at33392         -            487    2e-116  389.9  90.2   5   5   5.9e-15   2.5e-12   46.5   0.1   439   485  1247  1293  1237  1295 0.92 -
ptg000051l:1586705-1592087   -           1312 81857at33392         -            487  4.3e-115  385.5  94.0   1   5     1e-16   4.5e-14   52.3  18.3     4   140    15   155    12   191 0.74 -
ptg000051l:1586705-1592087   -           1312 81857at33392         -            487  4.3e-115  385.5  94.0   2   5   2.7e-12   1.2e-09   37.7  11.2    18   168   455   620   442   624 0.73 -
ptg000051l:1586705-1592087   -           1312 81857at33392         -            487  4.3e-115  385.5  94.0   3   5   6.8e-50   2.9e-47  161.8   5.4   197   312   739   872   661   875 0.86 -
ptg000051l:1586705-1592087   -           1312 81857at33392         -            487  4.3e-115  385.5  94.0   4   5   2.3e-38   9.8e-36  123.8   0.3   306   409   903  1019   897  1028 0.88 -
ptg000051l:1586705-1592087   -           1312 81857at33392         -            487  4.3e-115  385.5  94.0   5   5   6.1e-15   2.6e-12   46.5   0.1   439   485  1253  1299  1244  1301 0.92 -
ptg000165l:9195091-9208115   -            835 81857at33392         -            487   2.7e-29  102.5  12.2   1   2      0.06        26    3.6   6.3    19   101    35   116    24   132 0.69 -
ptg000165l:9195091-9208115   -            835 81857at33392         -            487   2.7e-29  102.5  12.2   2   2   7.8e-32   3.4e-29  102.2   0.3   184   408   365   617   326   655 0.82 -
ptg000177l:3726326-3810568   -            905 81857at33392         -            487   2.4e-11   43.3   7.5   1   2   5.5e-14   2.4e-11   43.3   7.5    63   316   141   413    99   417 0.71 -
ptg000177l:3726326-3810568   -            905 81857at33392         -            487   2.4e-11   43.3   7.5   2   2      0.42   1.8e+02    0.8   0.1   342   371   453   482   448   504 0.88 -
ptg000034l:978114-1067768    -            905 81857at33392         -            487   2.5e-11   43.2   7.1   1   2   5.9e-14   2.5e-11   43.2   7.1    63   316   141   413    99   417 0.71 -
ptg000034l:978114-1067768    -            905 81857at33392         -            487   2.5e-11   43.2   7.1   2   2      0.42   1.8e+02    0.8   0.1   342   371   453   482   448   504 0.88 -
ptg000024l:34394360-34395490 -            377 81857at33392         -            487   2.3e-09   36.8   0.0   1   3   1.8e-06   0.00078   18.5   0.0   191   223    25    57    14    63 0.90 -
ptg000024l:34394360-34395490 -            377 81857at33392         -            487   2.3e-09   36.8   0.0   2   3     4e-05     0.017   14.1   0.0   254   287    69   107    65   117 0.82 -
ptg000024l:34394360-34395490 -            377 81857at33392         -            487   2.3e-09   36.8   0.0   3   3      0.93     4e+02   -0.3   0.0   390   409   225   244   211   288 0.77 -
ptg000059l:4650882-4652963   -            369 81857at33392         -            487   7.8e-08   31.7   0.1   1   4   0.00016     0.071   12.1   0.0   200   223    54    77    50    82 0.90 -
ptg000059l:4650882-4652963   -            369 81857at33392         -            487   7.8e-08   31.7   0.1   2   4   7.9e-05     0.034   13.1   0.0   251   286    86   126    78   128 0.79 -
ptg000059l:4650882-4652963   -            369 81857at33392         -            487   7.8e-08   31.7   0.1   3   4      0.43   1.8e+02    0.8   0.0   390   404   239   253   231   274 0.80 -
ptg000059l:4650882-4652963   -            369 81857at33392         -            487   7.8e-08   31.7   0.1   4   4       1.2     5e+02   -0.6   0.0   391   431   286   327   275   344 0.70 -
ptg000232l:6410959-6414211   -            316 81857at33392         -            487   1.3e-06   27.7   0.0   1   3       0.2        85    1.9   0.0   200   225     1    26     1    31 0.91 -
ptg000232l:6410959-6414211   -            316 81857at33392         -            487   1.3e-06   27.7   0.0   2   3   1.5e-05    0.0064   15.5   0.0   252   286    34    74    26    79 0.80 -
ptg000232l:6410959-6414211   -            316 81857at33392         -            487   1.3e-06   27.7   0.0   3   3    0.0088       3.8    6.4   0.1   385   444   181   238   176   248 0.84 -
ptg000032l:8411268-8415901   -            421 81857at33392         -            487   4.2e-06   26.0   0.5   1   1   1.2e-07   5.3e-05   22.4   0.6   253   324   226   287   221   293 0.74 -
ptg000265l:9092283-9095025   -            457 81857at33392         -            487    0.0004   19.5   1.7   1   2   4.6e-06     0.002   17.2   0.2   245   279    77   111    21   115 0.92 -
ptg000265l:9092283-9095025   -            457 81857at33392         -            487    0.0004   19.5   1.7   2   2      0.39   1.7e+02    1.0   0.1   312   357   151   197   146   218 0.83 -
