#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   1   6   2.5e-60   2.3e-56  191.3   8.7    41   239    89   344    83   350 0.80 -
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   2   6   1.6e-32   1.5e-28   99.2   0.0   238   309   376   454   368   465 0.85 -
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   3   6  2.8e-184  2.6e-180  601.5  14.0   292   633   465   846   451   860 0.88 -
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   4   6  8.4e-101   7.8e-97  325.2   5.8   623   862   869  1129   860  1137 0.91 -
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   5   6   9.2e-11   8.5e-07   27.2   4.2   861   919  1180  1243  1178  1253 0.76 -
ptg000900l:289399-369432 -           1304 8025at33392          -            948         0 1277.9  62.3   6   6   2.4e-14   2.2e-10   39.1   0.0   910   948  1267  1304  1251  1304 0.84 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   1   7   0.00024       2.2    6.0   0.2    41    70    89   119    83   124 0.80 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   2   7   3.9e-18   3.6e-14   51.6   0.0   116   239   130   250   126   256 0.88 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   3   7   1.5e-32   1.4e-28   99.4   0.0   238   309   282   360   275   370 0.85 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   4   7  8.9e-140  8.3e-136  454.2  15.4   293   634   372   726   358   742 0.87 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   5   7   3.6e-95   3.4e-91  306.6   6.4   623   862   748  1008   738  1017 0.90 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   6   7     9e-11   8.4e-07   27.2   4.2   861   919  1059  1122  1057  1132 0.76 -
ptg000743l:404651-483594 -           1183 8025at33392          -            948  1.2e-292  973.3  55.4   7   7   2.1e-14     2e-10   39.3   0.0   910   948  1146  1183  1130  1183 0.84 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/8025at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/8025at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/8025at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:25 2022
# [ok]
