#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000032l:24819694-24827778 -            251 103955at33392        -            191   2.9e-68  229.2  30.8   1   3   1.1e-67   1.7e-64  217.0   2.4     2   152     5   163     4   188 0.94 -
ptg000032l:24819694-24827778 -            251 103955at33392        -            191   2.9e-68  229.2  30.8   2   3   2.1e-05     0.033   13.8  11.4   152   174   188   210   168   216 0.77 -
ptg000032l:24819694-24827778 -            251 103955at33392        -            191   2.9e-68  229.2  30.8   3   3    0.0023       3.6    7.2  10.2   153   191   206   245   205   245 0.71 -
ptg000047l:3261647-3262365   -            202 103955at33392        -            191   8.8e-20   71.1   2.9   1   2         1   1.6e+03   -1.4   0.2   138   158    22    40     3    57 0.57 -
ptg000047l:3261647-3262365   -            202 103955at33392        -            191   8.8e-20   71.1   2.9   2   2   5.7e-23   8.8e-20   71.1   2.9    10   137    59   191    48   198 0.87 -
ptg000699l:102273-102425     -             51 103955at33392        -            191     0.011   15.4   0.0   1   1   7.1e-06     0.011   15.4   0.0    74   112    12    50     3    51 0.92 -
ptg000313l:1642559-1642750   -             64 103955at33392        -            191     0.018   14.6   0.0   1   1   1.3e-05      0.02   14.5   0.0    75   112    26    63    16    64 0.91 -
ptg000510l:473230-473391     -             54 103955at33392        -            191     0.029   14.0   0.0   1   1     2e-05      0.03   13.9   0.0    75   112    16    53     7    54 0.92 -
ptg000029l:2064925-2065170   -             82 103955at33392        -            191      0.03   13.9   0.0   1   1   2.3e-05     0.035   13.7   0.0    75   112    44    81    34    82 0.92 -
ptg000174l:7077046-7077291   -             82 103955at33392        -            191      0.05   13.2   0.1   1   1   3.8e-05     0.058   13.0   0.1    74   112    43    81    33    82 0.91 -
ptg000171l:3394140-3394304   -             55 103955at33392        -            191     0.068   12.8   0.0   1   1   4.5e-05     0.069   12.7   0.0    75   112    17    54     7    55 0.91 -
ptg000350l:252824-253069     -             82 103955at33392        -            191     0.081   12.5   0.0   1   1   6.3e-05     0.097   12.3   0.0    75   112    44    81    34    82 0.91 -
ptg000270l:1458510-1458755   -             82 103955at33392        -            191     0.082   12.5   0.0   1   1   6.2e-05     0.096   12.3   0.0    75   112    44    81    34    82 0.91 -
ptg000008l:5208131-5208376   -             82 103955at33392        -            191      0.12   12.0   0.0   1   1   8.9e-05      0.14   11.8   0.0    75   112    44    81    34    82 0.91 -
ptg000613l:569311-569496     -             62 103955at33392        -            191      0.15   11.7   0.0   1   1    0.0001      0.16   11.6   0.0    75   111    26    62    16    62 0.92 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/103955at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/103955at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/103955at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:50 2022
# [ok]
