#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000268l:140558-141390     -            230 95446at33392         -            194  4.7e-110  366.0   0.1   1   1    4e-113  7.3e-110  365.3   0.1     1   191    19   221    19   229 0.96 -
ptg000339l:616358-617190     -            230 95446at33392         -            194  4.7e-110  366.0   0.1   1   1    4e-113  7.3e-110  365.3   0.1     1   191    19   221    19   229 0.96 -
ptg000059l:4063219-4070674   -            204 95446at33392         -            194   5.9e-24   85.1   0.0   1   1   3.6e-27   6.7e-24   84.9   0.0     5   190     4   194     1   198 0.88 -
ptg000189l:341079-347057     -            204 95446at33392         -            194   5.9e-24   85.1   0.0   1   1   3.6e-27   6.7e-24   84.9   0.0     5   190     4   194     1   198 0.88 -
ptg000057l:13279310-13285259 -            214 95446at33392         -            194   7.7e-12   45.5   0.1   1   1   5.2e-15   9.6e-12   45.2   0.1    16   193    23   202    11   203 0.87 -
ptg000011l:4202250-4218095   -            248 95446at33392         -            194   2.1e-10   40.9   0.0   1   1   1.5e-13   2.7e-10   40.5   0.0     8   154    39   188    34   222 0.88 -
ptg000057l:8290698-8298909   -            240 95446at33392         -            194   1.3e-05   25.3   0.2   1   1   1.5e-08   2.7e-05   24.2   0.2     8   188    34   230    30   234 0.74 -
ptg000073l:1580124-1581347   -            247 95446at33392         -            194   0.00016   21.7   0.2   1   1   1.1e-07   0.00021   21.3   0.2     6   140    26   162    22   198 0.73 -
ptg000077l:28720-29013       -             98 95446at33392         -            194     0.059   13.3   0.1   1   1   3.6e-05     0.066   13.1   0.1     8    78    30    97    22    98 0.91 -
ptg000374l:1467991-1479619   -            208 95446at33392         -            194     0.092   12.7   0.2   1   2      0.72   1.3e+03   -0.9   0.0     3    47    24    67    22    75 0.68 -
ptg000374l:1467991-1479619   -            208 95446at33392         -            194     0.092   12.7   0.2   2   2   0.00013      0.24   11.3   0.0    99   162   116   182    98   208 0.77 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/95446at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/95446at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/95446at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:21 2022
# [ok]
