#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000183l:2994048-3040308   -            477 39186at33392         -            410  2.8e-192  639.2   2.1   1   1  4.6e-193  4.8e-190  631.8   2.1     1   410    24   469    24   469 0.87 -
ptg000080l:5061156-5069784   -            466 39186at33392         -            410   3.9e-18   65.6   0.1   1   2   1.2e-13   1.2e-10   40.9   0.0   129   215    17   103     2   167 0.91 -
ptg000080l:5061156-5069784   -            466 39186at33392         -            410   3.9e-18   65.6   0.1   2   2   4.4e-08   4.5e-05   22.6   0.0   300   367   223   295   190   300 0.85 -
ptg000080l:31487914-31488465 -            184 39186at33392         -            410   3.1e-08   33.0   0.1   1   1   4.1e-11   4.2e-08   32.6   0.1    38    93    38    93    22   115 0.85 -
ptg000077l:983700-984497     -            189 39186at33392         -            410   1.6e-07   30.7   0.1   1   1   3.8e-10     4e-07   29.4   0.1     2   105    83   174    82   185 0.79 -
ptg000174l:8933444-8955110   -            537 39186at33392         -            410   2.7e-05   23.4   0.0   1   1   4.4e-08   4.5e-05   22.6   0.0   130   217   216   305   212   310 0.86 -
ptg000368l:894713-910335     -            540 39186at33392         -            410   2.7e-05   23.3   0.0   1   1   4.6e-08   4.7e-05   22.5   0.0   130   217   216   305   212   309 0.85 -
ptg000077l:247227-256759     -            624 39186at33392         -            410    0.0006   18.9   0.1   1   2   1.6e-06    0.0017   17.4   0.0     4    90    25   106    22   112 0.76 -
ptg000077l:247227-256759     -            624 39186at33392         -            410    0.0006   18.9   0.1   2   2      0.74   7.7e+02   -1.2   0.0   238   266   108   136   101   142 0.86 -
ptg000121l:6232302-6232466   -             55 39186at33392         -            410   0.00077   18.5   0.0   1   1   7.5e-07   0.00077   18.5   0.0    42    83     3    45     1    55 0.85 -
ptg000032l:21430372-21749126 -            617 39186at33392         -            410    0.0054   15.8   0.1   1   2    0.0012       1.2    8.0   0.0    41    81   204   244   189   262 0.84 -
ptg000032l:21430372-21749126 -            617 39186at33392         -            410    0.0054   15.8   0.1   2   2    0.0065       6.6    5.6   0.0    41    83   345   387   325   399 0.86 -
ptg000080l:30613639-30613854 -             72 39186at33392         -            410    0.0085   15.1   0.0   1   1   8.9e-06    0.0092   15.0   0.0    41    84    23    67    10    70 0.82 -
ptg000080l:25563367-25564428 -            118 39186at33392         -            410      0.01   14.9   0.0   1   1     1e-05     0.011   14.8   0.0    41    84    60   103    26   114 0.88 -
ptg000204l:877441-889995     -            448 39186at33392         -            410     0.017   14.1   0.0   1   1   2.6e-05     0.027   13.5   0.0   141   197    37    93    13   109 0.83 -
ptg000147l:8794464-8813542   -            167 39186at33392         -            410     0.018   14.0   0.1   1   1   2.3e-05     0.024   13.6   0.1   124   200    52   137    48   158 0.78 -
ptg000024l:34595512-34595700 -             63 39186at33392         -            410     0.023   13.7   0.0   1   1   2.2e-05     0.023   13.7   0.0    42    82    18    59     6    62 0.83 -
ptg000200l:682049-682327     -             93 39186at33392         -            410     0.046   12.7   0.0   1   1   4.8e-05      0.05   12.6   0.0    41    83    11    53     4    72 0.89 -
ptg000380l:708294-708572     -             93 39186at33392         -            410     0.046   12.7   0.0   1   1   4.8e-05      0.05   12.6   0.0    41    83    11    53     4    72 0.89 -
ptg000142l:1285307-1381176   -           1295 39186at33392         -            410      0.13   11.2   0.0   1   1   0.00025      0.26   10.2   0.0    42    96   434   487   429   510 0.84 -
ptg000032l:22093951-22137389 -            164 39186at33392         -            410      0.21   10.5   0.0   1   1   0.00023      0.24   10.3   0.0    37    83    82   129    57   147 0.87 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/39186at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/39186at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/39186at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:55 2022
# [ok]
