#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000653l:222396-226677   -            816 23991at33392         -            630  4.6e-242  805.1  42.9   1   4    0.0001      0.64    8.5   0.1     1    34    12    43    12    79 0.69 -
ptg000653l:222396-226677   -            816 23991at33392         -            630  4.6e-242  805.1  42.9   2   4  3.3e-102     2e-98  330.6  26.6    29   369    94   487    73   491 0.87 -
ptg000653l:222396-226677   -            816 23991at33392         -            630  4.6e-242  805.1  42.9   3   4  4.1e-105  2.6e-101  340.2   0.4   363   542   513   692   501   702 0.96 -
ptg000653l:222396-226677   -            816 23991at33392         -            630  4.6e-242  805.1  42.9   4   4   1.1e-42     7e-39  133.9   0.3   534   629   711   808   698   809 0.94 -
ptg000139l:942614-946844   -            816 23991at33392         -            630  8.3e-242  804.3  43.4   1   4   0.00015      0.96    8.0   0.1     1    31    12    40    12    81 0.74 -
ptg000139l:942614-946844   -            816 23991at33392         -            630  8.3e-242  804.3  43.4   2   4  5.5e-102   3.4e-98  329.9  27.6    29   369    94   487    74   491 0.87 -
ptg000139l:942614-946844   -            816 23991at33392         -            630  8.3e-242  804.3  43.4   3   4  4.1e-105  2.6e-101  340.2   0.4   363   542   513   692   501   702 0.96 -
ptg000139l:942614-946844   -            816 23991at33392         -            630  8.3e-242  804.3  43.4   4   4   1.1e-42     7e-39  133.9   0.3   534   629   711   808   698   809 0.94 -
ptg000196l:8935277-8952174 -            214 23991at33392         -            630     0.023   13.3   0.2   1   1   4.9e-06      0.03   12.9   0.2    70   159     6    97     3   105 0.89 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/23991at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/23991at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/23991at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:22:53 2022
# [ok]
