#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000122l:6936867-6963469 -            950 18170at33392         -            570  7.6e-222  737.7  24.7   1   4   1.6e-59   4.3e-56  190.5   4.5     4   118    31   145    17   148 0.91 -
ptg000122l:6936867-6963469 -            950 18170at33392         -            570  7.6e-222  737.7  24.7   2   4   3.5e-08   9.3e-05   21.0   2.7    88   117   150   184   147   194 0.78 -
ptg000122l:6936867-6963469 -            950 18170at33392         -            570  7.6e-222  737.7  24.7   3   4  2.7e-147  7.2e-144  480.3   2.3   131   503   342   799   332   811 0.83 -
ptg000122l:6936867-6963469 -            950 18170at33392         -            570  7.6e-222  737.7  24.7   4   4   1.2e-18   3.2e-15   55.6   0.0   486   560   807   899   789   906 0.76 -
ptg000082l:7839384-7852493 -            395 18170at33392         -            570     8e-05   21.3   0.0   1   2   1.4e-06    0.0038   15.7   0.0   232   281   120   168    74   179 0.76 -
ptg000082l:7839384-7852493 -            395 18170at33392         -            570     8e-05   21.3   0.0   2   2    0.0072        19    3.5   0.0   220   260   308   346   270   352 0.89 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   1   9     0.074     2e+02    0.1   0.0    31    60    24    53    12    73 0.87 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   2   9      0.51   1.4e+03   -2.6   0.0    32    60    91   119    78   136 0.85 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   3   9       0.2   5.3e+02   -1.3   0.0    32    60   124   152   116   164 0.91 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   4   9      0.52   1.4e+03   -2.7   0.0    32    59   157   184   139   187 0.86 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   5   9     0.039     1e+02    1.1   0.0    31    60   222   251   211   257 0.88 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   6   9     0.029        78    1.5   0.0    30    60   254   284   242   303 0.87 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   7   9      0.25   6.5e+02   -1.6   0.0    30    59   287   316   275   322 0.85 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   8   9      0.58   1.5e+03   -2.8   0.0    32    60   355   383   347   398 0.88 -
ptg000061l:4545361-4547985 -            875 18170at33392         -            570     0.035   12.5   0.1   9   9      0.47   1.3e+03   -2.5   0.0    31    59   387   415   373   418 0.86 -
ptg000062l:4439050-4450994 -            569 18170at33392         -            570     0.044   12.2   0.0   1   2   8.8e-05      0.23    9.8   0.0   223   284   173   233   152   270 0.75 -
ptg000062l:4439050-4450994 -            569 18170at33392         -            570     0.044   12.2   0.0   2   2      0.11     3e+02   -0.5   0.0   225   260   463   498   436   519 0.71 -
ptg000032l:7890490-7890786 -             99 18170at33392         -            570      0.07   11.5   0.1   1   1     3e-05     0.079   11.3   0.1   232   314    13    94     7    98 0.77 -
ptg000133l:823488-823805   -            106 18170at33392         -            570     0.075   11.4   0.0   1   1   3.3e-05     0.087   11.2   0.0   232   311    12    90     6    97 0.82 -
ptg000296l:1941860-1942312 -            151 18170at33392         -            570      0.19   10.1   0.9   1   1   9.1e-05      0.24    9.8   0.9    84   154    68   139    62   147 0.83 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/18170at33392.hmm
# Target file:     /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/hmmer_output/initial_run_results/18170at33392.out --cpu 1 /home/tpsylvst/projects/diaprepes_assembly/busco/busco_downloads/lineages/endopterygota_odb10/hmms/18170at33392.hmm /home/tpsylvst/projects/diaprepes_assembly/busco/diaprepes_busco/run_endopterygota_odb10/metaeuk_output/initial_results/diaprepes.fa.modified.fas 
# Current dir:     /home/tpsylvst/projects/diaprepes_assembly/busco
# Date:            Mon Nov 28 14:23:05 2022
# [ok]
